Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
SRR6869036_fairy_all_metabat2_short_bin.1	19.8	0.02	Neural Network (Specific Model)	11	0.877	4057	327.09038238702203	964269	0.56	863	259	13386	None
SRR6869036_fairy_all_metabat2_short_bin.10	49.32	0.3	Neural Network (Specific Model)	11	0.901	4297	317.82775919732444	2529208	0.64	2392	661	24409	None
SRR6869036_fairy_all_metabat2_short_bin.100	69.38	3.95	Gradient Boost (General Model)	11	0.887	11757	280.3808925204274	3012303	0.68	3182	410	40322	None
SRR6869036_fairy_all_metabat2_short_bin.101	65.94	1.63	Gradient Boost (General Model)	11	0.845	17043	270.9072700296736	1295985	0.53	1348	112	43317	None
SRR6869036_fairy_all_metabat2_short_bin.102	36.99	0.03	Neural Network (Specific Model)	11	0.919	3540	282.0929152148664	1583472	0.58	1722	466	21966	None
SRR6869036_fairy_all_metabat2_short_bin.103	11.35	0.0	Neural Network (Specific Model)	11	0.919	4208	263.120320855615	320426	0.69	374	89	10187	None
SRR6869036_fairy_all_metabat2_short_bin.104	62.49	0.9	Gradient Boost (General Model)	11	0.852	4174	278.6608920014744	2659237	0.51	2713	687	29402	None
SRR6869036_fairy_all_metabat2_short_bin.105	39.41	1.74	Neural Network (Specific Model)	11	0.815	3835	255.08624316365166	2227356	0.42	2377	637	11691	None
SRR6869036_fairy_all_metabat2_short_bin.106	72.34	1.74	Gradient Boost (General Model)	11	0.892	9466	285.4522417153996	2459721	0.66	2565	382	50842	None
SRR6869036_fairy_all_metabat2_short_bin.107	36.09	0.19	Neural Network (Specific Model)	11	0.901	3600	295.55263157894734	1680205	0.62	1710	525	16839	None
SRR6869036_fairy_all_metabat2_short_bin.108	25.0	0.34	Neural Network (Specific Model)	11	0.906	2974	284.96435915010284	1374021	0.7	1459	491	7812	None
SRR6869036_fairy_all_metabat2_short_bin.109	11.95	0.13	Neural Network (Specific Model)	11	0.908	3651	307.5586107091172	701274	0.62	691	197	9382	None
SRR6869036_fairy_all_metabat2_short_bin.11	82.13	38.62	Neural Network (Specific Model)	11	0.835	5570	290.1933282789992	6870449	0.44	6595	1413	37208	None
SRR6869036_fairy_all_metabat2_short_bin.110	34.4	0.05	Neural Network (Specific Model)	11	0.929	2690	248.42307692307693	1414716	0.68	1768	533	12036	None
SRR6869036_fairy_all_metabat2_short_bin.12	54.65	3.66	Gradient Boost (General Model)	11	0.917	4397	262.93766696349064	1927619	0.67	2246	500	20199	None
SRR6869036_fairy_all_metabat2_short_bin.13	4.74	0.03	Neural Network (Specific Model)	11	0.915	5155	276.11297071129707	215817	0.6	239	45	11968	None
SRR6869036_fairy_all_metabat2_short_bin.14	88.47	0.24	Gradient Boost (General Model)	11	0.901	16887	314.5413237924866	2924776	0.73	2795	271	68280	None
