Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
maxbin_19064412.001	6.88	0.02	Neural Network (Specific Model)	11	0.883	20843	256.28746177370033	283692	0.47	327	36	46184	None
maxbin_19064412.002	5.16	0.51	Neural Network (Specific Model)	11	0.89	7430	254.66894197952217	250771	0.55	293	52	16019	None
maxbin_19064412.003	27.29	0.15	Neural Network (Specific Model)	11	0.913	16250	371.94050991501416	1292662	0.44	1059	135	67962	None
maxbin_19064412.004	51.16	0.0	Neural Network (Specific Model)	11	0.904	18411	366.41496163682865	1899138	0.42	1564	173	55907	None
maxbin_19064412.005	59.73	1.73	Neural Network (Specific Model)	11	0.861	14194	329.9940828402367	1746268	0.43	1521	191	46388	None
maxbin_19064412.006	29.29	1.09	Neural Network (Specific Model)	11	0.888	10504	301.15154185022027	1152996	0.4	1135	185	40076	None
maxbin_19064412.007	33.69	0.19	Neural Network (Specific Model)	11	0.846	8060	291.00258564964446	1592701	0.41	1547	279	48674	None
maxbin_19064412.008	96.55	2.36	Neural Network (Specific Model)	11	0.913	27894	357.9457636265515	4353943	0.47	3706	289	153540	None
maxbin_19064412.009	84.83	2.34	Neural Network (Specific Model)	11	0.877	45615	335.7808132147395	1805341	0.6	1574	90	163726	None
maxbin_19064412.010	57.58	3.38	Neural Network (Specific Model)	11	0.926	4295	304.7457739476301	2970626	0.49	3017	767	92877	None
maxbin_19064412.011	78.14	3.83	Neural Network (Specific Model)	11	0.922	3652	295.92	1919900	0.39	2000	586	16333	None
maxbin_19064412.012	85.78	4.22	Neural Network (Specific Model)	11	0.899	7013	314.32029234737746	2433536	0.43	2326	471	45290	None
maxbin_19064412.013	68.23	4.09	Neural Network (Specific Model)	11	0.898	4820	274.7155625657203	1741905	0.6	1902	434	33872	None
maxbin_19064412.014	51.67	0.86	Gradient Boost (General Model)	11	0.904	3307	290.65226444560125	1848213	0.44	1921	580	40335	None
maxbin_19064412.015	43.84	6.62	Neural Network (Specific Model)	11	0.88	4576	250.57485673352434	2374758	0.49	2792	607	55329	None
