Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
126708	100.0	87.16	Gradient Boost (General Model)	11	0.901	5708	256.6108257351997	13280754	0.65	15574	3821	79048	None
126793	63.92	1.17	Gradient Boost (General Model)	11	0.887	11171	315.5343267695583	4000911	0.65	3758	460	33729	None
127105	87.57	1.11	Gradient Boost (General Model)	11	0.916	49109	317.934377531731	3846048	0.69	3703	107	139517	None
128625	71.14	18.44	Gradient Boost (General Model)	11	0.944	16399	313.3345156889495	3637802	0.7	3665	339	103257	None
128651	70.75	0.14	Gradient Boost (General Model)	11	0.882	28359	324.93333333333334	2267763	0.61	2055	99	71807	None
128665	71.76	18.02	Neural Network (Specific Model)	11	0.836	8499	220.2502994011976	1973755	0.39	2505	380	100351	None
128684	71.72	25.35	Gradient Boost (General Model)	11	0.866	11938	241.08040388930442	2226403	0.52	2674	247	93328	None
128685	51.25	0.23	Gradient Boost (General Model)	11	0.923	12748	285.14151747655586	1085713	0.63	1173	101	44707	None
128714	71.91	12.47	Gradient Boost (General Model)	11	0.925	13472	285.2509193164612	4266881	0.69	4623	397	82916	None
128717	24.08	0.27	Neural Network (Specific Model)	11	0.873	9662	239.9108910891089	414792	0.58	505	52	32428	None
128739	73.3	0.11	Gradient Boost (General Model)	11	0.924	12381	286.64445720850085	1612334	0.67	1741	163	42092	None
128773	91.71	55.93	Gradient Boost (General Model)	11	0.873	11994	241.00948437082553	6182428	0.52	7486	704	51962	None
128796	37.73	0.14	Neural Network (Specific Model)	11	0.839	8209	261.9413392363033	1687611	0.56	1807	258	29734	None
128824	49.14	4.01	Gradient Boost (General Model)	11	0.933	11353	300.0534482758621	1671597	0.71	1740	189	40023	None
128826	39.13	6.77	Neural Network (Specific Model)	11	0.883	7956	244.45989847715737	815586	0.52	985	136	68800	None
128858	53.82	0.94	Gradient Boost (General Model)	11	0.906	8316	273.36059986366735	1324056	0.72	1467	188	22456	None
128863	53.56	0.32	Gradient Boost (General Model)	11	0.927	12332	296.48447437336324	2558385	0.71	2673	258	46103	None
128927	81.36	0.61	Gradient Boost (General Model)	11	0.846	26398	307.924981791697	2990362	0.61	2746	133	87446	None
128956	41.15	5.84	Neural Network (Specific Model)	11	0.859	5568	220.68798151001542	996095	0.52	1298	225	24927	None
128964	34.27	0.06	Neural Network (Specific Model)	11	0.906	13890	292.3607112616427	1138537	0.65	1181	106	31736	None
128990	18.51	0.5	Neural Network (Specific Model)	11	0.935	6706	303.7916666666667	933374	0.69	960	148	32024	None
129068	92.91	0.35	Gradient Boost (General Model)	11	0.894	26768	309.90581395348835	4455909	0.56	4300	206	93269	None
129090	10.87	0.22	Neural Network (Specific Model)	11	0.904	8181	286.8830409356725	325055	0.62	342	49	17803	None
129233	100.0	0.16	Gradient Boost (General Model)	11	0.908	34413	297.04907306434023	3592762	0.69	3668	168	121116	None
129247	78.44	1.1	Neural Network (Specific Model)	11	0.873	28877	250.92238392238391	1241572	0.39	1443	86	67586	None
129310	22.69	0.0	Neural Network (Specific Model)	11	0.879	7002	266.9282970550576	709609	0.65	781	122	23220	None
129359	62.01	0.04	Gradient Boost (General Model)	11	0.865	15621	331.8612064737616	2343439	0.62	2039	197	40668	None
129360	4.28	0.01	Neural Network (Specific Model)	11	0.853	16466	428.07909604519773	266296	0.53	177	23	40637	None
129384	65.9	19.57	Gradient Boost (General Model)	11	0.919	23449	289.76441028672775	3186836	0.66	3383	178	155088	None
129427	4.29	0.0	Neural Network (Specific Model)	11	0.791	7132	248.73529411764707	255905	0.59	272	45	18326	None
129971	7.64	0.0	Neural Network (Specific Model)	11	0.888	16724	324.3027888446215	274601	0.58	251	17	32481	None
130020	12.56	0.02	Neural Network (Specific Model)	11	0.943	6549	289.89473684210526	437008	0.71	475	79	15041	None
130149	83.8	7.66	Gradient Boost (General Model)	11	0.923	20927	285.274066091954	2571279	0.68	2784	160	49129	None
130186	65.64	0.3	Neural Network (Specific Model)	11	0.853	17748	214.8398058252427	1085142	0.49	1442	83	66185	None
130356	19.9	1.18	Neural Network (Specific Model)	11	0.916	8269	306.9206225680934	1288035	0.68	1285	166	57281	None
130451	56.51	0.01	Gradient Boost (General Model)	11	0.884	32231	290.69121979964643	1669325	0.64	1697	58	94620	None
130531	4.92	0.0	Neural Network (Specific Model)	11	0.872	28173	379.8848920863309	362265	0.57	278	18	44669	None
130809	10.42	0.01	Neural Network (Specific Model)	11	0.895	9125	248.8398133748056	534340	0.71	643	73	21483	None
131020	62.61	6.68	Gradient Boost (General Model)	11	0.932	41478	287.6534744592729	2002619	0.66	2173	62	101272	None
131069	3.47	0.0	Neural Network (Specific Model)	11	0.859	13290	297.8040201005025	206343	0.58	199	25	22797	None
131127	7.76	0.01	Neural Network (Specific Model)	11	0.921	7231	259.88832487309645	332262	0.72	394	61	19229	None
131504	9.09	0.02	Neural Network (Specific Model)	11	0.815	6595	250.7065693430657	629529	0.56	685	120	15129	None
131543	9.83	0.0	Neural Network (Specific Model)	11	0.941	13777	301.8008658008658	221639	0.7	231	18	27596	None
131847	8.78	0.17	Neural Network (Specific Model)	11	0.848	12829	230.87972508591065	237108	0.52	291	21	21146	None
133724	7.39	0.0	Neural Network (Specific Model)	11	0.915	6219	262.33254156769596	360306	0.67	421	63	14305	None
133986	16.04	0.01	Neural Network (Specific Model)	11	0.927	34295	299.4025974025974	519711	0.66	539	17	57077	None
