DRR310879_fairy_all_metabat2_short_bin.9ΩNODE_40_length_25453_cov_7.110363_6	UniRef100_P0DMV7~K07065	36.7	120	75	1	3	122	2	120	1.2e-11	74.7
DRR310879_fairy_all_metabat2_short_bin.9ΩNODE_40_length_25453_cov_7.110363_7	UniRef100_A5UUQ5~K00003	46.7	351	174	3	4	343	2	350	2.0e-76	291.2
DRR310879_fairy_all_metabat2_short_bin.9ΩNODE_40_length_25453_cov_7.110363_8	UniRef100_A0A142YMH9~K12251	38.4	284	145	12	2	261	9	286	1.3e-35	155.2
DRR310879_fairy_all_metabat2_short_bin.9ΩNODE_40_length_25453_cov_7.110363_9	UniRef100_Q476Z6~K18700	38.4	138	74	3	2	130	5	140	1.7e-15	87.4
DRR310879_fairy_all_metabat2_short_bin.9ΩNODE_40_length_25453_cov_7.110363_10	UniRef100_A0A1Y0FSF5~K18456	49.9	429	209	4	24	449	31	456	9.6e-116	422.2
DRR310879_fairy_all_metabat2_short_bin.9ΩNODE_40_length_25453_cov_7.110363_15	UniRef100_F2NIQ1~K03698	42.3	319	184	0	18	336	1	319	2.3e-69	267.7
DRR310879_fairy_all_metabat2_short_bin.9ΩNODE_40_length_25453_cov_7.110363_16	UniRef100_B8I3F1~K01876	53.4	588	265	7	1	581	8	593	1.3e-173	614.8
DRR310879_fairy_all_metabat2_short_bin.9ΩNODE_40_length_25453_cov_7.110363_22	UniRef100_A0A0C7NVI5~K02871	60.5	147	54	1	1	147	6	148	1.7e-45	187.2
DRR310879_fairy_all_metabat2_short_bin.9ΩNODE_40_length_25453_cov_7.110363_23	UniRef100_D9QUK3~K01939	47.8	425	214	5	1	420	1	422	4.3e-105	386.7
DRR310879_fairy_all_metabat2_short_bin.9ΩNODE_40_length_25453_cov_7.110363_24	UniRef100_D9RYF5~K01870	50.4	1044	498	7	15	1052	15	1044	0.0e+00	1077.4
DRR310879_fairy_all_metabat2_short_bin.9ΩNODE_52_length_21056_cov_5.905576_2	UniRef100_D6Z3P7~K03590	50.9	409	194	4	2	406	3	408	3.7e-106	390.2
DRR310879_fairy_all_metabat2_short_bin.9ΩNODE_52_length_21056_cov_5.905576_4	UniRef100_D5X999~K00075	42.6	296	161	4	17	304	6	300	6.7e-52	209.5
DRR310879_fairy_all_metabat2_short_bin.9ΩNODE_52_length_21056_cov_5.905576_5	UniRef100_A0A143BAN9~K01924	42.6	453	253	5	6	453	6	456	2.3e-93	347.8
DRR310879_fairy_all_metabat2_short_bin.9ΩNODE_52_length_21056_cov_5.905576_6	UniRef100_A4J2B1~K02563	40.5	370	204	7	1	363	1	361	8.4e-65	252.7
DRR310879_fairy_all_metabat2_short_bin.9ΩNODE_52_length_21056_cov_5.905576_7	UniRef100_A0A0K2SKS6~K03588	44.2	353	196	1	6	357	10	362	1.6e-68	265.0
DRR310879_fairy_all_metabat2_short_bin.9ΩNODE_52_length_21056_cov_5.905576_8	UniRef100_Q3AAE4~K01925	39.3	450	228	10	10	427	9	445	5.2e-66	256.9
DRR310879_fairy_all_metabat2_short_bin.9ΩNODE_52_length_21056_cov_5.905576_9	UniRef100_A0A0G2Z6I9~K00603	59.9	294	117	1	4	296	2	295	6.7e-97	359.0
DRR310879_fairy_all_metabat2_short_bin.9ΩNODE_52_length_21056_cov_5.905576_10	UniRef100_F6DFG8~K02372	53.1	143	61	3	4	142	2	142	6.6e-29	132.1
DRR310879_fairy_all_metabat2_short_bin.9ΩNODE_52_length_21056_cov_5.905576_13	UniRef100_A0A0M4D3I2~K07391	55.8	507	221	3	1	507	1	504	6.8e-150	535.8
DRR310879_fairy_all_metabat2_short_bin.9ΩNODE_52_length_21056_cov_5.905576_14	UniRef100_A0A1Y0G489~K07460	45.7	105	57	0	9	113	5	109	2.3e-19	100.1
DRR310879_fairy_all_metabat2_short_bin.9ΩNODE_52_length_21056_cov_5.905576_15	UniRef100_F6CNK4~K12960	49.2	382	191	3	44	424	48	427	1.0e-95	355.5
DRR310879_fairy_all_metabat2_short_bin.9ΩNODE_52_length_21056_cov_5.905576_16	UniRef100_G2PYA7~K02956	65.1	86	30	0	3	88	2	87	6.6e-24	114.8
DRR310879_fairy_all_metabat2_short_bin.9ΩNODE_52_length_21056_cov_5.905576_21	UniRef100_F4LVL3~K00954	53.8	160	72	1	3	162	1	158	3.4e-42	176.4
DRR310879_fairy_all_metabat2_short_bin.9ΩNODE_58_length_19448_cov_6.701026_3	UniRef100_F2JSZ8~K02834	37.1	105	65	1	9	113	8	111	3.2e-13	79.7
DRR310879_fairy_all_metabat2_short_bin.9ΩNODE_58_length_19448_cov_6.701026_5	UniRef100_B5Y928~K02519	45.3	580	301	6	5	570	4	581	1.3e-138	498.4
