Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
cluster_1	99.91	0.97	Neural Network (Specific Model)	11	0.872	50423	341.411320754717	2175341	0.6	1855	78	115585	None
cluster_10	87.68	0.28	Neural Network (Specific Model)	11	0.889	86238	319.0309396485867	2814298	0.42	2618	63	246620	None
cluster_11	82.89	0.18	Gradient Boost (General Model)	11	0.931	4396	325.75483372003094	1354770	0.4	1293	350	19244	None
cluster_12	77.11	0.89	Neural Network (Specific Model)	11	0.89	12208	285.65739769150053	1830897	0.63	1906	203	49562	None
cluster_13	75.35	4.05	Gradient Boost (General Model)	11	0.889	9717	284.6565995525727	1714941	0.63	1788	287	33197	None
cluster_14	78.69	4.5	Neural Network (Specific Model)	11	0.886	7584	285.9198952879581	3688044	0.51	3820	701	31436	None
cluster_15	81.46	3.8	Neural Network (Specific Model)	11	0.925	5496	305.5801376597837	2012389	0.38	2034	438	37785	None
cluster_16	66.33	5.25	Gradient Boost (General Model)	11	0.916	5321	272.1601609657948	2207024	0.48	2485	512	35233	None
cluster_17	60.68	1.34	Neural Network (Specific Model)	11	0.902	11720	292.5796590241035	1653455	0.64	1701	196	37673	None
cluster_18	72.33	0.63	Neural Network (Specific Model)	11	0.914	87399	405.59589041095893	5046118	0.42	3796	118	296948	None
cluster_19	47.98	4.36	Neural Network (Specific Model)	11	0.899	3786	260.8340471092077	1620590	0.41	1868	448	177816	None
cluster_2	95.37	0.59	Gradient Boost (General Model)	11	0.895	15930	325.6299349240781	2510489	0.49	2305	243	63271	None
cluster_20	47.26	6.94	Neural Network (Specific Model)	11	0.869	18791	289.61072734660706	2455966	0.59	2461	237	63459	None
cluster_3	91.12	0.14	Gradient Boost (General Model)	11	0.91	8148	333.5187927107061	1926036	0.43	1756	308	34329	None
cluster_4	84.81	1.31	Neural Network (Specific Model)	11	0.852	14851	320.7351072279587	2838007	0.42	2518	280	65662	None
cluster_5	93.62	0.29	Gradient Boost (General Model)	11	0.903	45768	329.7011935208866	2567049	0.54	2346	86	140543	None
cluster_6	94.45	3.31	Gradient Boost (General Model)	11	0.908	32901	318.1509306260575	3099514	0.48	2955	186	82441	None
cluster_7	99.43	6.22	Neural Network (Specific Model)	11	0.91	80108	358.46737554374096	4880142	0.47	4138	153	382568	None
cluster_8	90.7	2.28	Neural Network (Specific Model)	11	0.911	19829	349.6360722610723	3946778	0.47	3432	320	90598	None
cluster_9	94.95	0.38	Neural Network (Specific Model)	11	0.898	85446	349.64681062298337	4698431	0.42	4029	201	271395	None
