Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
1005	93.59	1.36	Gradient Boost (General Model)	11	0.9	90188	333.3246055723397	3303730	0.47	2979	62	265401	None
1033	75.17	2.26	Neural Network (Specific Model)	11	0.886	5224	265.7885646217987	3012572	0.53	3358	793	27235	None
1049	84.44	0.54	Neural Network (Specific Model)	11	0.865	50030	308.4788273615635	2294648	0.58	2149	89	237733	None
1057	87.71	3.05	Neural Network (Specific Model)	11	0.871	9785	268.17894736842106	2363292	0.45	2565	344	63314	None
1123	95.75	1.62	Gradient Boost (General Model)	11	0.843	11562	290.11169780666125	2536453	0.61	2462	331	46545	None
1180	98.12	0.14	Gradient Boost (General Model)	11	0.918	76114	319.8786936236392	2684501	0.49	2572	60	177172	None
1191	91.09	0.07	Gradient Boost (General Model)	11	0.875	96050	331.6020137784844	2142545	0.53	1887	43	215726	None
1235	86.72	0.02	Neural Network (Specific Model)	11	0.91	95062	327.18256949661907	2865493	0.47	2662	44	247787	None
1258	92.6	2.05	Gradient Boost (General Model)	11	0.866	35617	299.94617706237426	2062425	0.63	1988	125	137762	None
13052	5.91	0.18	Neural Network (Specific Model)	11	0.898	215893	274.1216216216216	337907	0.42	370	5	215893	None
1308	99.61	0.22	Neural Network (Specific Model)	11	0.886	174400	359.11346266901825	2066606	0.64	1701	20	274881	None
1392	90.21	1.53	Neural Network (Specific Model)	11	0.892	52178	333.04787904241914	2663572	0.51	2381	98	128553	None
1451	98.46	0.96	Gradient Boost (General Model)	11	0.903	66904	327.61138725711703	2403172	0.52	2213	59	225337	None
1461	97.08	0.87	Neural Network (Specific Model)	11	0.884	237085	312.61480362537765	2104274	0.53	1986	15	476882	None
1469	91.96	0.02	Gradient Boost (General Model)	11	0.844	78396	335.2069190600522	1823860	0.52	1532	37	185700	None
1476	99.98	0.17	Neural Network (Specific Model)	11	0.893	47730	294.561260210035	1692856	0.34	1714	61	115891	None
1488	9.52	0.03	Neural Network (Specific Model)	11	0.866	34352	320.80555555555554	399612	0.45	360	15	89043	None
1502	90.42	0.17	Neural Network (Specific Model)	11	0.857	22172	315.59436274509807	2698153	0.53	2448	187	75172	None
1536	92.93	1.09	Gradient Boost (General Model)	11	0.906	95041	338.50701965503407	2787510	0.52	2493	52	193021	None
15472	7.13	0.04	Neural Network (Specific Model)	11	0.849	180146	366.77127659574467	243330	0.57	188	4	180146	None
1587	94.4	0.0	Gradient Boost (General Model)	11	0.883	49394	331.5816023738872	2274415	0.6	2022	82	286722	None
1646	99.04	1.72	Gradient Boost (General Model)	11	0.865	116338	325.9223153084539	1482159	0.31	1313	23	176306	None
1652	99.93	1.33	Neural Network (Specific Model)	11	0.911	176390	313.3239156386789	2587038	0.43	2513	24	295130	None
1857	83.88	0.74	Gradient Boost (General Model)	11	0.883	5457	271.19670672007123	2062826	0.57	2247	560	38729	None
188	98.42	0.22	Gradient Boost (General Model)	11	0.88	59189	321.8466211085801	2884593	0.54	2634	75	245561	None
1888	70.29	0.05	Gradient Boost (General Model)	11	0.893	3095	233.42805611222445	1950206	0.67	2495	798	20416	None
1890	89.87	0.06	Gradient Boost (General Model)	11	0.889	20370	311.99022346368713	1506263	0.59	1432	111	91886	None
1911	82.07	0.0	Neural Network (Specific Model)	11	0.883	12750	299.6083289404323	1928769	0.63	1897	234	57956	None
2007	91.01	1.32	Gradient Boost (General Model)	11	0.89	79711	329.25259979872527	3303936	0.53	2981	91	229030	None
2140	78.97	1.6	Gradient Boost (General Model)	11	0.864	7066	250.147877681424	1897757	0.46	2191	380	70346	None
2144	64.65	1.28	Gradient Boost (General Model)	11	0.87	5066	263.71633924293246	1893426	0.64	2087	521	28719	None
217	95.78	0.42	Gradient Boost (General Model)	11	0.835	21479	312.56569664903	2544900	0.6	2268	193	84512	None
21761	9.22	0.0	Neural Network (Specific Model)	11	0.881	331107	251.85271317829458	331107	0.54	387	1	331107	None
2184	83.43	0.0	Gradient Boost (General Model)	11	0.874	163757	326.9213313161876	1481653	0.57	1322	16	253800	None
227	99.57	0.23	Gradient Boost (General Model)	11	0.883	183993	328.3871374527112	2649586	0.55	2379	23	295838	None
2293	65.05	0.26	Neural Network (Specific Model)	11	0.896	164391	326.5817679558011	1976031	0.47	1810	22	281531	None
239	99.97	0.06	Neural Network (Specific Model)	11	0.877	38485	290.0329195898543	1835049	0.39	1853	88	111858	None
2517	49.76	0.22	Neural Network (Specific Model)	11	0.878	9521	300.0901143241426	1522506	0.55	1487	252	34346	None
2527	92.4	0.7	Neural Network (Specific Model)	11	0.879	25309	290.3097447795824	1706069	0.37	1724	124	85473	None
2542	4.9	0.01	Neural Network (Specific Model)	11	0.832	35874	277.0152091254753	261898	0.36	263	9	97582	None
2551	8.64	0.06	Neural Network (Specific Model)	11	0.838	3583	232.905	332431	0.36	400	118	14025	None
2552	41.7	0.25	Gradient Boost (General Model)	11	0.884	1795	198.24378508420207	835970	0.28	1247	539	17057	None
2560	10.84	0.29	Neural Network (Specific Model)	11	0.838	8422	233.34423076923076	865384	0.47	1040	181	39342	None
2572	6.22	0.25	Neural Network (Specific Model)	11	0.859	19314	255.70864661654136	473944	0.42	532	43	79980	None
2576	68.86	4.5	Gradient Boost (General Model)	11	0.885	2421	214.03996865203763	922935	0.27	1276	471	37811	None
26003	10.45	0.23	Neural Network (Specific Model)	11	0.807	151998	262.45628415300547	356411	0.56	366	3	165208	None
2682	91.94	1.2	Gradient Boost (General Model)	11	0.888	23538	324.6621433542102	3146212	0.51	2874	208	105797	None
2691	6.65	0.05	Neural Network (Specific Model)	11	0.891	72609	333.2201834862385	366358	0.43	327	11	108170	None
274	93.14	0.32	Gradient Boost (General Model)	11	0.827	65740	304.04413673734314	2543798	0.62	2311	50	267253	None
2759	98.1	0.16	Gradient Boost (General Model)	11	0.884	138344	331.9833620195066	3919149	0.45	3486	55	299882	None
2807	16.41	0.15	Neural Network (Specific Model)	11	0.904	270133	326.76482617586913	529013	0.5	489	12	270133	None
2810	94.76	2.55	Neural Network (Specific Model)	11	0.892	75415	318.5983606557377	3784326	0.45	3538	189	164543	None
2815	40.44	0.06	Gradient Boost (General Model)	11	0.908	1970	217.10026560424967	1076807	0.53	1506	648	39110	None
2934	6.74	0.0	Neural Network (Specific Model)	11	0.884	32536	204.96932515337423	225455	0.36	326	11	70911	None
299	94.52	1.05	Gradient Boost (General Model)	11	0.872	40889	297.0755148741419	2675677	0.58	2622	113	189058	None
3042	41.52	0.57	Gradient Boost (General Model)	11	0.882	5126	256.7807848443843	1287895	0.61	1478	321	25933	None
