Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
10687	70.41	0.05	Gradient Boost (General Model)	11	0.924	16437	282.2036753445636	1785772	0.67	1959	135	73388	None
10701	8.77	0.0	Neural Network (Specific Model)	11	0.936	13401	273.4657142857143	305382	0.66	350	28	26590	None
10718	30.99	1.83	Neural Network (Specific Model)	11	0.858	10091	288.0945945945946	1263166	0.51	1258	141	28637	None
10721	46.09	0.01	Gradient Boost (General Model)	11	0.938	11830	292.96531020680453	1397334	0.66	1499	127	44371	None
10736	15.82	0.0	Neural Network (Specific Model)	11	0.898	13196	278.1617100371747	497657	0.54	538	42	29948	None
10748	51.11	1.64	Gradient Boost (General Model)	11	0.834	12498	228.56062075654705	844868	0.52	1031	87	26361	None
10861	23.77	0.09	Neural Network (Specific Model)	11	0.895	10463	274.3224043715847	503234	0.54	549	53	25941	None
10984	30.25	0.04	Neural Network (Specific Model)	11	0.926	13478	278.9977843426883	1219860	0.71	1354	108	39208	None
11061	14.83	0.0	Neural Network (Specific Model)	11	0.877	16578	305.6974483596598	858752	0.58	823	53	46110	None
11069	31.15	5.24	Neural Network (Specific Model)	11	0.911	13786	272.45518207282913	638369	0.65	714	58	45527	None
11265	46.92	0.02	Gradient Boost (General Model)	11	0.856	14818	273.4282733437663	1831007	0.56	1917	149	43112	None
11288	8.58	0.11	Neural Network (Specific Model)	11	0.933	14195	267.8893905191874	379418	0.67	443	28	28082	None
11421	8.03	0.0	Neural Network (Specific Model)	11	0.897	20871	282.6126126126126	314155	0.65	333	17	55428	None
11436	20.93	0.07	Neural Network (Specific Model)	11	0.853	11818	223.3525179856115	434644	0.52	556	43	23333	None
11528	4.73	0.01	Neural Network (Specific Model)	11	0.859	8705	286.2142857142857	251093	0.54	252	33	18953	None
11773	14.15	0.0	Neural Network (Specific Model)	11	0.913	10425	288.8387978142076	691993	0.69	732	70	22017	None
11790	7.9	0.0	Neural Network (Specific Model)	11	0.901	9128	256.62248995983936	212050	0.62	249	27	32303	None
12282	49.56	0.14	Neural Network (Specific Model)	11	0.907	10358	262.6147859922179	1113352	0.64	1285	135	36566	None
3425	100.0	0.03	Neural Network (Specific Model)	11	0.897	243483	334.9426498531698	6478691	0.67	5789	80	655886	None
9682	68.09	1.38	Gradient Boost (General Model)	11	0.942	14091	308.47358346094944	2556167	0.69	2612	225	45286	None
