Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
ERR3414575_strobealign_all_metabat2_short_bin.1	97.43	0.26	Gradient Boost (General Model)	11	0.884	44580	330.31151832460733	2565475	0.65	2292	96	226975	None
ERR3414575_strobealign_all_metabat2_short_bin.10	88.71	4.17	Gradient Boost (General Model)	11	0.877	8235	283.167032967033	1318899	0.27	1365	219	32631	None
ERR3414575_strobealign_all_metabat2_short_bin.100	97.97	0.55	Neural Network (Specific Model)	11	0.899	45983	314.82039028275585	2633411	0.46	2511	96	166920	None
ERR3414575_strobealign_all_metabat2_short_bin.101	65.22	0.14	Neural Network (Specific Model)	11	0.85	137004	335.2922077922078	1636372	0.6	1386	21	355792	None
ERR3414575_strobealign_all_metabat2_short_bin.102	33.88	0.43	Neural Network (Specific Model)	11	0.894	2922	239.51649305555554	923821	0.56	1152	325	14222	None
ERR3414575_strobealign_all_metabat2_short_bin.103	10.72	0.0	Neural Network (Specific Model)	11	0.9	158731	334.54651162790697	286838	0.55	258	11	158731	None
ERR3414575_strobealign_all_metabat2_short_bin.104	97.7	0.11	Gradient Boost (General Model)	11	0.858	81290	328.11584454409564	3063043	0.51	2676	60	153105	None
ERR3414575_strobealign_all_metabat2_short_bin.105	75.62	0.04	Neural Network (Specific Model)	11	0.895	45025	293.9725920125294	1255884	0.34	1277	43	148885	None
ERR3414575_strobealign_all_metabat2_short_bin.106	18.79	0.0	Neural Network (Specific Model)	11	0.866	88195	322.093567251462	571670	0.6	513	8	148713	None
ERR3414575_strobealign_all_metabat2_short_bin.107	99.92	0.87	Gradient Boost (General Model)	11	0.884	205840	310.27919799498744	2096396	0.53	1995	17	601808	None
ERR3414575_strobealign_all_metabat2_short_bin.108	98.08	0.02	Gradient Boost (General Model)	11	0.876	58166	321.46313725490194	2801182	0.5	2550	81	140039	None
ERR3414575_strobealign_all_metabat2_short_bin.109	4.75	3.79	Neural Network (Specific Model)	11	0.888	148103	354.7767441860465	257451	0.6	215	2	148103	None
ERR3414575_strobealign_all_metabat2_short_bin.11	70.26	3.34	Gradient Boost (General Model)	11	0.878	4832	254.82738095238096	2187122	0.56	2520	521	34125	None
ERR3414575_strobealign_all_metabat2_short_bin.110	8.2	0.0	Neural Network (Specific Model)	11	0.894	39088	245.36311239193083	284784	0.51	347	6	135969	None
ERR3414575_strobealign_all_metabat2_short_bin.111	69.29	0.38	Gradient Boost (General Model)	11	0.882	8694	294.89057863501483	2698080	0.52	2696	407	42504	None
ERR3414575_strobealign_all_metabat2_short_bin.112	27.45	0.3	Neural Network (Specific Model)	11	0.882	2644	242.48008849557522	743172	0.53	904	287	8779	None
ERR3414575_strobealign_all_metabat2_short_bin.113	9.1	0.0	Neural Network (Specific Model)	11	0.873	61852	307.8819188191882	286177	0.41	271	4	119867	None
ERR3414575_strobealign_all_metabat2_short_bin.114	22.1	0.0	Neural Network (Specific Model)	11	0.882	86071	315.14953271028037	458129	0.55	428	8	113538	None
ERR3414575_strobealign_all_metabat2_short_bin.115	64.83	0.12	Neural Network (Specific Model)	11	0.907	210868	340.4809523809524	1889550	0.53	1680	15	587653	None
ERR3414575_strobealign_all_metabat2_short_bin.116	12.72	0.0	Neural Network (Specific Model)	11	0.853	33669	292.2568181818182	451398	0.63	440	28	83513	None
ERR3414575_strobealign_all_metabat2_short_bin.117	91.26	1.28	Gradient Boost (General Model)	11	0.912	31262	305.12363636363636	1376955	0.34	1375	74	105813	None
