Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
SRR19064411_fairy_single_metabat2_short_bin.1	6.95	0.0	Neural Network (Specific Model)	11	0.914	170452	369.6837606837607	283470	0.46	234	4	170452	None
SRR19064411_fairy_single_metabat2_short_bin.10	82.02	4.04	Neural Network (Specific Model)	11	0.923	5517	291.51397326852975	2332917	0.43	2469	530	26639	None
SRR19064411_fairy_single_metabat2_short_bin.11	15.9	0.93	Neural Network (Specific Model)	11	0.861	2388	239.02091254752852	436372	0.62	526	185	7197	None
SRR19064411_fairy_single_metabat2_short_bin.12	29.54	0.03	Neural Network (Specific Model)	11	0.85	35629	304.66896551724136	777668	0.6	725	31	78328	None
SRR19064411_fairy_single_metabat2_short_bin.13	11.32	0.0	Neural Network (Specific Model)	11	0.899	18450	295.584126984127	309917	0.45	315	22	51290	None
SRR19064411_fairy_single_metabat2_short_bin.14	58.4	1.08	Neural Network (Specific Model)	11	0.937	3798	361.1839592616168	1812573	0.45	1571	527	15515	None
SRR19064411_fairy_single_metabat2_short_bin.15	49.59	0.2	Neural Network (Specific Model)	11	0.865	25686	308.8080586080586	1458918	0.51	1365	98	86164	None
SRR19064411_fairy_single_metabat2_short_bin.16	44.07	5.77	Gradient Boost (General Model)	11	0.953	2722	339.028897028897	2612717	0.47	2457	976	9411	None
SRR19064411_fairy_single_metabat2_short_bin.17	14.64	0.26	Neural Network (Specific Model)	11	0.928	2222	254.010395010395	393379	0.63	481	172	5119	None
SRR19064411_fairy_single_metabat2_short_bin.18	81.4	2.4	Gradient Boost (General Model)	11	0.906	7900	296.51959890610755	2148824	0.64	2194	382	36083	None
SRR19064411_fairy_single_metabat2_short_bin.19	94.69	0.23	Gradient Boost (General Model)	11	0.865	22447	320.1521997621879	1865227	0.5	1682	122	68634	None
SRR19064411_fairy_single_metabat2_short_bin.2	62.31	0.68	Neural Network (Specific Model)	11	0.888	12731	321.2082912032356	1071754	0.41	989	116	34455	None
SRR19064411_fairy_single_metabat2_short_bin.20	73.44	0.09	Neural Network (Specific Model)	11	0.914	17499	366.89710789766406	2163362	0.6	1798	187	52392	None
SRR19064411_fairy_single_metabat2_short_bin.21	48.48	1.52	Gradient Boost (General Model)	11	0.939	2584	285.7689039932031	1072199	0.36	1177	417	12425	None
SRR19064411_fairy_single_metabat2_short_bin.22	92.33	0.02	Gradient Boost (General Model)	11	0.879	10759	308.1690946930281	2019394	0.59	1922	249	74837	None
SRR19064411_fairy_single_metabat2_short_bin.23	46.21	0.18	Gradient Boost (General Model)	11	0.876	39001	329.4633027522936	982461	0.53	872	42	77484	None
SRR19064411_fairy_single_metabat2_short_bin.24	89.75	0.35	Neural Network (Specific Model)	11	0.898	27083	324.9715504978663	2286110	0.64	2109	151	113741	None
SRR19064411_fairy_single_metabat2_short_bin.25	51.01	0.58	Gradient Boost (General Model)	11	0.921	39613	316.2750957854406	1341656	0.6	1305	79	81092	None
SRR19064411_fairy_single_metabat2_short_bin.26	100.0	89.15	Neural Network (Specific Model)	11	0.92	12287	384.96187388193204	11206597	0.43	8944	1318	68417	None
SRR19064411_fairy_single_metabat2_short_bin.27	22.51	0.0	Neural Network (Specific Model)	11	0.883	37464	316.5250965250965	555619	0.61	518	22	67107	None
