Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
ERR7256374_fairy_all_metabat2_long_bin.1	5.33	0.01	Neural Network (Specific Model)	11	0.84	171575	271.1845018450185	260916	0.49	271	2	171575	None
ERR7256374_fairy_all_metabat2_long_bin.10	4.76	0.0	Neural Network (Specific Model)	11	0.862	37947	231.01666666666668	238608	0.64	300	8	51552	None
ERR7256374_fairy_all_metabat2_long_bin.100	36.52	6.17	Neural Network (Specific Model)	11	0.817	84593	246.0883895131086	1199586	0.5	1335	21	388723	None
ERR7256374_fairy_all_metabat2_long_bin.101	6.74	0.15	Neural Network (Specific Model)	11	0.905	168309	249.38170347003154	261285	0.24	317	2	168309	None
ERR7256374_fairy_all_metabat2_long_bin.102	6.56	0.02	Neural Network (Specific Model)	11	0.875	149209	263.5882352941176	244312	0.41	272	7	149209	None
ERR7256374_fairy_all_metabat2_long_bin.103	6.94	0.0	Neural Network (Specific Model)	11	0.84	38185	282.43142857142857	350678	0.6	350	14	84803	None
ERR7256374_fairy_all_metabat2_long_bin.104	8.74	0.0	Neural Network (Specific Model)	11	0.787	33177	165.08620689655172	215886	0.49	348	10	75552	None
ERR7256374_fairy_all_metabat2_long_bin.105	14.45	0.02	Neural Network (Specific Model)	11	0.832	52654	254.8280871670702	377803	0.44	413	12	79428	None
ERR7256374_fairy_all_metabat2_long_bin.106	35.9	10.5	Neural Network (Specific Model)	11	0.847	382022	295.6796812749004	1309649	0.55	1255	8	415508	None
ERR7256374_fairy_all_metabat2_long_bin.107	53.61	0.27	Neural Network (Specific Model)	11	0.831	52696	254.97520661157026	555724	0.3	605	14	71735	None
ERR7256374_fairy_all_metabat2_long_bin.108	6.15	0.01	Neural Network (Specific Model)	11	0.899	24168	258.7603305785124	207711	0.56	242	11	50858	None
ERR7256374_fairy_all_metabat2_long_bin.109	7.82	0.07	Neural Network (Specific Model)	11	0.798	41525	204.3301526717557	399713	0.37	524	18	59120	None
ERR7256374_fairy_all_metabat2_long_bin.11	8.82	0.35	Neural Network (Specific Model)	4	0.831	16301	226.9	244061	0.37	300	18	34634	None
ERR7256374_fairy_all_metabat2_long_bin.110	19.45	0.01	Neural Network (Specific Model)	11	0.841	20564	243.3347921225383	394366	0.33	457	22	59593	None
ERR7256374_fairy_all_metabat2_long_bin.111	11.62	0.01	Neural Network (Specific Model)	11	0.768	38618	166.51842105263157	486957	0.49	760	17	72401	None
ERR7256374_fairy_all_metabat2_long_bin.112	87.35	1.52	Neural Network (Specific Model)	11	0.869	1484535	308.57386153276565	2873282	0.63	2701	5	1484535	None
ERR7256374_fairy_all_metabat2_long_bin.113	91.96	3.07	Gradient Boost (General Model)	11	0.882	155874	311.08886686488273	3190309	0.4	3027	50	383817	None
ERR7256374_fairy_all_metabat2_long_bin.114	49.11	5.44	Gradient Boost (General Model)	11	0.852	70981	260.9387651821862	1807331	0.44	1976	54	233279	None
ERR7256374_fairy_all_metabat2_long_bin.115	36.48	0.64	Neural Network (Specific Model)	11	0.821	35846	209.00218340611355	1041535	0.35	1374	38	88199	None
ERR7256374_fairy_all_metabat2_long_bin.116	52.91	0.86	Gradient Boost (General Model)	11	0.878	736215	290.22991689750694	1069533	0.48	1083	8	736215	None
ERR7256374_fairy_all_metabat2_long_bin.117	93.54	3.59	Gradient Boost (General Model)	11	0.868	200280	290.89690721649487	2234753	0.51	2231	15	852032	None
ERR7256374_fairy_all_metabat2_long_bin.118	10.99	0.25	Neural Network (Specific Model)	11	0.796	42034	188.51696606786427	351164	0.57	501	10	58195	None
ERR7256374_fairy_all_metabat2_long_bin.119	9.74	0.0	Neural Network (Specific Model)	11	0.88	51308	243.2533783783784	243749	0.58	296	9	98723	None
ERR7256374_fairy_all_metabat2_long_bin.12	23.37	0.78	Neural Network (Specific Model)	11	0.874	106897	251.8512396694215	519914	0.59	605	8	159678	None
ERR7256374_fairy_all_metabat2_long_bin.120	9.1	0.0	Neural Network (Specific Model)	11	0.881	67967	276.3679245283019	297742	0.39	318	6	123098	None
ERR7256374_fairy_all_metabat2_long_bin.121	11.59	0.0	Neural Network (Specific Model)	11	0.905	147218	333.56830601092895	202069	0.5	183	2	147218	None
ERR7256374_fairy_all_metabat2_long_bin.122	16.46	0.18	Neural Network (Specific Model)	11	0.788	39239	244.26116838487974	269774	0.36	291	10	117914	None
ERR7256374_fairy_all_metabat2_long_bin.123	19.67	3.28	Neural Network (Specific Model)	11	0.843	62270	196.83317886932346	746055	0.54	1079	20	138916	None
ERR7256374_fairy_all_metabat2_long_bin.124	15.75	0.14	Neural Network (Specific Model)	11	0.866	24740	237.3156297420334	537713	0.53	659	29	49912	None
ERR7256374_fairy_all_metabat2_long_bin.125	10.85	0.0	Neural Network (Specific Model)	11	0.847	45072	295.4496855345912	331453	0.59	318	13	127890	None
ERR7256374_fairy_all_metabat2_long_bin.126	47.47	2.4	Neural Network (Specific Model)	11	0.849	87563	272.53454231433506	2217559	0.59	2316	41	188747	None
ERR7256374_fairy_all_metabat2_long_bin.127	4.8	0.0	Neural Network (Specific Model)	11	0.866	27143	281.7916666666667	209323	0.61	216	8	60486	None
ERR7256374_fairy_all_metabat2_long_bin.128	7.43	0.01	Neural Network (Specific Model)	11	0.847	17609	218.67765567765568	210402	0.31	273	15	56971	None
ERR7256374_fairy_all_metabat2_long_bin.129	90.89	3.23	Neural Network (Specific Model)	11	0.894	123476	339.476266453929	2851269	0.49	2507	34	328949	None
ERR7256374_fairy_all_metabat2_long_bin.13	41.0	0.07	Neural Network (Specific Model)	11	0.918	118277	304.4833501513623	981603	0.44	991	12	290089	None
ERR7256374_fairy_all_metabat2_long_bin.130	6.44	0.0	Neural Network (Specific Model)	11	0.859	32717	284.2843601895735	208068	0.6	211	10	52258	None
ERR7256374_fairy_all_metabat2_long_bin.131	22.83	0.32	Neural Network (Specific Model)	11	0.84	93573	273.51387948544345	1433514	0.59	1477	22	205178	None
ERR7256374_fairy_all_metabat2_long_bin.132	20.85	0.0	Neural Network (Specific Model)	11	0.876	62844	272.73310225303294	535843	0.4	577	13	142325	None
ERR7256374_fairy_all_metabat2_long_bin.133	96.66	1.46	Gradient Boost (General Model)	11	0.86	286156	332.14160659114316	2244573	0.3	1942	13	533625	None
ERR7256374_fairy_all_metabat2_long_bin.134	9.16	0.03	Neural Network (Specific Model)	11	0.803	52879	222.32315978456015	459919	0.43	557	15	89860	None
ERR7256374_fairy_all_metabat2_long_bin.135	86.11	3.54	Neural Network (Specific Model)	11	0.87	258867	310.7028720626632	2044586	0.42	1915	13	520107	None
ERR7256374_fairy_all_metabat2_long_bin.136	35.8	3.76	Neural Network (Specific Model)	11	0.823	25380	233.22603626943004	1304890	0.35	1544	72	68040	None
ERR7256374_fairy_all_metabat2_long_bin.137	20.04	0.03	Neural Network (Specific Model)	11	0.894	43738	316.76075268817203	394089	0.5	372	13	65930	None
ERR7256374_fairy_all_metabat2_long_bin.138	5.48	0.01	Neural Network (Specific Model)	11	0.773	26420	200.13503649635035	211733	0.35	274	11	103271	None
ERR7256374_fairy_all_metabat2_long_bin.139	5.56	0.0	Neural Network (Specific Model)	11	0.816	33391	289.1835748792271	218344	0.58	207	10	76797	None
ERR7256374_fairy_all_metabat2_long_bin.14	7.67	0.0	Neural Network (Specific Model)	11	0.868	233595	289.66037735849056	369027	0.58	371	8	233595	None
ERR7256374_fairy_all_metabat2_long_bin.140	9.05	0.03	Neural Network (Specific Model)	11	0.884	19214	268.1607142857143	202960	0.29	224	14	35104	None
ERR7256374_fairy_all_metabat2_long_bin.141	8.82	0.77	Neural Network (Specific Model)	11	0.847	28120	237.53846153846155	206541	0.41	247	7	94647	None
ERR7256374_fairy_all_metabat2_long_bin.142	23.98	0.25	Neural Network (Specific Model)	11	0.871	16864	245.53927813163483	396839	0.59	471	29	38257	None
ERR7256374_fairy_all_metabat2_long_bin.143	4.99	0.38	Neural Network (Specific Model)	11	0.861	59086	254.45238095238096	221918	0.46	252	4	106970	None
ERR7256374_fairy_all_metabat2_long_bin.144	5.85	0.01	Neural Network (Specific Model)	11	0.778	23939	209.7799352750809	248019	0.36	309	16	46832	None
ERR7256374_fairy_all_metabat2_long_bin.145	7.85	0.03	Neural Network (Specific Model)	11	0.844	22118	267.26838235294116	257288	0.43	272	12	84273	None
ERR7256374_fairy_all_metabat2_long_bin.146	26.19	1.01	Neural Network (Specific Model)	11	0.888	45349	269.8457142857143	634786	0.5	700	19	78716	None
ERR7256374_fairy_all_metabat2_long_bin.147	5.96	0.01	Neural Network (Specific Model)	11	0.812	48792	210.6642857142857	215462	0.47	280	5	57097	None
ERR7256374_fairy_all_metabat2_long_bin.148	8.45	0.45	Neural Network (Specific Model)	11	0.759	25018	157.4951690821256	253467	0.5	414	12	37519	None
ERR7256374_fairy_all_metabat2_long_bin.149	8.92	0.01	Neural Network (Specific Model)	11	0.83	60720	214.32666666666665	229758	0.53	300	5	62552	None
ERR7256374_fairy_all_metabat2_long_bin.15	12.75	0.09	Neural Network (Specific Model)	11	0.818	235329	245.9788918205805	339566	0.47	379	3	235329	None
ERR7256374_fairy_all_metabat2_long_bin.150	76.48	3.28	Gradient Boost (General Model)	11	0.894	104169	290.84977324263036	1712642	0.53	1764	27	249620	None
ERR7256374_fairy_all_metabat2_long_bin.151	5.91	0.54	Neural Network (Specific Model)	11	0.841	28439	188.96026490066225	201500	0.34	302	11	31869	None
ERR7256374_fairy_all_metabat2_long_bin.152	97.45	0.82	Gradient Boost (General Model)	11	0.896	356870	346.32475524475524	4131572	0.45	3575	17	926912	None
ERR7256374_fairy_all_metabat2_long_bin.153	22.12	0.01	Neural Network (Specific Model)	11	0.831	47643	237.68300653594773	521420	0.45	612	19	90762	None
ERR7256374_fairy_all_metabat2_long_bin.154	92.39	1.05	Neural Network (Specific Model)	11	0.85	97453	288.63389830508476	2396791	0.53	2360	31	247333	None
ERR7256374_fairy_all_metabat2_long_bin.155	13.49	0.03	Neural Network (Specific Model)	11	0.808	193484	235.05092592592592	375383	0.37	432	5	193484	None
ERR7256374_fairy_all_metabat2_long_bin.156	33.55	3.56	Neural Network (Specific Model)	11	0.845	27538	224.14160700079555	1981903	0.49	2514	110	93999	None
ERR7256374_fairy_all_metabat2_long_bin.157	16.49	7.47	Neural Network (Specific Model)	11	0.817	37509	250.9111111111111	864933	0.49	945	29	94674	None
ERR7256374_fairy_all_metabat2_long_bin.158	37.95	0.0	Neural Network (Specific Model)	11	0.959	81538	367.94370860927154	692870	0.45	604	8	207670	None
ERR7256374_fairy_all_metabat2_long_bin.159	6.92	0.1	Neural Network (Specific Model)	11	0.825	76539	225.17977528089887	216877	0.35	267	5	101561	None
ERR7256374_fairy_all_metabat2_long_bin.16	21.68	0.05	Neural Network (Specific Model)	11	0.826	42997	260.00443458980044	845810	0.59	902	28	82915	None
