Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
ERR7625421_fairy_all_metabat2_long_bin.1	6.19	0.08	Neural Network (Specific Model)	11	0.61	155436	113.17382413087934	267587	0.46	489	2	155436	None
ERR7625421_fairy_all_metabat2_long_bin.10	4.53	0.2	Neural Network (Specific Model)	11	0.539	93565	95.95121951219512	494068	0.39	943	8	122822	None
ERR7625421_fairy_all_metabat2_long_bin.11	6.12	1.79	Neural Network (Specific Model)	11	0.498	190530	83.20677233429394	681733	0.38	1388	9	251742	None
ERR7625421_fairy_all_metabat2_long_bin.12	12.31	4.07	Neural Network (Specific Model)	11	0.551	132143	89.42300380228137	1002944	0.39	2104	13	426018	None
ERR7625421_fairy_all_metabat2_long_bin.13	5.9	0.12	Neural Network (Specific Model)	4	0.702	78923	131.571875	353896	0.42	640	6	108333	None
ERR7625421_fairy_all_metabat2_long_bin.14	32.77	2.09	Neural Network (Specific Model)	11	0.799	1010674	152.53444920202412	1456321	0.36	2569	2	1010674	None
ERR7625421_fairy_all_metabat2_long_bin.15	12.03	4.17	Neural Network (Specific Model)	11	0.573	15036	85.85236593059938	696073	0.32	1585	61	34746	None
ERR7625421_fairy_all_metabat2_long_bin.16	71.66	6.15	Gradient Boost (General Model)	11	0.769	2452547	158.2492529880478	2452547	0.41	4016	1	2452547	None
ERR7625421_fairy_all_metabat2_long_bin.17	6.19	0.03	Neural Network (Specific Model)	11	0.575	31183	110.81851400730817	465775	0.46	821	20	53895	None
ERR7625421_fairy_all_metabat2_long_bin.18	10.88	0.13	Neural Network (Specific Model)	4	0.705	34151	154.1721915285451	703081	0.45	1086	23	124312	None
ERR7625421_fairy_all_metabat2_long_bin.19	66.76	4.28	Gradient Boost (General Model)	11	0.793	1802670	189.33100158982512	2224083	0.6	3145	3	1802670	None
ERR7625421_fairy_all_metabat2_long_bin.2	53.56	3.65	Gradient Boost (General Model)	11	0.771	695043	170.34197813374016	2578863	0.41	3933	7	870939	None
ERR7625421_fairy_all_metabat2_long_bin.20	36.63	1.73	Neural Network (Specific Model)	4	0.702	77707	134.78906064209275	2380284	0.43	4205	52	236005	None
ERR7625421_fairy_all_metabat2_long_bin.21	7.45	0.01	Neural Network (Specific Model)	4	0.715	101358	141.0599647266314	330246	0.42	567	7	120954	None
ERR7625421_fairy_all_metabat2_long_bin.22	74.31	2.75	Gradient Boost (General Model)	11	0.78	2217136	159.47677595628414	2217136	0.44	3660	1	2217136	None
ERR7625421_fairy_all_metabat2_long_bin.23	4.53	0.0	Neural Network (Specific Model)	11	0.295	48424	71.55758426966293	511148	0.28	712	17	102169	None
ERR7625421_fairy_all_metabat2_long_bin.24	16.36	2.57	Neural Network (Specific Model)	11	0.552	89350	85.84301346801347	1080636	0.38	2376	17	208107	None
ERR7625421_fairy_all_metabat2_long_bin.25	59.64	3.61	Neural Network (Specific Model)	4	0.78	41041	162.2718860343358	5030262	0.47	8213	187	144441	None
ERR7625421_fairy_all_metabat2_long_bin.26	29.59	1.36	Neural Network (Specific Model)	4	0.743	90670	155.2382920110193	1790039	0.45	2904	26	302071	None
ERR7625421_fairy_all_metabat2_long_bin.27	4.66	0.0	Neural Network (Specific Model)	11	0.587	27121	118.5427974947808	285014	0.51	479	13	51548	None
ERR7625421_fairy_all_metabat2_long_bin.28	7.59	0.03	Neural Network (Specific Model)	4	0.761	41520	205.93726937269372	433545	0.5	542	14	58096	None
ERR7625421_fairy_all_metabat2_long_bin.29	3.07	0.0	Neural Network (Specific Model)	11	0.345	37561	93.28571428571429	207228	0.44	259	7	53658	None
ERR7625421_fairy_all_metabat2_long_bin.3	55.55	3.93	Neural Network (Specific Model)	11	0.807	1032588	163.68498059122126	2017241	0.38	3349	6	1032588	None
ERR7625421_fairy_all_metabat2_long_bin.30	3.86	0.0	Neural Network (Specific Model)	11	0.531	36027	92.71225577264654	288863	0.43	563	12	58408	None
ERR7625421_fairy_all_metabat2_long_bin.31	80.45	2.49	Neural Network (Specific Model)	11	0.821	275170	243.31277357739754	2219969	0.56	2513	14	613218	None
ERR7625421_fairy_all_metabat2_long_bin.32	80.19	4.87	Neural Network (Specific Model)	11	0.834	1194978	258.59544282029236	2146298	0.59	2326	6	1194978	None
ERR7625421_fairy_all_metabat2_long_bin.33	79.39	1.19	Neural Network (Specific Model)	11	0.822	2246820	256.4846727423364	2246820	0.63	2414	1	2246820	None
ERR7625421_fairy_all_metabat2_long_bin.34	30.17	1.69	Neural Network (Specific Model)	11	0.744	365413	124.63391059202577	1224145	0.41	2483	5	513895	None
ERR7625421_fairy_all_metabat2_long_bin.35	8.64	0.03	Neural Network (Specific Model)	11	0.43	31844	95.67828418230563	491884	0.45	746	19	69612	None
ERR7625421_fairy_all_metabat2_long_bin.36	13.12	1.95	Neural Network (Specific Model)	11	0.381	49008	69.68867924528301	799304	0.3	1484	31	78134	None
ERR7625421_fairy_all_metabat2_long_bin.37	83.08	5.75	Gradient Boost (General Model)	11	0.805	877067	160.89001929486056	3380719	0.41	5701	5	1621639	None
ERR7625421_fairy_all_metabat2_long_bin.38	58.48	4.77	Gradient Boost (General Model)	11	0.788	569650	153.38450748129677	3684194	0.47	6416	8	1505557	None
ERR7625421_fairy_all_metabat2_long_bin.39	6.99	0.16	Neural Network (Specific Model)	11	0.584	30475	120.89121756487026	608879	0.56	1002	27	91811	None
