Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
17968	51.63	0.02	Gradient Boost (General Model)	11	0.88	3485	219.96703296703296	680748	0.47	910	239	12853	None
18063	82.96	2.38	Gradient Boost (General Model)	11	0.855	8924	258.4175824175824	823040	0.46	910	130	22550	None
18431	81.42	0.02	Gradient Boost (General Model)	11	0.861	9143	285.42979452054794	1157839	0.43	1168	160	32782	None
21961	73.34	0.01	Gradient Boost (General Model)	11	0.865	5271	273.69417040358746	1054988	0.42	1115	273	17857	None
24106	81.94	0.34	Gradient Boost (General Model)	11	0.872	8965	278.54135338345867	763799	0.33	798	120	30348	Low confidence prediction - substantial (28%) disagreement between completeness prediction models
26057	8.86	0.0	Neural Network (Specific Model)	11	0.894	1126	173.73490813648294	221439	0.34	381	199	4446	None
29482	11.17	0.0	Neural Network (Specific Model)	11	0.854	5254	238.82380952380953	352137	0.31	420	88	12792	None
3807	87.29	2.54	Gradient Boost (General Model)	11	0.877	4982	265.83293172690765	2258175	0.38	2490	626	15157	None
8470	92.75	1.33	Gradient Boost (General Model)	11	0.863	10189	275.9480198019802	1161356	0.31	1212	185	39734	None
8773	85.76	0.91	Gradient Boost (General Model)	11	0.862	13607	264.53141167775317	1242891	0.49	1353	154	39877	None
