Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
10082	7.3	0.0	Neural Network (Specific Model)	11	0.892	5522	186.46505376344086	231910	0.32	372	62	13188	None
10217	7.38	0.0	Neural Network (Specific Model)	11	0.894	3991	274.7857142857143	206265	0.54	224	61	12155	None
10239	6.72	0.01	Neural Network (Specific Model)	4	0.748	7336	189.71014492753622	414394	0.49	552	65	13222	None
10361	75.01	0.52	Gradient Boost (General Model)	11	0.902	9830	268.1449275362319	429848	0.47	483	54	26496	None
10584	8.01	0.0	Neural Network (Specific Model)	11	0.858	6227	267.7309236947791	232827	0.4	249	40	18613	None
10823	7.25	0.14	Neural Network (Specific Model)	11	0.878	3807	274.94545454545454	360966	0.63	385	105	9257	None
11161	24.67	0.01	Neural Network (Specific Model)	11	0.882	11325	282.9896103896104	739297	0.62	770	81	31462	None
11296	8.98	0.0	Neural Network (Specific Model)	11	0.866	11248	274.3538873994638	353549	0.66	373	39	22410	None
11307	5.87	0.03	Neural Network (Specific Model)	11	0.883	7711	572.8654970760234	332756	0.56	171	55	27519	None
11992	26.76	0.02	Neural Network (Specific Model)	11	0.92	14956	298.6079766536965	997848	0.65	1028	93	52370	None
12288	4.42	0.11	Neural Network (Specific Model)	4	0.838	5667	255.37261698440207	523218	0.49	577	98	13278	None
12649	8.78	0.01	Neural Network (Specific Model)	4	0.772	6516	171.62334801762114	299540	0.5	454	50	18534	None
12961	14.75	0.0	Neural Network (Specific Model)	11	0.929	18910	316.9475524475524	292339	0.7	286	19	35727	None
13094	14.33	0.0	Neural Network (Specific Model)	11	0.821	23082	285.0021528525296	966469	0.41	929	55	53089	None
13165	17.77	0.18	Neural Network (Specific Model)	11	0.816	4889	222.16121495327104	349107	0.53	428	85	17415	None
13552	6.76	0.02	Neural Network (Specific Model)	11	0.884	11083	336.30833333333334	273492	0.55	240	30	29924	None
13635	10.35	0.3	Neural Network (Specific Model)	11	0.879	41393	277.55823293172693	469517	0.72	498	16	150318	None
13998	15.18	0.0	Neural Network (Specific Model)	11	0.916	9405	299.6923076923077	585943	0.69	598	70	26428	None
14690	9.88	0.03	Neural Network (Specific Model)	11	0.826	12456	285.98904538341156	662899	0.41	639	63	35407	None
14902	6.8	0.0	Neural Network (Specific Model)	11	0.948	46782	264.4156378600823	202127	0.31	243	6	77764	None
17764	3.21	0.0	Neural Network (Specific Model)	11	0.858	9155	590.84	206543	0.59	100	33	20166	None
19075	98.88	0.93	Gradient Boost (General Model)	11	0.93	57297	342.56817372730507	3098829	0.73	2809	81	178146	None
21959	5.28	0.0	Neural Network (Specific Model)	11	0.858	5836	279.99203187251	245407	0.4	251	45	10213	None
23218	13.63	0.0	Neural Network (Specific Model)	11	0.835	15729	300.3613707165109	691991	0.72	642	62	40881	None
24229	12.21	0.13	Neural Network (Specific Model)	11	0.91	13500	306.4592833876221	309891	0.7	307	51	30843	None
2766	100.0	0.76	Gradient Boost (General Model)	11	0.916	27727	317.9382971389176	3013444	0.68	2901	182	252363	None
