Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
SRR19064410_fairy_single_metabat2_short_bin.1	6.69	0.0	Neural Network (Specific Model)	11	0.884	12692	305.64503816793894	270938	0.43	262	34	24019	None
SRR19064410_fairy_single_metabat2_short_bin.10	8.93	8.88	Neural Network (Specific Model)	11	0.898	382568	330.81842818428186	407539	0.45	369	6	382568	None
SRR19064410_fairy_single_metabat2_short_bin.11	92.67	0.79	Neural Network (Specific Model)	11	0.911	18955	357.6359461114513	3841996	0.46	3266	307	55961	None
SRR19064410_fairy_single_metabat2_short_bin.12	89.2	3.08	Neural Network (Specific Model)	11	0.887	16432	294.68980050576005	3542642	0.61	3559	329	63459	None
SRR19064410_fairy_single_metabat2_short_bin.13	74.4	0.28	Gradient Boost (General Model)	11	0.932	4277	320.09747899159663	1224225	0.4	1190	324	19244	None
SRR19064410_fairy_single_metabat2_short_bin.14	79.61	0.63	Neural Network (Specific Model)	11	0.924	5496	301.49724862431214	1952187	0.38	1999	417	37785	None
SRR19064410_fairy_single_metabat2_short_bin.15	75.99	0.59	Neural Network (Specific Model)	11	0.874	50423	341.3686868686869	1622562	0.6	1386	39	115585	None
SRR19064410_fairy_single_metabat2_short_bin.16	95.53	1.09	Gradient Boost (General Model)	11	0.895	15319	324.11241217798596	2778169	0.49	2562	272	63271	None
SRR19064410_fairy_single_metabat2_short_bin.17	15.61	0.08	Neural Network (Specific Model)	11	0.952	2960	268.42158273381295	585373	0.45	695	205	10877	None
SRR19064410_fairy_single_metabat2_short_bin.18	4.4	0.0	Neural Network (Specific Model)	11	0.853	6561	323.9047619047619	214952	0.4	189	42	25291	None
SRR19064410_fairy_single_metabat2_short_bin.19	80.95	1.51	Neural Network (Specific Model)	11	0.908	7877	330.9786418400876	1991380	0.43	1826	330	34329	None
SRR19064410_fairy_single_metabat2_short_bin.2	18.71	0.05	Neural Network (Specific Model)	11	0.873	65519	365.77839335180056	453128	0.61	361	10	82995	None
SRR19064410_fairy_single_metabat2_short_bin.20	100.0	76.36	Neural Network (Specific Model)	11	0.877	11744	284.53245967741935	4820152	0.61	4960	586	49562	None
SRR19064410_fairy_single_metabat2_short_bin.21	93.18	0.44	Neural Network (Specific Model)	11	0.913	76530	395.4602330811695	6347464	0.42	4891	160	296948	None
SRR19064410_fairy_single_metabat2_short_bin.22	8.04	0.0	Neural Network (Specific Model)	11	0.858	5423	232.52117263843647	248488	0.39	307	56	12276	None
SRR19064410_fairy_single_metabat2_short_bin.23	35.2	0.41	Neural Network (Specific Model)	11	0.921	2761	260.40271966527195	808305	0.41	956	306	7237	None
SRR19064410_fairy_single_metabat2_short_bin.24	80.69	5.14	Neural Network (Specific Model)	11	0.878	8149	284.9972684380432	3912672	0.51	4027	638	31436	None
SRR19064410_fairy_single_metabat2_short_bin.25	86.07	0.25	Neural Network (Specific Model)	11	0.892	75405	322.3109756097561	2839114	0.41	2624	50	177816	None
SRR19064410_fairy_single_metabat2_short_bin.26	100.0	2.96	Neural Network (Specific Model)	11	0.898	85446	347.39137453874537	5024893	0.42	4336	103	271395	None
SRR19064410_fairy_single_metabat2_short_bin.27	8.2	0.0	Neural Network (Specific Model)	11	0.881	246620	290.508	246620	0.45	250	1	246620	None
SRR19064410_fairy_single_metabat2_short_bin.28	92.65	0.24	Neural Network (Specific Model)	11	0.914	81913	379.07800261096605	3807111	0.47	3064	71	310597	None
SRR19064410_fairy_single_metabat2_short_bin.29	94.63	0.56	Gradient Boost (General Model)	11	0.902	45768	328.051500405515	2685892	0.53	2466	87	140543	None
SRR19064410_fairy_single_metabat2_short_bin.3	82.38	1.66	Neural Network (Specific Model)	11	0.85	14651	314.950448692938	2844926	0.42	2563	272	65662	None
SRR19064410_fairy_single_metabat2_short_bin.4	14.97	1.88	Neural Network (Specific Model)	11	0.845	9779	265.5	755971	0.39	804	117	30817	None
SRR19064410_fairy_single_metabat2_short_bin.5	6.95	0.01	Neural Network (Specific Model)	11	0.834	11335	235.9551724137931	245336	0.51	290	28	27584	None
SRR19064410_fairy_single_metabat2_short_bin.6	7.27	0.03	Neural Network (Specific Model)	11	0.845	8668	266.6112852664577	300236	0.36	319	51	28687	None
SRR19064410_fairy_single_metabat2_short_bin.7	4.24	0.02	Neural Network (Specific Model)	11	0.968	3764	427.559670781893	321294	0.43	243	91	15268	None
SRR19064410_fairy_single_metabat2_short_bin.8	64.63	0.9	Neural Network (Specific Model)	11	0.923	5035	267.55085508550854	1924191	0.47	2222	456	21893	None
SRR19064410_fairy_single_metabat2_short_bin.9	86.9	1.02	Neural Network (Specific Model)	11	0.909	32901	323.89366432011855	2878477	0.48	2699	141	82441	None
