Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
ERR7015089_fairy_all_metabat2_long_bin.1	33.01	0.03	Neural Network (Specific Model)	11	0.862	1035717	298.7997997997998	1035717	0.49	999	1	1035717	None
ERR7015089_fairy_all_metabat2_long_bin.10	7.53	0.1	Neural Network (Specific Model)	11	0.873	231392	293.43333333333334	241400	0.5	240	2	231392	None
ERR7015089_fairy_all_metabat2_long_bin.11	10.06	0.08	Neural Network (Specific Model)	11	0.907	325095	262.45212765957444	325095	0.31	376	1	325095	None
ERR7015089_fairy_all_metabat2_long_bin.12	91.89	0.42	Neural Network (Specific Model)	11	0.928	713139	335.67981790591807	713139	0.34	659	1	713139	None
ERR7015089_fairy_all_metabat2_long_bin.13	41.1	8.41	Neural Network (Specific Model)	11	0.734	1551836	186.24706628607674	2379892	0.5	3153	2	1551836	None
ERR7015089_fairy_all_metabat2_long_bin.14	93.76	3.62	Gradient Boost (General Model)	11	0.898	1285249	293.35677749360616	2286820	0.53	2346	3	1285249	None
ERR7015089_fairy_all_metabat2_long_bin.15	92.17	0.31	Gradient Boost (General Model)	11	0.878	1779536	289.6204301075269	1833733	0.47	1860	2	1779536	None
ERR7015089_fairy_all_metabat2_long_bin.16	96.38	0.09	Gradient Boost (General Model)	11	0.95	1237241	335.7267292912041	1237241	0.39	1171	1	1237241	None
ERR7015089_fairy_all_metabat2_long_bin.17	53.62	0.18	Gradient Boost (General Model)	11	0.919	779738	317.22222222222223	779738	0.41	756	1	779738	None
ERR7015089_fairy_all_metabat2_long_bin.18	93.46	1.28	Gradient Boost (General Model)	11	0.841	799160	266.57988165680473	799160	0.43	845	1	799160	None
ERR7015089_fairy_all_metabat2_long_bin.19	99.28	1.75	Gradient Boost (General Model)	11	0.871	1443150	361.96358695652174	2290473	0.29	1840	2	1443150	None
