Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
ERR7625423_fairy_all_metabat2_long_bin.1	8.58	0.18	Neural Network (Specific Model)	11	0.75	458868	127.00437158469946	458868	0.34	915	1	458868	None
ERR7625423_fairy_all_metabat2_long_bin.10	60.29	1.94	Gradient Boost (General Model)	11	0.771	1359652	168.02807107906258	2504052	0.58	3883	4	1359652	None
ERR7625423_fairy_all_metabat2_long_bin.11	14.98	2.24	Neural Network (Specific Model)	4	0.741	50324	149.2771855010661	836023	0.47	1407	19	108112	None
ERR7625423_fairy_all_metabat2_long_bin.12	3.66	0.01	Neural Network (Specific Model)	11	0.37	21711	117.06596306068602	352713	0.52	379	21	56165	None
ERR7625423_fairy_all_metabat2_long_bin.13	22.05	1.46	Neural Network (Specific Model)	11	0.626	238175	104.93139963167587	2131866	0.51	4344	26	404523	None
ERR7625423_fairy_all_metabat2_long_bin.14	62.89	9.53	Gradient Boost (General Model)	11	0.769	2026351	153.37196169899337	2411070	0.4	4073	2	2026351	None
ERR7625423_fairy_all_metabat2_long_bin.15	39.76	4.86	Neural Network (Specific Model)	11	0.58	205926	91.54299315679857	1557074	0.42	3361	13	340930	None
ERR7625423_fairy_all_metabat2_long_bin.16	47.66	4.48	Gradient Boost (General Model)	11	0.742	618022	123.93771770934931	3533068	0.42	7177	12	727064	None
ERR7625423_fairy_all_metabat2_long_bin.17	42.1	1.84	Neural Network (Specific Model)	11	0.578	158851	90.15555555555555	3165634	0.42	6930	36	405380	None
ERR7625423_fairy_all_metabat2_long_bin.18	37.67	2.74	Neural Network (Specific Model)	4	0.748	130966	193.29618504055273	2538860	0.49	3329	37	384508	None
ERR7625423_fairy_all_metabat2_long_bin.19	20.15	0.09	Neural Network (Specific Model)	4	0.823	39886	302.84684684684686	1094312	0.6	999	41	88764	None
ERR7625423_fairy_all_metabat2_long_bin.2	36.57	3.19	Neural Network (Specific Model)	11	0.676	1464153	101.85395368245358	2120877	0.39	4793	2	1464153	None
ERR7625423_fairy_all_metabat2_long_bin.20	45.67	2.74	Gradient Boost (General Model)	11	0.576	251232	94.62629937629937	2777652	0.41	5772	24	653817	None
ERR7625423_fairy_all_metabat2_long_bin.21	69.4	7.61	Gradient Boost (General Model)	11	0.761	1533113	145.23784059078176	2219188	0.44	3927	2	1533113	None
ERR7625423_fairy_all_metabat2_long_bin.22	9.12	0.76	Neural Network (Specific Model)	11	0.426	23602	75.9007299270073	717043	0.37	1370	38	48495	None
ERR7625423_fairy_all_metabat2_long_bin.23	2.55	0.0	Neural Network (Specific Model)	11	0.126	40521	91.6923076923077	226908	0.36	104	5	100929	None
ERR7625423_fairy_all_metabat2_long_bin.24	4.43	0.01	Neural Network (Specific Model)	4	0.789	86572	233.5964467005076	346202	0.63	394	9	109350	None
ERR7625423_fairy_all_metabat2_long_bin.25	49.08	2.89	Gradient Boost (General Model)	11	0.791	1260881	147.67800979633927	2140027	0.4	3879	2	1260881	None
ERR7625423_fairy_all_metabat2_long_bin.26	9.88	0.03	Neural Network (Specific Model)	4	0.847	34114	341.0255941499086	656210	0.61	547	22	107544	None
ERR7625423_fairy_all_metabat2_long_bin.27	55.28	5.4	Gradient Boost (General Model)	11	0.747	599400	137.00797913150222	3528803	0.44	6517	13	729803	None
ERR7625423_fairy_all_metabat2_long_bin.28	31.87	0.81	Neural Network (Specific Model)	4	0.825	2249320	292.74302973977694	2268866	0.62	2152	2	2249320	None
ERR7625423_fairy_all_metabat2_long_bin.29	67.16	4.82	Gradient Boost (General Model)	11	0.739	1060180	140.7751464539449	4525582	0.42	8023	8	1647193	None
ERR7625423_fairy_all_metabat2_long_bin.3	70.19	6.05	Gradient Boost (General Model)	11	0.786	1462570	152.92150803461064	2802043	0.37	4854	5	1462570	None
ERR7625423_fairy_all_metabat2_long_bin.30	23.3	1.14	Neural Network (Specific Model)	4	0.839	99663	306.51177730192717	1524544	0.59	1401	24	152364	None
ERR7625423_fairy_all_metabat2_long_bin.31	57.24	0.98	Gradient Boost (General Model)	11	0.769	939926	158.7265993265993	2712775	0.57	4455	7	1010918	None
ERR7625423_fairy_all_metabat2_long_bin.32	36.16	3.05	Neural Network (Specific Model)	11	0.69	1826327	114.55508996795662	1986413	0.34	4057	3	1826327	None
ERR7625423_fairy_all_metabat2_long_bin.33	22.55	2.17	Neural Network (Specific Model)	11	0.757	303255	150.02700142112744	1236605	0.41	2111	4	478154	None
ERR7625423_fairy_all_metabat2_long_bin.34	3.87	0.0	Neural Network (Specific Model)	11	0.601	46389	108.36511156186613	262273	0.59	493	7	77093	None
ERR7625423_fairy_all_metabat2_long_bin.35	16.39	4.07	Neural Network (Specific Model)	11	0.56	76451	99.5465432770822	963853	0.45	1837	29	172174	None
ERR7625423_fairy_all_metabat2_long_bin.36	15.27	2.55	Neural Network (Specific Model)	4	0.718	751381	132.89025543992432	1153353	0.42	2114	3	751381	None
ERR7625423_fairy_all_metabat2_long_bin.37	56.77	4.93	Gradient Boost (General Model)	11	0.694	906763	114.49951055796392	3473356	0.38	7151	9	1049685	None
ERR7625423_fairy_all_metabat2_long_bin.38	5.03	0.0	Neural Network (Specific Model)	4	0.748	74991	298.3168724279835	288960	0.59	243	5	130319	None
ERR7625423_fairy_all_metabat2_long_bin.39	55.84	7.22	Gradient Boost (General Model)	11	0.789	2071759	131.0137940643723	3512378	0.43	7177	4	2071759	None
ERR7625423_fairy_all_metabat2_long_bin.4	13.64	0.14	Neural Network (Specific Model)	11	0.782	793438	156.3596425912137	793438	0.55	1343	1	793438	None
ERR7625423_fairy_all_metabat2_long_bin.40	33.14	0.68	Neural Network (Specific Model)	4	0.757	429519	163.270260557053	3535000	0.52	5565	21	779902	None
ERR7625423_fairy_all_metabat2_long_bin.41	10.44	0.01	Neural Network (Specific Model)	11	0.572	99023	103.958940397351	404951	0.44	755	5	143286	None
ERR7625423_fairy_all_metabat2_long_bin.5	17.71	3.9	Neural Network (Specific Model)	11	0.506	141525	90.54223433242507	1156322	0.43	2202	11	205486	None
ERR7625423_fairy_all_metabat2_long_bin.6	63.37	7.58	Gradient Boost (General Model)	11	0.785	654877	153.55587135377712	3864789	0.48	6685	22	1080310	None
ERR7625423_fairy_all_metabat2_long_bin.7	3.83	0.0	Neural Network (Specific Model)	11	0.392	50076	90.04347826086956	469344	0.45	690	8	137882	None
ERR7625423_fairy_all_metabat2_long_bin.8	73.12	6.17	Gradient Boost (General Model)	11	0.789	1688055	173.4641954507161	3090011	0.56	4748	8	1688055	None
ERR7625423_fairy_all_metabat2_long_bin.9	4.66	0.0	Neural Network (Specific Model)	11	0.324	46224	103.44846796657382	340704	0.45	359	9	101915	None
