Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
10098	20.11	0.35	Neural Network (Specific Model)	11	0.898	24103	306.624775583483	569502	0.51	557	26	36133	None
10256	21.17	0.04	Neural Network (Specific Model)	11	0.881	25439	308.75854214123007	460292	0.51	439	19	49607	None
10259	45.77	0.14	Neural Network (Specific Model)	11	0.877	37857	319.1951710261569	1084120	0.59	994	39	78201	None
10316	5.98	0.0	Neural Network (Specific Model)	11	0.897	46076	323.3188405797101	223394	0.39	207	6	94673	None
10533	5.26	0.0	Neural Network (Specific Model)	11	0.924	24673	399.2371794871795	201793	0.45	156	8	76922	None
10615	10.39	0.04	Neural Network (Specific Model)	11	0.876	20390	337.10714285714283	419393	0.39	364	25	54993	None
10638	14.56	0.72	Neural Network (Specific Model)	11	0.883	7650	254.9887323943662	306593	0.49	355	44	22890	None
10642	10.08	0.0	Neural Network (Specific Model)	11	0.917	15417	313.6641791044776	274162	0.52	268	20	23168	None
10863	8.9	0.0	Neural Network (Specific Model)	11	0.874	55890	298.4527687296417	313867	0.54	307	8	79751	None
11107	99.64	0.07	Gradient Boost (General Model)	11	0.908	316432	330.5302273987798	1965283	0.53	1803	9	691503	None
12372	5.84	0.0	Neural Network (Specific Model)	11	0.912	36379	415.8690476190476	344610	0.44	252	13	58738	None
12686	7.1	0.0	Neural Network (Specific Model)	11	0.917	23591	406.66814159292034	300052	0.45	226	16	43007	None
13421	8.95	0.03	Neural Network (Specific Model)	11	0.908	14171	331.31985294117646	296721	0.46	272	21	31101	None
13816	6.05	0.0	Neural Network (Specific Model)	11	0.886	17510	354.5808383233533	200143	0.45	167	13	47662	None
13864	7.62	0.0	Neural Network (Specific Model)	11	0.888	19178	309.32	234315	0.44	225	14	39031	None
18907	7.94	0.0	Neural Network (Specific Model)	11	0.914	15290	359.3502824858757	208540	0.48	177	16	25329	None
19600	6.65	0.01	Neural Network (Specific Model)	11	0.905	44786	315.6796116504854	214710	0.42	206	5	77381	None
1982	95.2	0.37	Neural Network (Specific Model)	11	0.91	62574	361.8533145275035	4224365	0.46	3545	101	179844	None
6205	100.0	0.11	Gradient Boost (General Model)	11	0.878	24973	298.23606950269624	1697669	0.42	1669	104	175644	None
7349	77.89	0.39	Neural Network (Specific Model)	11	0.905	58477	336.7624093697713	1998217	0.45	1793	42	188145	None
8261	93.53	0.32	Neural Network (Specific Model)	11	0.876	24488	325.9856115107914	2168609	0.61	1946	126	78391	None
8669	79.44	1.94	Neural Network (Specific Model)	11	0.887	14395	303.3507543103448	1900269	0.44	1856	171	45275	None
9349	11.64	0.0	Neural Network (Specific Model)	11	0.906	20164	305.84366576819406	374950	0.48	371	24	25835	None
9360	99.98	11.18	Neural Network (Specific Model)	11	0.911	99507	358.8854212134439	5408536	0.46	4582	111	362971	None
9363	77.65	0.0	Neural Network (Specific Model)	11	0.86	10426	319.50278983261006	1793655	0.57	1613	223	28858	None
9367	67.5	6.24	Neural Network (Specific Model)	11	0.893	14603	326.4946641556811	1743253	0.61	1593	146	94502	None
9382	84.14	21.16	Neural Network (Specific Model)	11	0.877	40373	309.47074468085106	2386728	0.59	2256	105	174797	None
9463	86.25	0.13	Neural Network (Specific Model)	11	0.862	54721	335.0134874759152	3020126	0.42	2595	78	135392	None
9509	21.56	0.05	Neural Network (Specific Model)	11	0.923	5523	309.1472275334608	524133	0.61	523	108	19515	None
9592	48.2	0.01	Neural Network (Specific Model)	11	0.884	27986	333.94763948497854	1317863	0.46	1165	55	123059	None
9610	85.55	0.11	Neural Network (Specific Model)	11	0.905	82188	375.12626628075253	3434087	0.42	2764	62	168953	None
9623	15.15	0.2	Neural Network (Specific Model)	11	0.88	4443	270.7110552763819	366464	0.61	398	92	12688	None
9637	73.68	6.51	Neural Network (Specific Model)	11	0.911	62204	411.0444747612551	4956652	0.42	3665	103	201978	None
9726	76.84	0.71	Gradient Boost (General Model)	11	0.906	11534	295.18120805369125	1452607	0.44	1490	175	40404	None
9829	6.09	0.0	Neural Network (Specific Model)	11	0.905	59770	410.1771428571429	237818	0.44	175	6	67086	None
9917	21.94	0.0	Neural Network (Specific Model)	11	0.875	109330	333.9325581395349	491473	0.56	430	10	151005	None
9918	75.29	0.7	Neural Network (Specific Model)	11	0.862	149030	322.4066073697586	1764558	0.54	1574	22	354709	None
