Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
ERR9769300_fairy_all_metabat2_long_bin.100	10.1	0.54	Neural Network (Specific Model)	11	0.921	10591	294.971875	305788	0.42	320	37	24345	None
ERR9769300_fairy_all_metabat2_long_bin.102	3.87	0.0	Neural Network (Specific Model)	11	0.892	13467	175.35276967930028	200338	0.38	343	22	38614	None
ERR9769300_fairy_all_metabat2_long_bin.104	64.25	1.85	Neural Network (Specific Model)	11	0.846	25708	280.0637288135593	2920670	0.4	2950	179	87974	None
ERR9769300_fairy_all_metabat2_long_bin.105	8.58	0.33	Neural Network (Specific Model)	11	0.887	20266	179.00656455142231	274510	0.43	457	19	45167	None
ERR9769300_fairy_all_metabat2_long_bin.106	96.08	4.34	Gradient Boost (General Model)	11	0.923	118408	317.89760914760916	1983116	0.33	1924	33	231666	None
ERR9769300_fairy_all_metabat2_long_bin.107	15.67	0.49	Neural Network (Specific Model)	11	0.893	20749	299.73533834586465	667722	0.53	665	51	125382	None
ERR9769300_fairy_all_metabat2_long_bin.108	7.51	1.25	Neural Network (Specific Model)	11	0.943	58074	245.21040189125296	328216	0.33	423	6	137410	None
ERR9769300_fairy_all_metabat2_long_bin.109	5.64	0.11	Neural Network (Specific Model)	11	0.888	27653	323.61386138613864	219822	0.52	202	11	93252	None
ERR9769300_fairy_all_metabat2_long_bin.110	12.68	1.4	Neural Network (Specific Model)	11	0.928	39486	214.8627254509018	688887	0.38	998	25	59664	None
ERR9769300_fairy_all_metabat2_long_bin.111	88.52	12.67	Gradient Boost (General Model)	11	0.876	473276	322.68469910371317	3446401	0.43	3124	22	1679862	None
ERR9769300_fairy_all_metabat2_long_bin.115	75.55	10.61	Gradient Boost (General Model)	11	0.89	38941	288.9230103806228	2244791	0.47	2312	91	105906	None
ERR9769300_fairy_all_metabat2_long_bin.116	6.83	0.2	Neural Network (Specific Model)	11	0.929	16871	257.8271186440678	244105	0.42	295	18	68073	None
ERR9769300_fairy_all_metabat2_long_bin.120	20.68	2.73	Neural Network (Specific Model)	11	0.922	46598	299.6777777777778	525439	0.3	540	15	74657	None
ERR9769300_fairy_all_metabat2_long_bin.125	3.64	0.01	Neural Network (Specific Model)	11	0.729	5637	169.1150442477876	312054	0.71	452	65	15037	None
ERR9769300_fairy_all_metabat2_long_bin.128	45.51	6.44	Neural Network (Specific Model)	11	0.937	56368	295.55555555555554	1086133	0.3	1152	42	236088	None
ERR9769300_fairy_all_metabat2_long_bin.129	10.86	2.74	Neural Network (Specific Model)	11	0.935	40890	233.79976162097736	626223	0.35	839	23	73897	None
ERR9769300_fairy_all_metabat2_long_bin.13	99.82	3.32	Neural Network (Specific Model)	11	0.914	2366402	339.062969924812	2366402	0.34	2128	1	2366402	None
ERR9769300_fairy_all_metabat2_long_bin.134	8.89	0.12	Neural Network (Specific Model)	11	0.889	19050	292.1750841750842	291610	0.37	297	27	68401	None
ERR9769300_fairy_all_metabat2_long_bin.135	57.08	8.49	Gradient Boost (General Model)	11	0.916	47290	271.8298004987531	1422718	0.38	1604	62	216449	None
ERR9769300_fairy_all_metabat2_long_bin.136	85.65	12.19	Gradient Boost (General Model)	11	0.923	72077	330.1816037735849	3176469	0.42	2968	76	321629	None
ERR9769300_fairy_all_metabat2_long_bin.137	5.23	5.72	Neural Network (Specific Model)	11	0.823	8020	270.4872665534805	6346618	0.63	6479	1024	40804	None
ERR9769300_fairy_all_metabat2_long_bin.14	11.28	1.4	Neural Network (Specific Model)	11	0.919	103018	207.25886524822695	378012	0.36	564	5	104248	None
ERR9769300_fairy_all_metabat2_long_bin.140	9.7	0.05	Neural Network (Specific Model)	11	0.892	7456	223.14125200642056	463435	0.54	623	74	31592	None
ERR9769300_fairy_all_metabat2_long_bin.141	48.02	2.61	Neural Network (Specific Model)	11	0.946	21323	330.49349442379184	1123929	0.45	1076	85	111208	None
ERR9769300_fairy_all_metabat2_long_bin.142	5.99	0.16	Neural Network (Specific Model)	11	0.898	31631	204.74367088607596	214507	0.35	316	12	77805	None
ERR9769300_fairy_all_metabat2_long_bin.143	77.72	19.01	Gradient Boost (General Model)	11	0.95	623527	289.7398072646405	1230444	0.35	1349	17	623527	None
ERR9769300_fairy_all_metabat2_long_bin.144	6.14	0.01	Neural Network (Specific Model)	11	0.907	7711	262.2340425531915	243793	0.61	282	43	16674	None
ERR9769300_fairy_all_metabat2_long_bin.147	8.46	0.14	Neural Network (Specific Model)	11	0.798	5623	241.24187725631768	249688	0.56	277	47	18112	None
ERR9769300_fairy_all_metabat2_long_bin.148	6.96	0.0	Neural Network (Specific Model)	11	0.84	196043	238.85393258426967	301496	0.39	356	17	196043	None
ERR9769300_fairy_all_metabat2_long_bin.152	6.73	0.0	Neural Network (Specific Model)	11	0.85	13043	218.34604105571847	261038	0.51	341	24	27651	None
ERR9769300_fairy_all_metabat2_long_bin.153	80.24	3.03	Neural Network (Specific Model)	11	0.924	139313	334.06906077348066	1961349	0.39	1810	26	599212	None
ERR9769300_fairy_all_metabat2_long_bin.154	54.66	0.27	Neural Network (Specific Model)	11	0.893	75343	293.5159010600707	1669302	0.52	1698	41	272370	None
ERR9769300_fairy_all_metabat2_long_bin.156	5.06	0.17	Neural Network (Specific Model)	11	0.92	8888	304.48736462093865	274123	0.37	277	40	17139	None
ERR9769300_fairy_all_metabat2_long_bin.16	49.48	14.34	Neural Network (Specific Model)	11	0.878	94377	280.34466403162054	2415224	0.54	2530	42	338138	None
ERR9769300_fairy_all_metabat2_long_bin.160	41.15	0.01	Neural Network (Specific Model)	11	0.948	406036	308.8957475994513	711036	0.3	729	4	406036	None
ERR9769300_fairy_all_metabat2_long_bin.161	18.25	0.63	Neural Network (Specific Model)	11	0.874	16802	227.1683848797251	677094	0.54	873	53	55320	None
ERR9769300_fairy_all_metabat2_long_bin.163	13.48	0.01	Neural Network (Specific Model)	11	0.902	59091	315.30845771144277	420740	0.39	402	12	179991	None
ERR9769300_fairy_all_metabat2_long_bin.164	27.87	3.5	Neural Network (Specific Model)	11	0.9	6569	235.35666052793124	1268645	0.57	1629	236	26632	None
ERR9769300_fairy_all_metabat2_long_bin.167	8.45	0.71	Neural Network (Specific Model)	11	0.927	49208	318.4579831932773	244443	0.32	238	7	88935	None
ERR9769300_fairy_all_metabat2_long_bin.168	0.33	9.47	Neural Network (Specific Model)	4	0.761	57188	233.7755261106781	2335505	0.46	2566	60	282975	None
ERR9769300_fairy_all_metabat2_long_bin.17	10.1	0.56	Neural Network (Specific Model)	11	0.932	194969	217.03589743589743	406394	0.36	585	3	200738	None
ERR9769300_fairy_all_metabat2_long_bin.170	11.63	0.07	Neural Network (Specific Model)	11	0.936	34031	335.23723723723725	356286	0.46	333	22	44574	None
ERR9769300_fairy_all_metabat2_long_bin.171	5.7	0.01	Neural Network (Specific Model)	11	0.921	6865	265.43933054393307	205259	0.48	239	33	18582	None
ERR9769300_fairy_all_metabat2_long_bin.172	9.51	0.7	Neural Network (Specific Model)	11	0.952	37450	214.61514195583595	425936	0.4	634	15	55843	None
ERR9769300_fairy_all_metabat2_long_bin.173	19.3	0.0	Neural Network (Specific Model)	11	0.899	46552	310.5972762645914	530805	0.5	514	21	71185	None
ERR9769300_fairy_all_metabat2_long_bin.174	55.85	0.08	Neural Network (Specific Model)	11	0.936	167790	292.13426573426574	666742	0.38	715	14	188277	None
ERR9769300_fairy_all_metabat2_long_bin.175	46.82	0.98	Gradient Boost (General Model)	11	0.859	23653	295.8936170212766	2707811	0.7	2632	176	74637	None
ERR9769300_fairy_all_metabat2_long_bin.176	10.56	0.07	Neural Network (Specific Model)	11	0.747	6441	242.11785095320624	556837	0.33	577	108	23370	None
ERR9769300_fairy_all_metabat2_long_bin.179	9.01	0.13	Neural Network (Specific Model)	11	0.906	32962	288.8753246753247	366630	0.47	385	20	55685	None
ERR9769300_fairy_all_metabat2_long_bin.180	5.09	0.33	Neural Network (Specific Model)	11	0.915	34631	325.2570093457944	227308	0.47	214	7	60344	None
ERR9769300_fairy_all_metabat2_long_bin.182	67.08	4.42	Neural Network (Specific Model)	11	0.936	31384	342.0687331536388	1622702	0.51	1484	87	136364	None
ERR9769300_fairy_all_metabat2_long_bin.183	12.63	0.0	Neural Network (Specific Model)	11	0.891	92494	287.6340206185567	374420	0.36	388	9	143034	None
ERR9769300_fairy_all_metabat2_long_bin.184	98.98	20.53	Gradient Boost (General Model)	11	0.915	2248014	323.29093464511595	3012363	0.5	2846	2	2248014	None
ERR9769300_fairy_all_metabat2_long_bin.188	98.77	45.19	Neural Network (Specific Model)	11	0.926	2403781	346.8584758942457	3607560	0.32	3215	15	2403781	None
ERR9769300_fairy_all_metabat2_long_bin.191	12.42	0.13	Neural Network (Specific Model)	11	0.889	19578	291.25279642058166	437826	0.38	447	25	56153	None
ERR9769300_fairy_all_metabat2_long_bin.193	10.72	1.08	Neural Network (Specific Model)	11	0.853	15612	244.84	321347	0.32	375	29	33286	None
ERR9769300_fairy_all_metabat2_long_bin.196	7.06	0.01	Neural Network (Specific Model)	11	0.895	5931	214.43197278911563	209631	0.48	294	43	13568	None
ERR9769300_fairy_all_metabat2_long_bin.197	8.15	0.0	Neural Network (Specific Model)	11	0.889	26912	325.4559748427673	348738	0.48	318	14	87732	None
ERR9769300_fairy_all_metabat2_long_bin.2	9.38	0.02	Neural Network (Specific Model)	11	0.901	330641	292.27371273712737	357491	0.59	369	2	330641	None
ERR9769300_fairy_all_metabat2_long_bin.20	35.76	0.01	Neural Network (Specific Model)	11	0.893	119670	328.0292479108635	789786	0.37	718	12	186357	None
ERR9769300_fairy_all_metabat2_long_bin.200	18.63	0.14	Neural Network (Specific Model)	11	0.875	18395	248.28654970760235	722280	0.5	855	66	62668	None
ERR9769300_fairy_all_metabat2_long_bin.201	43.42	3.14	Gradient Boost (General Model)	11	0.886	19049	268.4364461738003	2791930	0.6	3084	181	74655	None
ERR9769300_fairy_all_metabat2_long_bin.204	6.47	0.0	Neural Network (Specific Model)	11	0.866	5894	197.02252252252254	300032	0.58	444	55	17608	None
ERR9769300_fairy_all_metabat2_long_bin.21	15.44	0.02	Neural Network (Specific Model)	11	0.918	31816	305.6838565022422	443982	0.53	446	15	73681	None
ERR9769300_fairy_all_metabat2_long_bin.211	37.22	10.06	Neural Network (Specific Model)	11	0.856	10382	243.73387978142077	3108146	0.46	3660	409	33067	None
