Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
ERR7014844_fairy_all_metabat2_long_bin.1	13.77	0.14	Neural Network (Specific Model)	11	0.798	334961	243.8134328358209	609458	0.49	670	3	334961	None
ERR7014844_fairy_all_metabat2_long_bin.10	32.71	2.45	Neural Network (Specific Model)	11	0.831	156189	159.4230527638191	1797664	0.48	3184	19	336403	None
ERR7014844_fairy_all_metabat2_long_bin.100	9.12	0.0	Neural Network (Specific Model)	11	0.85	76074	266.46417445482865	300211	0.58	321	6	77552	None
ERR7014844_fairy_all_metabat2_long_bin.101	10.9	0.17	Neural Network (Specific Model)	11	0.826	66650	181.9070351758794	259457	0.5	398	5	97518	None
ERR7014844_fairy_all_metabat2_long_bin.102	4.94	0.0	Neural Network (Specific Model)	11	0.748	41912	201.37769784172662	222597	0.49	278	8	46899	None
ERR7014844_fairy_all_metabat2_long_bin.103	42.44	1.89	Gradient Boost (General Model)	11	0.879	274914	232.44744083654376	1430000	0.53	1817	10	521731	None
ERR7014844_fairy_all_metabat2_long_bin.104	13.41	0.01	Neural Network (Specific Model)	11	0.872	91104	215.28183118741057	512153	0.4	699	7	134739	None
ERR7014844_fairy_all_metabat2_long_bin.105	94.63	0.58	Neural Network (Specific Model)	11	0.897	104858	328.2948865820838	2848853	0.49	2601	35	254441	None
ERR7014844_fairy_all_metabat2_long_bin.106	8.17	0.27	Neural Network (Specific Model)	11	0.8	156731	161.84722222222223	258021	0.44	432	2	156731	None
ERR7014844_fairy_all_metabat2_long_bin.107	8.27	0.07	Neural Network (Specific Model)	11	0.83	101427	207.4110275689223	295609	0.51	399	4	117975	None
ERR7014844_fairy_all_metabat2_long_bin.108	10.74	0.8	Neural Network (Specific Model)	11	0.829	19073	217.5916870415648	319957	0.33	409	17	41947	None
ERR7014844_fairy_all_metabat2_long_bin.109	79.73	1.21	Gradient Boost (General Model)	11	0.811	210020	210.2217782217782	773250	0.3	1001	9	262810	None
ERR7014844_fairy_all_metabat2_long_bin.11	29.64	0.74	Neural Network (Specific Model)	11	0.882	82001	309.16114457831327	695562	0.49	664	10	133634	None
ERR7014844_fairy_all_metabat2_long_bin.110	76.21	0.09	Gradient Boost (General Model)	11	0.917	249756	316.35228539576366	925559	0.47	897	5	301781	None
ERR7014844_fairy_all_metabat2_long_bin.111	18.6	6.64	Neural Network (Specific Model)	11	0.811	68051	147.40978077571668	951086	0.52	1779	19	107317	None
ERR7014844_fairy_all_metabat2_long_bin.112	5.63	0.01	Neural Network (Specific Model)	11	0.742	63606	204.1102661596958	215409	0.31	263	6	78041	None
ERR7014844_fairy_all_metabat2_long_bin.113	12.04	0.06	Neural Network (Specific Model)	11	0.789	97634	182.50320102432778	535815	0.49	781	8	209563	None
ERR7014844_fairy_all_metabat2_long_bin.114	12.14	0.0	Neural Network (Specific Model)	11	0.841	298509	280.7786561264822	505096	0.51	506	4	298509	None
ERR7014844_fairy_all_metabat2_long_bin.115	9.6	0.0	Neural Network (Specific Model)	11	0.891	192412	218.04102564102564	283186	0.47	390	3	192412	None
ERR7014844_fairy_all_metabat2_long_bin.116	51.2	8.55	Gradient Boost (General Model)	11	0.843	40587	214.0909645909646	2472288	0.44	3276	111	281248	None
ERR7014844_fairy_all_metabat2_long_bin.117	31.33	0.49	Neural Network (Specific Model)	11	0.833	537573	208.2759714512292	937921	0.35	1261	6	537573	None
ERR7014844_fairy_all_metabat2_long_bin.118	88.12	2.08	Gradient Boost (General Model)	11	0.871	1453325	313.6229196386115	4519105	0.61	4206	3	1855476	None
ERR7014844_fairy_all_metabat2_long_bin.119	65.76	0.35	Neural Network (Specific Model)	11	0.94	413073	348.80775862068964	1285266	0.46	1160	3	534209	None
ERR7014844_fairy_all_metabat2_long_bin.12	10.55	0.02	Neural Network (Specific Model)	11	0.825	312867	257.1969696969697	429741	0.55	462	3	312867	None
ERR7014844_fairy_all_metabat2_long_bin.120	98.66	2.18	Gradient Boost (General Model)	11	0.864	2297768	307.2723404255319	3747277	0.57	3525	10	2297768	None
ERR7014844_fairy_all_metabat2_long_bin.121	60.38	17.08	Gradient Boost (General Model)	11	0.827	70693	219.92818716376829	6309672	0.53	7993	189	327418	None
ERR7014844_fairy_all_metabat2_long_bin.122	82.32	2.42	Gradient Boost (General Model)	11	0.834	862471	298.78226387887526	2965628	0.52	2774	3	1278061	None
ERR7014844_fairy_all_metabat2_long_bin.123	38.4	0.37	Neural Network (Specific Model)	11	0.77	101741	172.18282988871223	415635	0.43	629	5	116205	None
ERR7014844_fairy_all_metabat2_long_bin.124	75.57	9.62	Gradient Boost (General Model)	11	0.856	1151754	247.25894134477826	1804961	0.59	2097	3	1151754	None
ERR7014844_fairy_all_metabat2_long_bin.125	10.9	0.18	Neural Network (Specific Model)	11	0.792	163661	195.55137844611528	586339	0.37	798	9	165554	None
ERR7014844_fairy_all_metabat2_long_bin.126	10.48	0.04	Neural Network (Specific Model)	11	0.841	199757	223.59057591623036	752854	0.6	955	6	213585	None
ERR7014844_fairy_all_metabat2_long_bin.127	11.84	0.12	Neural Network (Specific Model)	11	0.86	77663	248.66666666666666	307784	0.33	357	7	85823	None
ERR7014844_fairy_all_metabat2_long_bin.128	60.14	3.11	Gradient Boost (General Model)	11	0.833	261884	194.47662044501774	2143533	0.54	3101	12	472070	None
ERR7014844_fairy_all_metabat2_long_bin.129	9.54	0.12	Neural Network (Specific Model)	11	0.83	80133	182.92273730684326	295365	0.34	453	5	93218	None
ERR7014844_fairy_all_metabat2_long_bin.13	33.48	0.58	Neural Network (Specific Model)	11	0.893	217560	376.56147021546263	996484	0.38	789	7	303388	None
ERR7014844_fairy_all_metabat2_long_bin.130	7.17	0.04	Neural Network (Specific Model)	11	0.782	167227	125.20352564102564	293553	0.31	624	3	167227	None
ERR7014844_fairy_all_metabat2_long_bin.131	5.13	0.0	Neural Network (Specific Model)	11	0.812	101117	182.63085399449037	242797	0.36	363	4	106332	None
ERR7014844_fairy_all_metabat2_long_bin.132	90.92	2.33	Gradient Boost (General Model)	11	0.841	2347926	274.9197171381032	2347926	0.33	2404	1	2347926	None
ERR7014844_fairy_all_metabat2_long_bin.133	7.69	0.02	Neural Network (Specific Model)	11	0.773	31334	206.10996563573883	231317	0.35	291	13	39363	None
ERR7014844_fairy_all_metabat2_long_bin.134	96.22	2.47	Gradient Boost (General Model)	11	0.903	573023	250.9739507959479	573023	0.33	691	1	573023	None
ERR7014844_fairy_all_metabat2_long_bin.135	42.29	0.06	Gradient Boost (General Model)	11	0.891	40894	296.653290529695	619844	0.36	623	26	88343	None
ERR7014844_fairy_all_metabat2_long_bin.136	8.39	0.14	Neural Network (Specific Model)	11	0.791	32488	167.267217630854	226740	0.4	363	12	48858	None
ERR7014844_fairy_all_metabat2_long_bin.137	11.14	0.3	Neural Network (Specific Model)	11	0.848	360021	241.3412017167382	395096	0.62	466	2	360021	None
ERR7014844_fairy_all_metabat2_long_bin.138	4.76	0.02	Neural Network (Specific Model)	11	0.845	112458	220.47761194029852	207329	0.58	268	2	112458	None
ERR7014844_fairy_all_metabat2_long_bin.139	7.44	0.05	Neural Network (Specific Model)	11	0.788	55867	214.99642857142857	227276	0.34	280	7	61237	None
ERR7014844_fairy_all_metabat2_long_bin.14	84.35	3.16	Gradient Boost (General Model)	11	0.881	1554791	216.55649717514123	1554791	0.34	2124	1	1554791	None
ERR7014844_fairy_all_metabat2_long_bin.140	12.24	0.4	Neural Network (Specific Model)	11	0.905	121590	347.7708333333333	386649	0.51	336	5	152419	None
ERR7014844_fairy_all_metabat2_long_bin.141	8.07	0.11	Neural Network (Specific Model)	11	0.828	83189	221.80208333333334	229287	0.3	288	4	103525	None
ERR7014844_fairy_all_metabat2_long_bin.142	9.74	0.18	Neural Network (Specific Model)	11	0.816	114260	151.72448979591837	428853	0.5	784	5	160359	None
ERR7014844_fairy_all_metabat2_long_bin.143	11.43	0.05	Neural Network (Specific Model)	11	0.866	50083	221.99354838709678	354737	0.29	465	7	87386	None
ERR7014844_fairy_all_metabat2_long_bin.144	67.01	1.83	Gradient Boost (General Model)	11	0.866	210596	293.6486650485437	1671438	0.51	1648	12	402448	None
ERR7014844_fairy_all_metabat2_long_bin.145	90.16	0.53	Neural Network (Specific Model)	11	0.916	720066	317.7665706051873	720066	0.34	694	1	720066	None
ERR7014844_fairy_all_metabat2_long_bin.146	54.39	4.44	Gradient Boost (General Model)	11	0.894	257692	237.4136200716846	1101906	0.51	1395	7	488507	None
ERR7014844_fairy_all_metabat2_long_bin.147	14.03	0.0	Neural Network (Specific Model)	11	0.884	192020	319.7345132743363	366820	0.42	339	2	192020	None
ERR7014844_fairy_all_metabat2_long_bin.148	97.28	3.43	Gradient Boost (General Model)	11	0.864	2277726	297.6493374108053	3033993	0.63	2943	4	2277726	None
ERR7014844_fairy_all_metabat2_long_bin.149	8.73	0.01	Neural Network (Specific Model)	11	0.842	76235	254.34117647058824	306360	0.58	340	5	94710	None
ERR7014844_fairy_all_metabat2_long_bin.15	7.23	0.08	Neural Network (Specific Model)	11	0.849	38993	297.5405405405405	271577	0.5	259	8	61893	None
ERR7014844_fairy_all_metabat2_long_bin.150	97.41	3.38	Gradient Boost (General Model)	11	0.865	332192	287.3226277372263	2718346	0.51	2740	24	506958	None
ERR7014844_fairy_all_metabat2_long_bin.151	8.62	0.04	Neural Network (Specific Model)	11	0.867	198641	232.5176848874598	247836	0.44	311	2	198641	None
ERR7014844_fairy_all_metabat2_long_bin.152	89.41	4.68	Gradient Boost (General Model)	11	0.858	376331	301.07716209218023	2025382	0.3	1931	6	759184	None
ERR7014844_fairy_all_metabat2_long_bin.153	10.79	0.11	Neural Network (Specific Model)	11	0.82	85452	216.2744630071599	328451	0.53	419	5	101939	None
ERR7014844_fairy_all_metabat2_long_bin.154	5.87	0.0	Neural Network (Specific Model)	11	0.833	167347	215.58734939759037	254685	0.66	332	2	167347	None
ERR7014844_fairy_all_metabat2_long_bin.155	25.16	0.29	Neural Network (Specific Model)	11	0.854	241402	275.37640449438203	686473	0.51	712	3	342339	None
ERR7014844_fairy_all_metabat2_long_bin.156	12.15	0.0	Neural Network (Specific Model)	11	0.843	75370	220.16959064327486	265102	0.38	342	6	130296	None
ERR7014844_fairy_all_metabat2_long_bin.157	15.11	0.0	Neural Network (Specific Model)	11	0.898	166946	333.5985748218527	467351	0.6	421	5	195701	None
ERR7014844_fairy_all_metabat2_long_bin.158	10.61	0.05	Neural Network (Specific Model)	11	0.796	93269	169.45423143350604	364409	0.51	579	7	95447	None
ERR7014844_fairy_all_metabat2_long_bin.159	89.39	1.75	Gradient Boost (General Model)	11	0.853	104269	272.9605551497443	2615783	0.5	2738	39	225682	None
ERR7014844_fairy_all_metabat2_long_bin.16	58.74	2.29	Gradient Boost (General Model)	11	0.842	1165602	199.55244371224603	1282706	0.35	1821	4	1165602	None
ERR7014844_fairy_all_metabat2_long_bin.160	8.93	0.0	Neural Network (Specific Model)	11	0.887	81697	301.4267782426778	242625	0.48	239	3	107119	None
ERR7014844_fairy_all_metabat2_long_bin.161	6.18	0.0	Neural Network (Specific Model)	11	0.74	233174	150.7775229357798	262264	0.43	436	2	233174	None
ERR7014844_fairy_all_metabat2_long_bin.162	96.56	5.19	Neural Network (Specific Model)	11	0.873	1411412	288.1805444355484	2463273	0.49	2498	3	1411412	None
ERR7014844_fairy_all_metabat2_long_bin.163	22.77	0.55	Neural Network (Specific Model)	11	0.812	169689	256.55105105105105	629245	0.53	666	5	280521	None
ERR7014844_fairy_all_metabat2_long_bin.164	9.52	0.33	Neural Network (Specific Model)	11	0.773	200476	275.289124668435	400856	0.5	377	2	200476	None
ERR7014844_fairy_all_metabat2_long_bin.165	93.58	0.47	Gradient Boost (General Model)	11	0.944	812035	302.036181678214	1241722	0.39	1299	2	812035	None
ERR7014844_fairy_all_metabat2_long_bin.166	9.36	0.34	Neural Network (Specific Model)	11	0.851	75701	208.3425287356322	315861	0.41	435	5	102017	None
ERR7014844_fairy_all_metabat2_long_bin.167	94.6	2.1	Gradient Boost (General Model)	11	0.88	1880123	385.57089319175515	2101729	0.32	1601	2	1880123	None
ERR7014844_fairy_all_metabat2_long_bin.168	96.8	2.7	Gradient Boost (General Model)	11	0.881	1126620	319.42661648990764	3169731	0.44	2923	4	1212508	None
ERR7014844_fairy_all_metabat2_long_bin.169	8.77	0.0	Neural Network (Specific Model)	11	0.816	133560	199.97297297297297	215454	0.56	296	2	133560	None
ERR7014844_fairy_all_metabat2_long_bin.17	63.43	1.72	Gradient Boost (General Model)	11	0.881	654760	259.5594651653765	1247163	0.47	1421	3	654760	None
ERR7014844_fairy_all_metabat2_long_bin.170	81.57	1.33	Gradient Boost (General Model)	11	0.781	365275	193.53259361997226	531898	0.32	721	3	365275	None
ERR7014844_fairy_all_metabat2_long_bin.171	94.02	3.41	Gradient Boost (General Model)	11	0.88	288621	303.38793103448273	3104483	0.39	3016	22	584472	None
ERR7014844_fairy_all_metabat2_long_bin.172	36.4	0.01	Neural Network (Specific Model)	11	0.874	159160	331.01018099547514	1002629	0.49	884	12	189017	None
ERR7014844_fairy_all_metabat2_long_bin.173	11.75	0.0	Neural Network (Specific Model)	11	0.867	176654	273.17664670658684	313915	0.49	334	3	176654	None
ERR7014844_fairy_all_metabat2_long_bin.174	53.25	0.08	Gradient Boost (General Model)	11	0.929	589539	339.9809523809524	919326	0.45	840	2	589539	None
ERR7014844_fairy_all_metabat2_long_bin.175	22.31	2.4	Neural Network (Specific Model)	11	0.774	108055	140.63671572424477	693931	0.33	1291	8	246969	None
ERR7014844_fairy_all_metabat2_long_bin.176	8.03	0.19	Neural Network (Specific Model)	11	0.84	369851	176.56543624161074	369851	0.51	596	1	369851	None
ERR7014844_fairy_all_metabat2_long_bin.18	12.92	0.02	Neural Network (Specific Model)	11	0.863	308599	262.3	308599	0.41	340	1	308599	None
ERR7014844_fairy_all_metabat2_long_bin.19	8.58	0.06	Neural Network (Specific Model)	11	0.887	137589	266.2189781021898	245074	0.5	274	2	137589	None
ERR7014844_fairy_all_metabat2_long_bin.2	70.13	0.8	Gradient Boost (General Model)	11	0.884	797977	347.6303915063039	1775697	0.37	1507	3	817902	None
ERR7014844_fairy_all_metabat2_long_bin.20	26.46	0.55	Neural Network (Specific Model)	11	0.886	420438	272.48294679399726	671636	0.47	733	2	420438	None
ERR7014844_fairy_all_metabat2_long_bin.21	67.39	0.36	Neural Network (Specific Model)	11	0.856	168658	278.0147582697201	1908090	0.53	1965	13	514069	None
ERR7014844_fairy_all_metabat2_long_bin.22	6.2	0.0	Neural Network (Specific Model)	11	0.834	61050	234.4321608040201	331249	0.61	398	5	151078	None
ERR7014844_fairy_all_metabat2_long_bin.23	40.31	0.07	Neural Network (Specific Model)	11	0.879	641027	293.27598566308245	834309	0.49	837	2	641027	None
ERR7014844_fairy_all_metabat2_long_bin.24	6.88	0.01	Neural Network (Specific Model)	11	0.762	131880	176.96195652173913	379966	0.39	552	4	164870	None
ERR7014844_fairy_all_metabat2_long_bin.25	96.05	7.69	Gradient Boost (General Model)	11	0.848	820762	256.03886280646844	3457376	0.44	3834	11	1057675	None
ERR7014844_fairy_all_metabat2_long_bin.26	9.71	0.0	Neural Network (Specific Model)	11	0.815	209925	241.11405835543766	332843	0.57	377	4	209925	None
ERR7014844_fairy_all_metabat2_long_bin.27	45.45	0.07	Neural Network (Specific Model)	11	0.888	432174	330.8209127671866	1928300	0.44	1731	5	954968	None
ERR7014844_fairy_all_metabat2_long_bin.28	90.62	1.52	Gradient Boost (General Model)	11	0.855	395228	272.6400208986416	1824931	0.41	1914	5	582259	None
ERR7014844_fairy_all_metabat2_long_bin.29	6.55	0.05	Neural Network (Specific Model)	11	0.857	75994	287.5133333333333	300529	0.39	300	5	130859	None
ERR7014844_fairy_all_metabat2_long_bin.3	68.81	0.93	Neural Network (Specific Model)	11	0.841	472496	197.54255319148936	721595	0.33	1034	3	472496	None
ERR7014844_fairy_all_metabat2_long_bin.30	34.9	0.38	Neural Network (Specific Model)	11	0.889	695563	333.9474123539232	1345600	0.45	1198	3	695563	None
