Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
181446	90.2	0.0	Neural Network (Specific Model)	11	0.913	45976	306.17972618700844	3448623	0.72	3433	121	198721	None
220847	96.32	83.3	Neural Network (Specific Model)	11	0.863	27558	373.33628401921084	13772393	0.69	10619	780	156621	None
223898	97.41	0.0	Gradient Boost (General Model)	11	0.913	145036	349.03749467405197	2686678	0.57	2347	25	359258	None
227222	90.9	0.01	Gradient Boost (General Model)	11	0.815	24376	360.8729966737224	4387830	0.55	3307	269	91551	None
228109	100.0	39.41	Neural Network (Specific Model)	11	0.821	14103	287.6901502823777	10970720	0.41	10447	1972	112139	None
228112	99.06	54.85	Neural Network (Specific Model)	11	0.815	21748	299.86740748732336	10217098	0.38	9269	577	99204	None
228119	82.45	0.76	Neural Network (Specific Model)	11	0.914	16631	285.5149409312022	2692040	0.74	2878	231	75729	None
228157	82.28	2.42	Gradient Boost (General Model)	11	0.882	17157	337.74010079193664	3188789	0.75	2778	276	66177	None
228158	40.74	0.79	Neural Network (Specific Model)	11	0.914	4844	335.6724308300395	2226066	0.59	2024	541	17102	None
228173	97.23	0.33	Gradient Boost (General Model)	11	0.831	23712	315.977873109054	5044123	0.5	4429	349	116662	None
228183	98.45	34.46	Gradient Boost (General Model)	11	0.847	64645	328.5709161560305	7774846	0.48	6691	184	259125	None
228189	100.0	70.23	Gradient Boost (General Model)	11	0.897	13560	285.09189777052745	8752614	0.66	9195	1208	101887	None
228202	58.69	0.1	Neural Network (Specific Model)	11	0.856	10814	301.1724029049574	3337749	0.71	3167	382	54310	None
228220	79.56	25.04	Neural Network (Specific Model)	11	0.837	17260	308.92029356545487	6481375	0.39	5859	438	97980	None
228262	100.0	57.37	Gradient Boost (General Model)	11	0.905	14445	319.48050298488505	8329063	0.73	7873	1048	216340	None
228284	80.8	18.57	Neural Network (Specific Model)	11	0.809	15242	287.6777900204628	6773741	0.38	6353	720	70731	None
228312	53.98	0.09	Neural Network (Specific Model)	11	0.851	7623	298.3338480543545	3398721	0.66	3238	558	44890	None
