Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
10010	65.61	0.0	Gradient Boost (General Model)	11	0.878	13556	280.53212290502796	685342	0.48	716	72	38573	None
12867	20.4	0.02	Neural Network (Specific Model)	11	0.846	21942	311.9691011235955	393191	0.33	356	24	75960	None
13571	11.51	0.18	Neural Network (Specific Model)	11	0.801	9118	195.559670781893	354819	0.3	486	88	46848	None
2782	94.1	0.72	Gradient Boost (General Model)	11	0.873	54321	289.2750788643533	1571354	0.48	1585	38	139970	None
4809	84.12	0.68	Gradient Boost (General Model)	11	0.893	13253	270.45445829338445	945480	0.47	1043	88	66541	None
5022	19.11	0.0	Neural Network (Specific Model)	11	0.906	228527	298.0030487804878	323053	0.46	328	2	228527	None
5230	83.17	1.41	Gradient Boost (General Model)	11	0.896	23706	270.7343137254902	921745	0.44	1020	57	63141	None
5302	90.54	0.12	Gradient Boost (General Model)	11	0.892	49443	257.63330529857024	1027648	0.51	1189	40	160361	None
5387	89.3	0.44	Gradient Boost (General Model)	11	0.866	14443	276.4551440329218	1161802	0.46	1215	121	51735	None
5754	18.68	0.19	Neural Network (Specific Model)	11	0.871	87046	295.62268518518516	438741	0.47	432	8	149954	None
582	97.54	0.55	Gradient Boost (General Model)	11	0.835	175530	306.64178033022256	1532869	0.3	1393	13	426109	None
6271	77.92	0.02	Gradient Boost (General Model)	11	0.849	8848	282.37356828193833	1130220	0.39	1135	157	32929	None
829	18.09	0.01	Neural Network (Specific Model)	11	0.9	43283	293.18120805369125	290491	0.46	298	7	76076	None
9416	77.83	0.9	Gradient Boost (General Model)	11	0.886	6661	248.02962962962962	678245	0.45	810	142	21147	None
9495	68.86	1.07	Gradient Boost (General Model)	11	0.854	7063	248.39288601455132	1076317	0.49	1237	231	30907	None
9722	84.97	1.96	Gradient Boost (General Model)	11	0.82	11349	211.29760081674323	1509975	0.42	1959	251	41801	None
