Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
SRR6869039_fairy_single_metabat2_short_bin.1	22.31	2.71	Neural Network (Specific Model)	11	0.93	5264	285.2969314079422	1017915	0.62	1108	222	43464	None
SRR6869039_fairy_single_metabat2_short_bin.10	13.19	0.22	Neural Network (Specific Model)	11	0.948	4936	288.65135135135137	337447	0.63	370	79	12618	None
SRR6869039_fairy_single_metabat2_short_bin.11	82.95	20.94	Gradient Boost (General Model)	11	0.906	6194	256.4105150214592	3946564	0.68	4660	803	32198	None
SRR6869039_fairy_single_metabat2_short_bin.12	92.4	0.53	Neural Network (Specific Model)	11	0.898	21494	328.27460087082727	3774508	0.34	3445	297	95237	None
SRR6869039_fairy_single_metabat2_short_bin.13	96.03	0.12	Neural Network (Specific Model)	11	0.896	139925	330.2521957340025	879094	0.5	797	12	184383	None
SRR6869039_fairy_single_metabat2_short_bin.14	8.28	0.24	Neural Network (Specific Model)	11	0.836	5903	249.30372492836676	622665	0.32	698	131	34627	None
SRR6869039_fairy_single_metabat2_short_bin.15	8.07	0.12	Neural Network (Specific Model)	4	0.779	3182	181.55737704918033	296247	0.44	427	99	8247	None
SRR6869039_fairy_single_metabat2_short_bin.16	7.77	0.01	Neural Network (Specific Model)	11	0.902	6001	266.0740740740741	262147	0.64	297	53	20893	None
SRR6869039_fairy_single_metabat2_short_bin.17	15.58	0.06	Neural Network (Specific Model)	11	0.894	4013	269.8252032520325	444960	0.45	492	119	9195	None
SRR6869039_fairy_single_metabat2_short_bin.18	99.28	0.06	Gradient Boost (General Model)	11	0.9	12888	311.92648361381754	2344135	0.32	2258	253	46409	None
SRR6869039_fairy_single_metabat2_short_bin.19	11.51	0.7	Neural Network (Specific Model)	11	0.908	6286	299.59685863874347	564856	0.59	573	108	23612	None
SRR6869039_fairy_single_metabat2_short_bin.2	70.47	12.64	Gradient Boost (General Model)	11	0.877	5260	395.44941993645165	18293155	0.21	13533	4194	35241	None
SRR6869039_fairy_single_metabat2_short_bin.20	95.68	46.06	Neural Network (Specific Model)	11	0.934	8687	267.22475355969334	3909772	0.65	4565	686	67188	None
SRR6869039_fairy_single_metabat2_short_bin.21	86.91	1.11	Gradient Boost (General Model)	11	0.916	11605	277.005082592122	2850865	0.67	3148	353	56311	None
SRR6869039_fairy_single_metabat2_short_bin.22	71.97	13.88	Neural Network (Specific Model)	11	0.922	4261	253.67837923393478	2601919	0.66	3159	683	34640	None
SRR6869039_fairy_single_metabat2_short_bin.23	78.78	0.38	Neural Network (Specific Model)	11	0.888	19414	322.47318817029577	3345836	0.43	3077	251	65844	None
SRR6869039_fairy_single_metabat2_short_bin.24	7.33	0.17	Neural Network (Specific Model)	4	0.748	3466	169.46697038724375	589624	0.43	878	180	10512	None
SRR6869039_fairy_single_metabat2_short_bin.25	47.99	11.84	Gradient Boost (General Model)	11	0.187	13512	69.51024819259149	14878710	0.23	13417	1745	123699	None
SRR6869039_fairy_single_metabat2_short_bin.26	71.45	1.72	Neural Network (Specific Model)	11	0.919	8124	272.4604635310157	2602273	0.63	2934	408	110484	None
SRR6869039_fairy_single_metabat2_short_bin.27	90.73	59.56	Neural Network (Specific Model)	11	0.918	7237	266.94885651629073	11120387	0.64	12768	1999	60266	None
SRR6869039_fairy_single_metabat2_short_bin.28	3.07	0.0	Neural Network (Specific Model)	11	0.749	2487	190.35443037974684	239319	0.46	316	97	6754	None
SRR6869039_fairy_single_metabat2_short_bin.29	91.73	55.18	Neural Network (Specific Model)	11	0.926	4733	259.6023522254892	8271451	0.65	9863	2105	49317	None
SRR6869039_fairy_single_metabat2_short_bin.3	5.19	0.06	Neural Network (Specific Model)	11	0.894	6210	302.72636815920396	203414	0.56	201	34	17788	None
SRR6869039_fairy_single_metabat2_short_bin.30	2.37	0.0	Neural Network (Specific Model)	11	0.11	2896	93.86274509803921	390344	0.21	153	145	8892	None
SRR6869039_fairy_single_metabat2_short_bin.31	4.72	0.0	Neural Network (Specific Model)	4	0.809	3007	221.255980861244	339689	0.45	418	119	7518	None
SRR6869039_fairy_single_metabat2_short_bin.32	59.94	3.56	Neural Network (Specific Model)	11	0.908	13370	272.908615136876	2234811	0.67	2484	262	53374	None
SRR6869039_fairy_single_metabat2_short_bin.33	73.55	2.74	Gradient Boost (General Model)	11	0.916	10374	274.38987166146376	2585074	0.68	2883	356	49532	None
SRR6869039_fairy_single_metabat2_short_bin.34	99.9	0.1	Neural Network (Specific Model)	11	0.875	109229	362.13250161325016	5768659	0.39	4649	85	288858	None
SRR6869039_fairy_single_metabat2_short_bin.35	50.02	5.19	Gradient Boost (General Model)	11	0.893	2294	224.84030837004406	1368386	0.31	1816	600	6135	None
SRR6869039_fairy_single_metabat2_short_bin.36	4.46	0.01	Neural Network (Specific Model)	11	0.93	17595	229.82044198895028	266796	0.5	362	21	36094	None
SRR6869039_fairy_single_metabat2_short_bin.37	97.49	0.27	Gradient Boost (General Model)	11	0.778	58924	318.7024154589372	5078647	0.51	4140	140	231283	None
SRR6869039_fairy_single_metabat2_short_bin.38	3.24	0.0	Neural Network (Specific Model)	11	0.099	2733	91.80254777070064	432603	0.21	157	159	10102	None
SRR6869039_fairy_single_metabat2_short_bin.39	10.22	0.04	Neural Network (Specific Model)	11	0.873	4967	286.07738095238096	329746	0.29	336	85	16122	None
SRR6869039_fairy_single_metabat2_short_bin.4	70.37	0.42	Neural Network (Specific Model)	11	0.913	8570	263.7394636015326	2934539	0.71	3393	475	28664	None
SRR6869039_fairy_single_metabat2_short_bin.40	7.23	0.09	Neural Network (Specific Model)	11	0.929	6325	385.6063492063492	392057	0.3	315	79	30456	None
SRR6869039_fairy_single_metabat2_short_bin.41	83.08	0.32	Neural Network (Specific Model)	11	0.872	70414	337.73512476007676	3025255	0.42	2605	74	192939	None
SRR6869039_fairy_single_metabat2_short_bin.42	72.95	0.1	Neural Network (Specific Model)	11	0.861	12395	302.3190661478599	2434319	0.31	2313	303	46076	None
SRR6869039_fairy_single_metabat2_short_bin.43	23.45	0.0	Neural Network (Specific Model)	11	0.729	3542	268.7549668874172	333729	0.24	302	101	28409	None
SRR6869039_fairy_single_metabat2_short_bin.44	37.2	14.01	Neural Network (Specific Model)	11	0.791	13175	216.94202898550725	226919	0.3	276	32	24850	None
SRR6869039_fairy_single_metabat2_short_bin.45	66.73	21.54	Gradient Boost (General Model)	11	0.908	2665	233.1642219869953	5083818	0.66	6613	1906	24882	None
SRR6869039_fairy_single_metabat2_short_bin.46	8.33	0.05	Neural Network (Specific Model)	4	0.836	3231	233.29159212880143	465133	0.46	559	156	9200	None
SRR6869039_fairy_single_metabat2_short_bin.47	6.38	0.0	Gradient Boost (General Model)	11	0.025	3073	92.21951219512195	447716	0.22	41	153	9795	None
SRR6869039_fairy_single_metabat2_short_bin.48	33.63	1.57	Neural Network (Specific Model)	11	0.927	2171	230.30515683147263	1398199	0.69	1881	621	8797	None
SRR6869039_fairy_single_metabat2_short_bin.49	7.73	0.0	Neural Network (Specific Model)	11	0.322	2267	116.40281690140846	383343	0.23	355	166	6264	None
SRR6869039_fairy_single_metabat2_short_bin.5	84.51	0.07	Neural Network (Specific Model)	11	0.759	15872	319.80823529411765	1074148	0.3	850	104	39424	None
SRR6869039_fairy_single_metabat2_short_bin.6	7.09	0.09	Neural Network (Specific Model)	11	0.862	10436	280.14722222222224	349532	0.31	360	57	40450	None
SRR6869039_fairy_single_metabat2_short_bin.7	98.3	6.93	Gradient Boost (General Model)	11	0.915	18480	295.0	4084322	0.65	4231	353	83703	None
SRR6869039_fairy_single_metabat2_short_bin.8	16.33	0.93	Neural Network (Specific Model)	11	0.907	24712	218.9897567221511	564495	0.52	781	37	44111	None
SRR6869039_fairy_single_metabat2_short_bin.9	98.88	1.69	Neural Network (Specific Model)	11	0.872	91544	352.66118264186935	5080994	0.51	4194	84	349828	None
