Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
SemiBin_0.fa	100.0	0.01	Neural Network (Specific Model)	11	0.882	158611	318.6285774410774	5138831	0.5	4752	78	597077	None
SemiBin_1.fa	99.99	0.23	Gradient Boost (General Model)	11	0.898	241635	321.0146386093321	2338793	0.45	2186	19	538707	None
SemiBin_10.fa	99.26	2.23	Gradient Boost (General Model)	11	0.907	72683	320.5915321352422	3475863	0.46	3283	125	303869	None
SemiBin_100.fa	93.8	0.14	Gradient Boost (General Model)	11	0.87	23512	304.5717314487633	2967542	0.62	2830	201	75787	None
SemiBin_102.fa	12.29	0.05	Neural Network (Specific Model)	11	0.892	19202	263.59798994974875	527390	0.44	597	46	72216	None
SemiBin_103.fa	96.59	0.0	Gradient Boost (General Model)	11	0.876	25929	309.0760276464169	2905007	0.52	2749	177	72118	None
SemiBin_105.fa	73.55	0.29	Gradient Boost (General Model)	11	0.876	20836	320.3217712177122	2967235	0.52	2710	217	70501	None
SemiBin_106.fa	93.78	1.88	Gradient Boost (General Model)	11	0.894	21625	283.50312717164695	1364824	0.29	1439	84	70312	None
SemiBin_107.fa	96.62	7.47	Gradient Boost (General Model)	11	0.885	23749	293.2189957652753	1638915	0.28	1653	105	69868	None
SemiBin_108.fa	99.36	0.0	Neural Network (Specific Model)	11	0.882	27935	296.9457894736842	1915883	0.33	1900	124	69582	None
SemiBin_109.fa	71.68	0.0	Neural Network (Specific Model)	11	0.888	15236	304.30953521801626	2141210	0.44	2087	193	68777	None
SemiBin_11.fa	88.01	0.2	Gradient Boost (General Model)	11	0.91	76970	353.22558537978296	2035338	0.56	1751	48	302696	None
SemiBin_110.fa	87.66	1.13	Neural Network (Specific Model)	11	0.883	25028	324.4334184604159	3015186	0.54	2741	171	68584	None
SemiBin_112.fa	75.83	0.85	Gradient Boost (General Model)	11	0.87	11029	276.5888738127544	2105779	0.6	2211	234	66943	None
SemiBin_113.fa	11.08	0.05	Neural Network (Specific Model)	11	0.878	10112	249.65822784810126	671400	0.51	790	83	65637	None
SemiBin_114.fa	60.12	1.31	Neural Network (Specific Model)	11	0.881	7654	282.7498811222064	2020520	0.64	2103	299	65580	None
SemiBin_115.fa	10.39	0.0	Neural Network (Specific Model)	11	0.888	17208	291.86854460093895	418889	0.52	426	50	63935	None
SemiBin_116.fa	88.02	0.67	Neural Network (Specific Model)	11	0.87	20531	294.8665077473182	1704200	0.37	1678	115	63066	None
SemiBin_117.fa	9.91	0.12	Neural Network (Specific Model)	11	0.888	20657	282.94846796657384	683501	0.44	718	54	62918	None
SemiBin_118.fa	5.8	0.0	Neural Network (Specific Model)	11	0.869	7594	258.14509803921567	226816	0.46	255	33	61831	None
SemiBin_119.fa	72.53	0.25	Gradient Boost (General Model)	11	0.844	9054	292.6763896532746	1888086	0.63	1817	253	60833	None
SemiBin_12.fa	96.76	0.2	Gradient Boost (General Model)	11	0.88	57804	313.2147903909562	2262270	0.59	2123	65	299422	None
SemiBin_121.fa	7.51	0.0	Neural Network (Specific Model)	11	0.912	19396	270.74347826086955	408251	0.46	460	49	59931	None
SemiBin_122.fa	13.57	1.81	Neural Network (Specific Model)	11	0.881	23457	270.63606194690266	830385	0.51	904	65	59224	None
SemiBin_123.fa	14.62	0.27	Neural Network (Specific Model)	11	0.852	31876	251.9788888888889	796542	0.43	900	64	58841	None
SemiBin_124.fa	9.94	0.02	Neural Network (Specific Model)	11	0.861	29144	322.7486187845304	406434	0.45	362	22	57402	None
SemiBin_125.fa	6.96	0.09	Neural Network (Specific Model)	11	0.924	18077	358.663829787234	272674	0.43	235	31	57082	None
SemiBin_126.fa	8.7	0.29	Neural Network (Specific Model)	11	0.882	14672	273.9892761394102	345945	0.47	373	32	56992	None
SemiBin_128.fa	11.32	0.17	Neural Network (Specific Model)	11	0.871	16242	303.4926035502959	704283	0.39	676	69	54645	None
SemiBin_13.fa	100.0	0.23	Neural Network (Specific Model)	11	0.867	75484	335.8590889740315	2725708	0.54	2349	68	284293	None
SemiBin_130.fa	86.64	1.43	Gradient Boost (General Model)	11	0.868	11780	311.1328626444159	1671983	0.51	1558	188	54272	None
SemiBin_131.fa	13.39	0.39	Neural Network (Specific Model)	11	0.883	12777	267.6627516778523	539878	0.53	596	61	54100	None
SemiBin_132.fa	11.71	0.41	Neural Network (Specific Model)	11	0.881	16683	292.15930599369085	628556	0.56	634	55	53440	None
SemiBin_133.fa	7.02	0.0	Neural Network (Specific Model)	11	0.863	10189	259.44615384615383	292026	0.35	325	37	51865	None
SemiBin_134.fa	91.37	3.23	Gradient Boost (General Model)	11	0.887	16598	267.99002659574467	1358593	0.31	1504	124	51305	None
SemiBin_135.fa	90.85	0.3	Gradient Boost (General Model)	11	0.833	14418	305.8590677348871	3017920	0.61	2746	300	51140	None
SemiBin_136.fa	43.99	1.49	Gradient Boost (General Model)	11	0.88	18103	329.16805225653206	1886034	0.52	1684	173	48891	None
SemiBin_137.fa	77.96	1.51	Gradient Boost (General Model)	11	0.893	9920	294.38532435306627	2784205	0.49	2821	349	48781	None
SemiBin_138.fa	5.82	0.01	Neural Network (Specific Model)	11	0.898	27131	343.6519823788546	260023	0.43	227	16	47949	None
SemiBin_139.fa	7.94	0.1	Neural Network (Specific Model)	11	0.867	14788	264.39488117001827	499101	0.4	547	49	47749	None
SemiBin_14.fa	93.8	1.42	Neural Network (Specific Model)	11	0.884	68944	326.08216560509555	3466688	0.49	3140	81	282155	None
SemiBin_140.fa	8.3	0.03	Neural Network (Specific Model)	11	0.88	8848	296.4719764011799	341716	0.52	339	50	47673	None
SemiBin_143.fa	88.31	0.09	Gradient Boost (General Model)	11	0.857	15061	327.2186192468619	2187693	0.57	1912	208	45625	None
SemiBin_145.fa	81.9	0.0	Neural Network (Specific Model)	11	0.834	6952	286.74591194968554	2455161	0.55	2385	388	45128	None
SemiBin_146.fa	6.01	0.03	Neural Network (Specific Model)	11	0.901	11607	249.41637010676158	232325	0.48	281	32	44883	None
SemiBin_147.fa	20.41	0.13	Neural Network (Specific Model)	11	0.872	3499	229.8259493670886	249022	0.29	316	59	43987	None
SemiBin_148.fa	7.44	0.01	Neural Network (Specific Model)	11	0.884	17473	291.9859813084112	211505	0.46	214	16	43904	None
SemiBin_149.fa	7.05	0.0	Neural Network (Specific Model)	11	0.869	8682	309.2880794701987	321732	0.52	302	48	43592	None
SemiBin_15.fa	99.8	0.31	Neural Network (Specific Model)	11	0.883	132563	353.1814754981152	2224786	0.64	1857	39	281147	None
SemiBin_150.fa	17.0	0.06	Neural Network (Specific Model)	11	0.889	14837	308.0981432360743	781954	0.42	754	81	42959	None
SemiBin_152.fa	7.01	0.02	Neural Network (Specific Model)	11	0.905	21359	255.61148648648648	249552	0.44	296	19	41146	None
SemiBin_153.fa	6.51	0.08	Neural Network (Specific Model)	11	0.895	7814	288.014598540146	263517	0.49	274	37	41009	None
SemiBin_156.fa	8.18	0.01	Neural Network (Specific Model)	11	0.89	9023	274.48689138576776	246301	0.28	267	37	40518	None
SemiBin_157.fa	4.93	0.0	Neural Network (Specific Model)	11	0.894	5306	300.47222222222223	217285	0.45	216	39	40134	None
SemiBin_158.fa	62.77	0.13	Neural Network (Specific Model)	11	0.878	9343	287.4449704142012	1658319	0.6	1690	211	40007	None
SemiBin_159.fa	72.47	0.07	Gradient Boost (General Model)	11	0.877	9457	281.08726981585266	2396622	0.58	2498	311	39935	None
SemiBin_16.fa	97.75	0.42	Gradient Boost (General Model)	11	0.859	112912	332.39747868001484	3124894	0.61	2697	63	269445	None
SemiBin_160.fa	82.93	0.2	Gradient Boost (General Model)	11	0.892	14151	293.817094017094	2306871	0.59	2340	227	39850	None
SemiBin_161.fa	9.07	0.06	Neural Network (Specific Model)	11	0.89	9509	302.7630057803468	352303	0.46	346	46	39388	None
SemiBin_162.fa	9.15	0.01	Neural Network (Specific Model)	11	0.898	8765	309.16803278688525	502502	0.42	488	71	39249	None
SemiBin_163.fa	5.03	0.01	Neural Network (Specific Model)	11	0.862	7091	329.6363636363636	252146	0.6	220	40	39057	None
