Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
11779	100.0	98.08	Neural Network (Specific Model)	11	0.884	13805	288.2315002534212	7702349	0.62	7892	878	63459	None
12395	71.52	0.13	Neural Network (Specific Model)	11	0.895	19219	326.78051643192487	1863309	0.5	1704	127	63271	None
12563	100.0	90.39	Neural Network (Specific Model)	11	0.908	85446	381.0385668372813	10560034	0.42	8401	181	296948	None
12907	49.84	0.22	Neural Network (Specific Model)	11	0.907	9963	325.76151012891347	1167821	0.43	1086	143	31998	None
13006	69.66	0.09	Gradient Boost (General Model)	11	0.934	5320	316.5954802259887	898319	0.4	885	225	19244	None
15705	87.99	3.47	Neural Network (Specific Model)	11	0.855	15013	315.33647288080545	3400665	0.42	3079	320	65662	None
15738	48.55	0.12	Neural Network (Specific Model)	11	0.93	8797	311.0739700374532	1069989	0.38	1068	162	37785	None
16993	31.92	1.3	Neural Network (Specific Model)	11	0.876	15099	304.0513016845329	1356195	0.52	1306	122	31436	None
18650	7.37	0.04	Neural Network (Specific Model)	11	0.861	22676	286.7469512195122	326953	0.49	328	51	55857	None
20315	10.76	0.01	Neural Network (Specific Model)	11	0.928	9299	315.7509578544061	265514	0.48	261	30	21893	None
20810	5.49	0.0	Neural Network (Specific Model)	11	0.867	11292	267.34432234432234	251301	0.35	273	26	32027	None
2191	99.58	0.89	Neural Network (Specific Model)	11	0.874	54697	347.2746682054241	2064744	0.6	1733	47	115585	None
4226	99.98	0.46	Neural Network (Specific Model)	11	0.89	86238	318.7913669064748	3132095	0.42	2919	52	246620	None
4437	86.89	0.84	Neural Network (Specific Model)	11	0.904	46599	330.0677039529016	2599990	0.54	2378	79	140543	None
7353	89.94	5.43	Neural Network (Specific Model)	11	0.915	83070	380.1404037360651	4133558	0.47	3319	59	382568	None
7525	87.97	1.96	Gradient Boost (General Model)	11	0.911	39436	332.4833712984055	2399927	0.48	2195	91	82441	None
8558	82.18	0.09	Neural Network (Specific Model)	11	0.912	21011	367.10095602294456	3151942	0.47	2615	202	55961	None
