Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
1021	91.03	0.74	Neural Network (Specific Model)	11	0.879	44118	311.8345141700405	2099399	0.59	1976	77	95690	None
1158	97.37	0.2	Neural Network (Specific Model)	11	0.87	24006	323.88722891566266	2313612	0.61	2075	153	78391	None
1530	99.71	0.57	Neural Network (Specific Model)	11	0.914	123331	365.5383337946305	4328527	0.47	3613	49	362971	None
1542	85.9	0.48	Neural Network (Specific Model)	11	0.906	57554	337.2321678321678	2390742	0.44	2145	59	188145	None
1546	85.4	0.17	Neural Network (Specific Model)	11	0.877	23795	325.613676731794	2503715	0.45	2252	163	123059	None
1642	86.14	2.44	Neural Network (Specific Model)	11	0.888	14030	302.3402912621359	2099879	0.44	2060	222	45275	None
17701	20.67	0.23	Neural Network (Specific Model)	11	0.905	13469	325.77366255144034	523481	0.46	486	46	51877	None
17758	16.65	0.0	Neural Network (Specific Model)	11	0.9	7940	273.93863636363636	400311	0.44	440	61	18980	None
18403	13.66	0.01	Neural Network (Specific Model)	11	0.903	9496	324.39912280701753	245296	0.38	228	28	21883	None
1957	64.11	0.11	Neural Network (Specific Model)	11	0.919	691503	338.3276283618582	1352058	0.53	1227	6	691503	None
2121	79.6	0.11	Neural Network (Specific Model)	11	0.914	13254	373.7273739905319	4398701	0.44	3591	489	125647	None
2145	85.98	1.27	Neural Network (Specific Model)	11	0.908	59966	392.53564405113076	5267555	0.42	4068	149	201978	None
2213	88.26	0.19	Neural Network (Specific Model)	11	0.878	12180	311.5089490592015	2313781	0.6	2179	304	56142	None
23	96.05	0.03	Neural Network (Specific Model)	11	0.848	9011	312.25228255646323	2294434	0.57	2081	380	28858	None
2346	61.91	1.09	Neural Network (Specific Model)	11	0.908	3318	265.69317160826597	1948652	0.6	2226	797	18882	None
2357	83.52	1.0	Neural Network (Specific Model)	11	0.9	13512	306.1344	2544479	0.5	2500	266	76979	None
2788	87.21	4.96	Neural Network (Specific Model)	11	0.868	22329	303.9141341051616	2175610	0.58	2073	195	174797	None
32667	13.21	0.0	Neural Network (Specific Model)	11	0.896	316432	317.8859060402685	316432	0.53	298	1	316432	None
4036	98.57	0.53	Neural Network (Specific Model)	11	0.859	47991	329.01878260869563	3296610	0.42	2875	114	135392	None
427	93.32	0.2	Neural Network (Specific Model)	11	0.911	67079	364.33014925373135	4013754	0.46	3350	93	179844	None
4283	81.58	2.14	Neural Network (Specific Model)	11	0.873	17737	310.1485608170845	2289990	0.49	2154	201	49607	None
4479	99.11	0.2	Neural Network (Specific Model)	11	0.865	149030	329.296194153337	2067228	0.55	1813	22	354709	None
4549	10.8	0.04	Neural Network (Specific Model)	11	0.8	12451	250.38950276243094	339512	0.55	362	42	33838	None
478	100.0	0.0	Neural Network (Specific Model)	11	0.903	68316	376.2867859203693	4326109	0.42	3466	102	168953	None
541	95.6	0.88	Gradient Boost (General Model)	11	0.909	12835	296.11436809226336	2027865	0.45	2081	253	40404	None
5593	73.34	1.8	Neural Network (Specific Model)	11	0.91	8307	332.6714946070878	3550529	0.44	3245	592	43007	None
682	100.0	0.28	Gradient Boost (General Model)	11	0.875	19543	295.5969331872946	1847573	0.41	1826	155	175644	None
8808	66.39	0.63	Neural Network (Specific Model)	11	0.902	7347	287.66285472257516	2251011	0.44	2361	406	39031	None
8829	64.68	0.84	Gradient Boost (General Model)	11	0.896	5214	256.7276507276507	1234969	0.49	1443	305	22890	None
9019	69.51	3.0	Neural Network (Specific Model)	11	0.909	9747	319.4494787489976	2621606	0.46	2494	375	31101	None
9805	48.45	1.78	Neural Network (Specific Model)	11	0.863	3193	232.95687550854353	992611	0.6	1229	415	13440	None
