Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
maxbin_310876.001	31.28	3.18	Neural Network (Specific Model)	11	0.849	2137	217.6613953488372	825817	0.29	1075	373	7861	None
maxbin_310876.002	76.9	4.02	Gradient Boost (General Model)	11	0.867	6101	275.60983981693363	1662844	0.43	1748	357	53942	None
maxbin_310876.003	85.01	17.78	Gradient Boost (General Model)	11	0.846	4474	228.69354005167958	1564933	0.46	1935	422	22970	None
maxbin_310876.004	61.82	5.42	Gradient Boost (General Model)	11	0.875	4156	251.51377118644066	811752	0.51	944	223	20865	None
maxbin_310876.005	52.25	5.5	Gradient Boost (General Model)	11	0.886	4156	241.8997584541063	676748	0.48	828	179	20785	None
maxbin_310876.006	56.72	18.76	Gradient Boost (General Model)	11	0.84	2756	246.972695035461	2481427	0.35	2820	914	17325	None
maxbin_310876.007	68.64	3.83	Gradient Boost (General Model)	11	0.871	3590	256.5118243243243	1564136	0.42	1776	483	13913	None
maxbin_310876.008	59.54	15.63	Gradient Boost (General Model)	11	0.901	3276	244.8408203125	833019	0.49	1024	277	12087	None
maxbin_310876.009	80.24	2.96	Gradient Boost (General Model)	11	0.874	3768	254.92415923129718	2543350	0.38	2914	743	33035	None
maxbin_310876.010	39.62	5.72	Neural Network (Specific Model)	11	0.876	2150	218.43773349937734	1198213	0.48	1606	529	15280	None
maxbin_310876.011	95.82	25.29	Gradient Boost (General Model)	11	0.87	8381	246.21352536005008	2700672	0.55	3194	557	44172	None
maxbin_310876.012	45.86	10.74	Gradient Boost (General Model)	11	0.811	3652	235.4278728606357	1067269	0.29	1227	320	27609	None
maxbin_310876.013	57.98	19.75	Gradient Boost (General Model)	11	0.861	5026	244.86069326357097	2601882	0.5	3058	669	53675	None
maxbin_310876.014	64.59	9.88	Gradient Boost (General Model)	11	0.853	4200	223.33964728935337	2398192	0.45	3062	655	73647	None
maxbin_310876.015	78.78	17.0	Gradient Boost (General Model)	11	0.864	8511	270.2795115332429	1380830	0.31	1474	259	33956	None
