Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
maxbin_6869039.001	9.03	1.21	Neural Network (Specific Model)	4	0.774	8646	227.89825581395348	302716	0.36	344	60	56173	None
maxbin_6869039.002	37.93	4.12	Neural Network (Specific Model)	11	0.902	8495	344.86669851887245	2397151	0.36	2093	471	49565	None
maxbin_6869039.003	38.79	11.04	Neural Network (Specific Model)	11	0.876	4597	240.2551724137931	4873937	0.55	5945	1270	46189	None
maxbin_6869039.004	50.63	3.03	Neural Network (Specific Model)	11	0.876	2562	240.28997407087294	1900668	0.44	2314	739	28100	None
maxbin_6869039.005	29.54	6.17	Neural Network (Specific Model)	11	0.582	2529	145.1004679328379	2696675	0.38	3633	1020	42564	None
maxbin_6869039.006	60.04	23.59	Gradient Boost (General Model)	11	0.9	3485	246.45531141582686	4960623	0.61	6053	1496	110484	None
maxbin_6869039.007	98.63	0.74	Gradient Boost (General Model)	11	0.883	17596	315.9644870349493	3803774	0.43	3548	395	65844	None
maxbin_6869039.008	85.97	1.9	Neural Network (Specific Model)	11	0.865	68331	326.3395693611013	3201673	0.42	2833	151	192939	None
maxbin_6869039.009	97.17	17.97	Gradient Boost (General Model)	11	0.883	47827	302.4312251216276	2315642	0.5	2261	254	184383	None
maxbin_6869039.010	84.55	24.05	Gradient Boost (General Model)	11	0.909	7655	268.82010695187165	4140588	0.67	4675	791	53374	None
maxbin_6869039.011	40.83	1.91	Neural Network (Specific Model)	4	0.785	2552	174.71457057399232	4623136	0.43	7021	1807	15172	None
maxbin_6869039.012	69.08	3.19	Neural Network (Specific Model)	11	0.89	17071	307.40721500721503	3583410	0.34	3465	457	95237	None
maxbin_6869039.013	99.18	15.16	Gradient Boost (General Model)	11	0.798	41741	287.26407824540604	7271141	0.51	6748	911	231283	None
maxbin_6869039.014	10.93	7.87	Neural Network (Specific Model)	4	0.857	2272	242.60294962650832	8809559	0.47	10442	3808	36021	None
maxbin_6869039.015	66.94	40.58	Neural Network (Specific Model)	11	0.907	4574	250.2740122068744	7709670	0.61	9339	2048	53092	None
maxbin_6869039.016	77.67	7.32	Neural Network (Specific Model)	11	0.914	7465	267.89193264639357	3491339	0.71	3979	637	28664	None
maxbin_6869039.017	63.31	35.38	Gradient Boost (General Model)	11	0.941	5338	271.54362801377727	3008241	0.66	3484	712	49317	None
maxbin_6869039.018	88.96	1.65	Gradient Boost (General Model)	11	0.753	11974	302.867994100295	1632931	0.3	1356	260	39424	None
maxbin_6869039.019	83.65	32.56	Neural Network (Specific Model)	11	0.917	6139	261.1310291858679	5546621	0.67	6510	1258	56311	None
maxbin_6869039.020	69.53	25.32	Neural Network (Specific Model)	11	0.931	6901	283.5681959082455	2940875	0.65	3226	624	67188	None
maxbin_6869039.021	1.46	4.16	Neural Network (Specific Model)	11	0.828	5697	390.136192109777	4116676	0.23	2915	887	28409	None
maxbin_6869039.022	98.56	2.26	Gradient Boost (General Model)	11	0.897	12321	305.00126315789475	2418112	0.32	2375	283	46409	None
maxbin_6869039.023	76.57	6.46	Gradient Boost (General Model)	11	0.835	10340	277.84103114930184	2782674	0.31	2793	444	46076	None
maxbin_6869039.024	99.97	0.1	Neural Network (Specific Model)	11	0.871	104684	358.8156653680541	6022159	0.39	4877	124	288858	None
maxbin_6869039.025	33.11	5.3	Neural Network (Specific Model)	11	0.239	14873	72.71343680709535	10245963	0.24	11275	1185	102726	None
maxbin_6869039.026	32.42	11.31	Gradient Boost (General Model)	11	0.869	4074	389.09903280067283	6380439	0.19	4756	1798	18428	None
maxbin_6869039.027	9.79	3.21	Neural Network (Specific Model)	11	0.87	5991	372.5314039408867	8341853	0.21	6496	1710	35241	None
maxbin_6869039.028	87.97	0.71	Gradient Boost (General Model)	11	0.872	87289	371.1406288685318	5149925	0.51	4039	116	349828	None
maxbin_6869039.029	21.56	5.66	Neural Network (Specific Model)	11	0.168	10080	72.92192284139621	4243845	0.22	3266	661	123699	None
maxbin_6869039.030	92.52	53.62	Gradient Boost (General Model)	11	0.912	8048	260.16237373737374	6764732	0.64	7920	1359	83703	None
maxbin_6869039.031	20.15	1.16	Neural Network (Specific Model)	11	0.868	2780	237.02656748140276	769226	0.31	941	276	33596	None
maxbin_6869039.032	16.6	4.77	Neural Network (Specific Model)	11	0.888	5694	351.73460410557186	810266	0.32	682	195	35583	None
maxbin_6869039.033	58.86	31.64	Neural Network (Specific Model)	11	0.932	3935	253.09995414947272	3543944	0.66	4362	1010	32819	None
maxbin_6869039.034	8.43	0.29	Neural Network (Specific Model)	11	0.822	3958	233.24665856622113	698490	0.29	823	205	41882	None
maxbin_6869039.035	15.75	0.04	Neural Network (Specific Model)	11	0.756	6687	315.7924944812362	566596	0.27	453	121	74186	None
maxbin_6869039.036	11.42	0.25	Neural Network (Specific Model)	11	0.577	4728	141.5897435897436	800993	0.27	1092	199	59194	None
