Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
ERR3414576_fairy_all_metabat2_short_bin.1	75.38	0.59	Neural Network (Specific Model)	11	0.88	11077	285.01178882624293	1892219	0.62	1951	277	38972	None
ERR3414576_fairy_all_metabat2_short_bin.10	96.54	0.05	Gradient Boost (General Model)	11	0.884	39041	311.1757672379434	2645232	0.66	2509	123	88300	None
ERR3414576_fairy_all_metabat2_short_bin.100	38.79	0.05	Neural Network (Specific Model)	11	0.845	137004	333.7806524184477	1051359	0.6	889	18	431819	None
ERR3414576_fairy_all_metabat2_short_bin.101	99.13	0.24	Neural Network (Specific Model)	11	0.905	43033	379.33635220125785	4993365	0.6	3975	171	184425	None
ERR3414576_fairy_all_metabat2_short_bin.102	6.73	0.0	Neural Network (Specific Model)	11	0.885	63385	321.9835390946502	264510	0.46	243	5	113709	None
ERR3414576_fairy_all_metabat2_short_bin.103	100.0	0.76	Neural Network (Specific Model)	11	0.895	100223	326.22563936549045	3369614	0.49	3089	57	236736	None
ERR3414576_fairy_all_metabat2_short_bin.104	95.47	1.27	Gradient Boost (General Model)	11	0.905	138780	339.3357228195938	2818402	0.52	2511	44	359612	None
ERR3414576_fairy_all_metabat2_short_bin.105	86.97	0.12	Neural Network (Specific Model)	11	0.862	49711	315.1718398560504	2435463	0.61	2223	76	180294	None
ERR3414576_fairy_all_metabat2_short_bin.106	5.53	0.0	Neural Network (Specific Model)	11	0.866	126974	310.175	214188	0.54	200	2	126974	None
ERR3414576_fairy_all_metabat2_short_bin.107	25.74	0.03	Neural Network (Specific Model)	11	0.808	148730	303.81722319859404	641017	0.52	569	6	207183	None
ERR3414576_fairy_all_metabat2_short_bin.108	11.55	0.0	Neural Network (Specific Model)	11	0.897	45998	324.48615384615385	351951	0.57	325	13	66491	None
ERR3414576_fairy_all_metabat2_short_bin.109	41.92	0.13	Gradient Boost (General Model)	11	0.866	3483	269.01551891367603	958509	0.27	1031	299	20822	None
ERR3414576_fairy_all_metabat2_short_bin.11	97.88	0.11	Gradient Boost (General Model)	11	0.919	66886	320.57813121272363	2627262	0.49	2515	58	135396	None
ERR3414576_fairy_all_metabat2_short_bin.110	97.15	0.22	Gradient Boost (General Model)	11	0.853	61500	305.34302325581393	2398815	0.57	2236	99	192349	None
ERR3414576_fairy_all_metabat2_short_bin.111	95.06	0.04	Gradient Boost (General Model)	11	0.849	55524	339.1674394641937	2323153	0.56	1941	71	191966	None
ERR3414576_fairy_all_metabat2_short_bin.112	66.62	0.05	Neural Network (Specific Model)	11	0.863	31000	322.3968992248062	1443605	0.54	1290	69	96665	None
ERR3414576_fairy_all_metabat2_short_bin.113	44.25	0.02	Neural Network (Specific Model)	11	0.838	262090	319.2001924927815	1181489	0.61	1039	15	355863	None
ERR3414576_fairy_all_metabat2_short_bin.114	94.05	0.4	Neural Network (Specific Model)	11	0.894	101173	324.06836414370423	3113721	0.47	2867	50	201215	None
ERR3414576_fairy_all_metabat2_short_bin.115	6.17	0.06	Neural Network (Specific Model)	11	0.861	121608	325.4891304347826	208395	0.58	184	4	121608	None
ERR3414576_fairy_all_metabat2_short_bin.116	26.22	0.22	Neural Network (Specific Model)	11	0.876	4627	243.6675105485232	987069	0.63	1185	244	29789	None
ERR3414576_fairy_all_metabat2_short_bin.117	84.43	2.91	Neural Network (Specific Model)	11	0.895	9361	274.05258866693845	2248724	0.62	2453	323	31720	None
ERR3414576_fairy_all_metabat2_short_bin.118	21.91	0.01	Neural Network (Specific Model)	11	0.888	46826	306.86078098471984	609008	0.56	589	21	108517	None
ERR3414576_fairy_all_metabat2_short_bin.119	70.03	0.01	Neural Network (Specific Model)	11	0.865	45053	311.8656998738966	1710770	0.45	1586	52	111801	None
ERR3414576_fairy_all_metabat2_short_bin.12	80.47	0.92	Neural Network (Specific Model)	11	0.886	17759	282.4580764488286	1547486	0.49	1622	157	133440	None
ERR3414576_fairy_all_metabat2_short_bin.120	95.22	5.07	Gradient Boost (General Model)	11	0.856	52835	294.28038439796495	1820223	0.27	1769	62	101521	None
ERR3414576_fairy_all_metabat2_short_bin.121	96.68	6.11	Gradient Boost (General Model)	11	0.885	27170	291.7344241661422	1568513	0.28	1589	111	70011	None
