Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
SRR19064417_fairy_all_metabat2_short_bin.1	62.64	2.08	Neural Network (Specific Model)	11	0.892	4502	295.29317697228146	1859032	0.44	1876	479	15684	None
SRR19064417_fairy_all_metabat2_short_bin.10	86.16	0.82	Neural Network (Specific Model)	11	0.869	24738	313.77359437751005	2153630	0.59	1992	132	64366	None
SRR19064417_fairy_all_metabat2_short_bin.11	80.71	2.95	Neural Network (Specific Model)	11	0.867	8768	278.4158932714617	1657240	0.43	1724	264	34408	None
SRR19064417_fairy_all_metabat2_short_bin.12	19.5	0.18	Neural Network (Specific Model)	11	0.886	4503	296.1777301927195	467776	0.4	467	117	14865	None
SRR19064417_fairy_all_metabat2_short_bin.13	49.73	4.53	Neural Network (Specific Model)	11	0.874	4057	242.1255426917511	2287548	0.45	2764	638	37325	None
SRR19064417_fairy_all_metabat2_short_bin.14	57.18	0.13	Gradient Boost (General Model)	11	0.929	3875	271.0594530321046	1465995	0.41	1682	435	14083	None
SRR19064417_fairy_all_metabat2_short_bin.15	85.95	0.79	Neural Network (Specific Model)	11	0.907	92623	361.57887373207416	3414325	0.46	2859	79	494569	None
SRR19064417_fairy_all_metabat2_short_bin.16	99.94	0.17	Neural Network (Specific Model)	11	0.862	144011	347.20621468926555	2135964	0.63	1770	23	499572	None
SRR19064417_fairy_all_metabat2_short_bin.17	99.98	3.65	Neural Network (Specific Model)	11	0.869	28864	289.1502918287938	2047584	0.53	2056	169	112682	None
SRR19064417_fairy_all_metabat2_short_bin.18	89.51	2.57	Gradient Boost (General Model)	11	0.886	9139	309.1279355064844	2979717	0.53	2853	445	54472	None
SRR19064417_fairy_all_metabat2_short_bin.19	99.98	0.56	Neural Network (Specific Model)	11	0.881	231648	361.90785754663654	2178013	0.56	1769	20	341486	None
SRR19064417_fairy_all_metabat2_short_bin.2	92.05	1.28	Neural Network (Specific Model)	11	0.872	23261	329.4480818414322	2214208	0.64	1955	183	100717	None
SRR19064417_fairy_all_metabat2_short_bin.20	96.21	0.02	Neural Network (Specific Model)	11	0.905	27949	366.22613219094245	3962698	0.42	3268	230	100321	None
SRR19064417_fairy_all_metabat2_short_bin.21	98.21	0.67	Neural Network (Specific Model)	11	0.875	30767	313.57300420168065	2042456	0.5	1904	106	63720	None
SRR19064417_fairy_all_metabat2_short_bin.22	79.9	0.6	Gradient Boost (General Model)	11	0.887	7273	288.484076433121	1680629	0.53	1727	298	23632	None
SRR19064417_fairy_all_metabat2_short_bin.23	80.93	2.02	Neural Network (Specific Model)	11	0.901	7124	278.73205741626793	1355120	0.39	1463	254	26588	None
SRR19064417_fairy_all_metabat2_short_bin.24	94.99	63.41	Neural Network (Specific Model)	11	0.877	17123	289.70714285714286	3741091	0.39	3780	382	74454	None
SRR19064417_fairy_all_metabat2_short_bin.25	72.85	5.84	Neural Network (Specific Model)	11	0.889	4112	254.0346846846847	1896373	0.46	2220	528	22242	None
SRR19064417_fairy_all_metabat2_short_bin.26	6.59	0.01	Neural Network (Specific Model)	11	0.867	4121	252.59116022099448	315068	0.57	362	89	9373	None
SRR19064417_fairy_all_metabat2_short_bin.27	93.29	0.12	Gradient Boost (General Model)	11	0.893	199245	315.73014203051025	2012724	0.45	1901	33	249252	None
SRR19064417_fairy_all_metabat2_short_bin.28	99.87	0.01	Neural Network (Specific Model)	11	0.905	149544	313.00055432372505	1868580	0.35	1804	27	231500	None
SRR19064417_fairy_all_metabat2_short_bin.29	34.55	0.08	Neural Network (Specific Model)	11	0.86	33639	291.469918699187	624090	0.4	615	36	62806	None
SRR19064417_fairy_all_metabat2_short_bin.3	90.56	1.43	Neural Network (Specific Model)	11	0.914	66244	374.1131458469588	3749603	0.47	3058	92	155255	None
SRR19064417_fairy_all_metabat2_short_bin.30	89.91	1.08	Neural Network (Specific Model)	11	0.891	7814	271.427408993576	2129550	0.33	2335	378	44249	None
SRR19064417_fairy_all_metabat2_short_bin.31	89.67	1.31	Neural Network (Specific Model)	11	0.908	20944	357.00727117194185	2755147	0.6	2338	220	74988	None
SRR19064417_fairy_all_metabat2_short_bin.32	9.73	0.02	Neural Network (Specific Model)	11	0.829	4583	236.1360201511335	337847	0.38	397	92	20379	None
SRR19064417_fairy_all_metabat2_short_bin.33	19.49	0.01	Neural Network (Specific Model)	11	0.924	2220	242.7560606060606	518017	0.6	660	226	6391	None
SRR19064417_fairy_all_metabat2_short_bin.4	86.88	0.45	Neural Network (Specific Model)	11	0.874	32377	347.99449204406363	1950721	0.6	1634	106	119165	None
SRR19064417_fairy_all_metabat2_short_bin.5	85.81	0.64	Neural Network (Specific Model)	11	0.868	67694	337.38244321669737	1897268	0.6	1629	46	164525	None
SRR19064417_fairy_all_metabat2_short_bin.6	96.75	1.08	Gradient Boost (General Model)	11	0.892	111944	320.65328467153284	2064409	0.61	1918	27	312935	None
SRR19064417_fairy_all_metabat2_short_bin.7	30.08	0.22	Neural Network (Specific Model)	11	0.911	2679	246.4969400244798	660582	0.6	817	260	5678	None
SRR19064417_fairy_all_metabat2_short_bin.8	49.74	0.92	Neural Network (Specific Model)	11	0.9	4021	259.63558663558666	2222189	0.59	2574	606	24450	None
SRR19064417_fairy_all_metabat2_short_bin.9	58.32	0.63	Neural Network (Specific Model)	11	0.892	3475	279.4273719563392	1116215	0.57	1191	352	13883	None
