Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
maxbin_2546428.001	52.41	5.05	Gradient Boost (General Model)	11	0.935	3416	270.94249547920435	2395457	0.69	2765	752	29325	None
maxbin_2546428.002	30.91	0.21	Neural Network (Specific Model)	11	0.879	3432	237.4350590372389	889470	0.63	1101	285	15628	None
maxbin_2546428.003	94.64	3.13	Gradient Boost (General Model)	11	0.923	9870	271.908042578356	2978187	0.67	3382	432	40456	None
maxbin_2546428.004	28.59	2.61	Neural Network (Specific Model)	11	0.872	2899	214.06420021762784	674343	0.52	919	237	11702	None
maxbin_2546428.005	61.96	26.87	Gradient Boost (General Model)	11	0.944	6523	283.29796908153986	2961965	0.71	3299	568	53867	None
maxbin_2546428.006	30.08	6.52	Neural Network (Specific Model)	11	0.931	7917	276.6630847029077	1406355	0.7	1582	243	38524	None
maxbin_2546428.007	42.83	11.55	Gradient Boost (General Model)	11	0.934	7323	295.53445945945947	1401797	0.69	1480	258	32637	None
maxbin_2546428.008	68.32	9.25	Gradient Boost (General Model)	11	0.826	5358	240.08560794044666	4902328	0.56	5642	1194	37577	None
maxbin_2546428.009	54.86	8.0	Gradient Boost (General Model)	11	0.903	3300	240.60115273775216	1382683	0.64	1735	447	20001	None
maxbin_2546428.010	38.23	10.76	Gradient Boost (General Model)	11	0.899	4943	265.57671528903296	3273068	0.67	3702	804	41037	None
maxbin_2546428.011	9.18	6.14	Neural Network (Specific Model)	11	0.929	7173	283.13375796178343	143376	0.65	157	28	33438	None
maxbin_2546428.012	76.89	18.35	Gradient Boost (General Model)	11	0.922	10790	284.39047870236055	6997851	0.69	7583	984	58027	None
maxbin_2546428.013	24.49	5.97	Neural Network (Specific Model)	11	0.823	4247	218.01925722145805	1151395	0.52	1454	301	21369	None
maxbin_2546428.014	27.71	7.64	Neural Network (Specific Model)	11	0.866	4810	207.54018227009112	865030	0.51	1207	217	20062	None
maxbin_2546428.015	48.04	6.1	Gradient Boost (General Model)	11	0.885	3515	217.3946053946054	735472	0.53	1001	229	19217	None
maxbin_2546428.016	63.71	26.52	Gradient Boost (General Model)	11	0.934	32660	292.7259400892288	2936617	0.66	3138	152	105532	None
maxbin_2546428.017	53.54	6.79	Gradient Boost (General Model)	11	0.875	2516	220.4692957746479	1337274	0.55	1775	541	9895	None
maxbin_2546428.018	14.18	0.1	Neural Network (Specific Model)	11	0.886	7759	269.5828125	583088	0.66	640	110	39870	None
maxbin_2546428.019	23.36	1.86	Neural Network (Specific Model)	11	0.894	13711	272.44179894179894	344623	0.66	378	52	38245	None
maxbin_2546428.020	35.37	4.47	Gradient Boost (General Model)	11	0.914	5168	289.3070866141732	120507	0.66	127	30	32945	None
maxbin_2546428.021	46.65	12.85	Gradient Boost (General Model)	11	0.95	4018	271.23534840793724	1850253	0.71	2167	509	20560	None
maxbin_2546428.022	52.47	8.12	Gradient Boost (General Model)	11	0.849	3413	229.131906739061	2526529	0.63	3131	805	27311	None
maxbin_2546428.023	68.42	14.65	Gradient Boost (General Model)	11	0.861	4449	244.51315287838352	2230495	0.62	2623	602	21232	None
maxbin_2546428.024	50.12	17.11	Gradient Boost (General Model)	11	0.935	6539	289.96407422029216	2347414	0.71	2533	488	47599	None
maxbin_2546428.025	61.8	33.95	Gradient Boost (General Model)	11	0.925	5979	272.6355604638321	4789753	0.69	5433	1007	51706	None
maxbin_2546428.026	69.77	19.87	Gradient Boost (General Model)	11	0.894	6259	260.14738083207004	5159448	0.65	5937	1080	47773	None
maxbin_2546428.027	78.76	35.14	Gradient Boost (General Model)	11	0.924	4614	268.8	6747089	0.73	7760	1739	31985	None
maxbin_2546428.028	39.27	7.32	Neural Network (Specific Model)	11	0.894	6140	237.16363636363636	1003584	0.63	1265	219	38017	None
maxbin_2546428.029	64.74	26.12	Gradient Boost (General Model)	11	0.924	4421	248.93983208955223	1728488	0.65	2144	451	22907	None
maxbin_2546428.030	13.15	0.25	Neural Network (Specific Model)	11	0.916	4832	330.9515859766277	648829	0.64	599	161	23875	None
maxbin_2546428.031	79.52	19.19	Gradient Boost (General Model)	11	0.92	22970	277.2068176036632	3542890	0.71	3931	419	83405	None
maxbin_2546428.032	89.18	15.63	Gradient Boost (General Model)	11	0.917	30029	296.6855142703285	5393432	0.69	5571	672	137845	None
maxbin_2546428.033	88.49	28.79	Gradient Boost (General Model)	11	0.846	4695	220.5691007845504	3872656	0.51	4971	992	51678	None
maxbin_2546428.034	67.87	31.96	Gradient Boost (General Model)	11	0.915	7374	257.14138405132906	3661537	0.68	4364	746	74606	None
maxbin_2546428.035	45.89	10.85	Gradient Boost (General Model)	11	0.911	5959	255.794500723589	1740292	0.66	2073	399	43001	None
maxbin_2546428.036	22.89	3.71	Neural Network (Specific Model)	11	0.889	3620	228.03376477208778	1361882	0.67	1777	417	20672	None
maxbin_2546428.037	78.68	14.01	Gradient Boost (General Model)	11	0.856	5017	224.77229663508658	2402536	0.58	3061	583	25992	None
maxbin_2546428.038	76.08	22.16	Gradient Boost (General Model)	11	0.877	3241	247.65026809651474	6299394	0.65	7460	2067	32526	None
maxbin_2546428.039	37.55	9.69	Neural Network (Specific Model)	11	0.838	3085	241.8830544335449	4487209	0.59	5199	1497	28745	None
maxbin_2546428.040	53.11	26.95	Gradient Boost (General Model)	11	0.905	5045	274.6010616578195	4444777	0.69	4898	1093	56472	None
maxbin_2546428.041	67.54	40.39	Gradient Boost (General Model)	11	0.92	3665	246.50932796268816	7560124	0.7	9434	2306	20961	None
maxbin_2546428.042	59.31	24.15	Gradient Boost (General Model)	11	0.915	5123	269.337042282015	4345468	0.71	4943	1051	29091	None
maxbin_2546428.043	47.08	18.92	Gradient Boost (General Model)	11	0.9	3471	242.1312292358804	3875423	0.68	4816	1213	18729	None
maxbin_2546428.044	64.79	19.64	Gradient Boost (General Model)	11	0.921	5953	263.97030674846627	3490802	0.67	4075	768	47957	None
maxbin_2546428.045	60.62	8.08	Gradient Boost (General Model)	11	0.86	3873	224.08099557055473	3691565	0.64	4741	1062	32809	None
maxbin_2546428.046	70.5	46.39	Gradient Boost (General Model)	11	0.905	4267	252.74151557415155	3593917	0.64	4302	978	32516	None
maxbin_2546428.047	37.66	7.81	Neural Network (Specific Model)	11	0.896	3333	238.3211382113821	2543400	0.67	3198	797	31424	None
maxbin_2546428.048	42.15	9.31	Gradient Boost (General Model)	11	0.849	4030	238.94535175879398	4020131	0.61	4776	1129	30915	None
maxbin_2546428.049	62.04	3.4	Gradient Boost (General Model)	11	0.839	5347	258.60569970225436	2166821	0.62	2351	516	22667	None
maxbin_2546428.050	31.29	4.87	Neural Network (Specific Model)	11	0.862	3726	239.8060892698788	2812258	0.64	3383	836	31473	None
maxbin_2546428.051	52.29	9.02	Gradient Boost (General Model)	11	0.865	3599	241.10428497676818	1615488	0.62	1937	509	14607	None
maxbin_2546428.052	85.7	27.25	Neural Network (Specific Model)	11	0.858	10953	219.27826653633105	2345373	0.37	3069	391	44079	None
maxbin_2546428.053	89.23	17.63	Gradient Boost (General Model)	11	0.883	6479	287.57344552196236	6826371	0.65	7012	1398	38526	None
maxbin_2546428.054	21.87	0.09	Neural Network (Specific Model)	11	0.884	9112	290.57668067226894	935749	0.55	952	158	46448	None
maxbin_2546428.055	11.56	0.68	Neural Network (Specific Model)	11	0.807	3587	214.81653372008702	1094919	0.55	1379	345	14425	None
maxbin_2546428.056	67.81	11.22	Neural Network (Specific Model)	11	0.829	8518	236.41888937472672	1952661	0.4	2287	342	54891	None
maxbin_2546428.057	81.06	19.07	Gradient Boost (General Model)	11	0.862	3624	245.5189453125	4359934	0.58	5120	1334	31910	None
maxbin_2546428.058	39.56	4.06	Neural Network (Specific Model)	11	0.879	3243	219.38881829733165	1175576	0.67	1574	393	13147	None
maxbin_2546428.059	92.11	5.99	Gradient Boost (General Model)	11	0.841	9083	215.19577058635053	2385746	0.49	3121	475	83778	None
maxbin_2546428.060	28.64	8.71	Neural Network (Specific Model)	11	0.841	3776	270.81477627471384	2778065	0.53	2883	811	32022	None
maxbin_2546428.061	65.28	1.77	Gradient Boost (General Model)	11	0.841	7343	270.4556029468786	2483416	0.62	2579	482	44373	None
