Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
ERR7625420_fairy_single_metabat2_long_bin.1	5.54	0.12	Neural Network (Specific Model)	4	0.764	264557	152.08830022075054	264557	0.43	453	1	264557	None
ERR7625420_fairy_single_metabat2_long_bin.10	5.27	0.01	Neural Network (Specific Model)	4	0.791	77950	175.5515873015873	331014	0.49	504	7	106954	None
ERR7625420_fairy_single_metabat2_long_bin.102	33.74	1.36	Neural Network (Specific Model)	4	0.763	234952	179.44558521560575	2036151	0.49	2922	18	274294	None
ERR7625420_fairy_single_metabat2_long_bin.103	36.11	0.58	Neural Network (Specific Model)	4	0.807	1511995	179.39878397711016	1828992	0.53	2796	3	1511995	None
ERR7625420_fairy_single_metabat2_long_bin.104	27.56	1.75	Neural Network (Specific Model)	11	0.813	280494	173.4315866084425	869271	0.36	1374	4	291716	None
ERR7625420_fairy_single_metabat2_long_bin.105	9.97	0.06	Neural Network (Specific Model)	11	0.803	145715	174.85067873303169	285086	0.42	442	4	145715	None
ERR7625420_fairy_single_metabat2_long_bin.109	15.38	0.17	Neural Network (Specific Model)	4	0.8	57543	259.3071833648393	1018738	0.57	1058	24	165020	None
ERR7625420_fairy_single_metabat2_long_bin.110	39.82	2.34	Neural Network (Specific Model)	11	0.596	153693	96.1883830455259	2106478	0.39	4459	26	252888	None
ERR7625420_fairy_single_metabat2_long_bin.111	41.02	3.59	Neural Network (Specific Model)	11	0.827	1447029	182.76081488933602	2607011	0.51	3976	2	1447029	None
ERR7625420_fairy_single_metabat2_long_bin.114	6.13	0.0	Neural Network (Specific Model)	4	0.793	312917	173.2469135802469	312917	0.46	486	1	312917	None
ERR7625420_fairy_single_metabat2_long_bin.115	3.49	0.0	Neural Network (Specific Model)	11	0.478	62510	98.88486140724947	285959	0.52	469	6	99482	None
ERR7625420_fairy_single_metabat2_long_bin.116	38.53	0.87	Neural Network (Specific Model)	4	0.813	135807	233.9315746084089	2068878	0.52	2426	19	569059	None
ERR7625420_fairy_single_metabat2_long_bin.117	25.76	1.97	Neural Network (Specific Model)	4	0.814	117173	278.16654163540886	1354505	0.57	1333	17	271210	None
ERR7625420_fairy_single_metabat2_long_bin.118	65.46	4.36	Gradient Boost (General Model)	11	0.794	1416641	141.4159970099047	2808073	0.41	5351	7	1416641	None
ERR7625420_fairy_single_metabat2_long_bin.120	33.52	4.63	Neural Network (Specific Model)	11	0.771	226523	141.16509433962264	2061063	0.42	3816	19	693123	None
ERR7625420_fairy_single_metabat2_long_bin.121	70.33	1.16	Neural Network (Specific Model)	11	0.817	1706948	232.92908827785817	1758511	0.66	2073	2	1706948	None
ERR7625420_fairy_single_metabat2_long_bin.122	53.33	6.46	Gradient Boost (General Model)	11	0.818	1544482	184.68388683886837	2177607	0.51	3252	3	1544482	None
ERR7625420_fairy_single_metabat2_long_bin.124	4.64	0.02	Neural Network (Specific Model)	11	0.616	20431	110.03566529492456	382372	0.48	729	22	35726	None
ERR7625420_fairy_single_metabat2_long_bin.125	16.9	0.1	Neural Network (Specific Model)	11	0.799	93973	155.9612027158099	594276	0.44	1031	11	142888	None
ERR7625420_fairy_single_metabat2_long_bin.126	47.42	2.7	Gradient Boost (General Model)	11	0.601	126966	96.9904819765087	2333416	0.42	4938	41	319455	None
ERR7625420_fairy_single_metabat2_long_bin.127	11.8	4.36	Neural Network (Specific Model)	11	0.438	32509	95.42215189873417	1016825	0.43	1580	40	102456	None
ERR7625420_fairy_single_metabat2_long_bin.128	12.81	0.06	Neural Network (Specific Model)	4	0.816	60367	231.04914744232698	836141	0.59	997	20	92323	None
ERR7625420_fairy_single_metabat2_long_bin.129	39.47	0.34	Neural Network (Specific Model)	11	0.793	579925	143.66834437086092	2006827	0.44	3775	3	887236	None
ERR7625420_fairy_single_metabat2_long_bin.13	8.85	0.01	Neural Network (Specific Model)	4	0.71	112203	158.19379844961242	339303	0.5	516	4	124208	None
ERR7625420_fairy_single_metabat2_long_bin.130	6.73	0.02	Neural Network (Specific Model)	4	0.716	44332	192.30363636363637	438422	0.5	550	10	99287	None
ERR7625420_fairy_single_metabat2_long_bin.131	21.13	3.28	Neural Network (Specific Model)	11	0.743	22282	143.7832393231265	708214	0.6	1241	35	62884	None
ERR7625420_fairy_single_metabat2_long_bin.132	38.51	2.04	Neural Network (Specific Model)	4	0.7	55579	105.22084168336673	2191741	0.37	4990	60	135681	None
ERR7625420_fairy_single_metabat2_long_bin.133	10.82	0.01	Neural Network (Specific Model)	4	0.753	40899	182.20238095238096	360077	0.52	504	9	64707	None
ERR7625420_fairy_single_metabat2_long_bin.135	79.66	17.36	Gradient Boost (General Model)	11	0.792	326220	153.6683323814963	4020513	0.42	7004	24	670702	None
ERR7625420_fairy_single_metabat2_long_bin.136	39.91	1.16	Neural Network (Specific Model)	4	0.799	81924	187.4990185387132	3177755	0.51	4585	56	406365	None
ERR7625420_fairy_single_metabat2_long_bin.139	8.09	1.58	Neural Network (Specific Model)	11	0.457	56894	74.22359396433471	695152	0.36	1458	22	102196	None
ERR7625420_fairy_single_metabat2_long_bin.14	8.43	0.03	Neural Network (Specific Model)	11	0.722	457949	116.28160328879753	457949	0.52	973	1	457949	None
ERR7625420_fairy_single_metabat2_long_bin.140	11.68	0.14	Neural Network (Specific Model)	4	0.809	40088	245.15191545574638	681249	0.59	757	24	69069	None
ERR7625420_fairy_single_metabat2_long_bin.141	12.94	0.46	Neural Network (Specific Model)	11	0.802	140777	223.46140035906643	461974	0.59	557	4	202257	None
ERR7625420_fairy_single_metabat2_long_bin.142	66.26	5.35	Neural Network (Specific Model)	11	0.747	1406737	145.82427616926503	2582748	0.45	4490	8	1406737	None
ERR7625420_fairy_single_metabat2_long_bin.143	5.75	0.05	Neural Network (Specific Model)	11	0.737	25092	151.1873840445269	326849	0.63	539	16	53806	None
ERR7625420_fairy_single_metabat2_long_bin.144	6.42	0.05	Neural Network (Specific Model)	11	0.691	86082	106.20853540252182	463371	0.5	1031	7	158701	None
ERR7625420_fairy_single_metabat2_long_bin.145	4.47	0.01	Neural Network (Specific Model)	4	0.725	34597	213.875	336485	0.6	384	11	74693	None
ERR7625420_fairy_single_metabat2_long_bin.146	83.74	1.64	Neural Network (Specific Model)	11	0.826	1591927	247.58983286908077	2564128	0.6	2872	7	1591927	None
ERR7625420_fairy_single_metabat2_long_bin.147	17.86	2.5	Neural Network (Specific Model)	11	0.626	31619	104.81564001747488	1126165	0.37	2289	49	84019	None
ERR7625420_fairy_single_metabat2_long_bin.148	55.71	4.93	Gradient Boost (General Model)	11	0.832	2041285	156.1942008486563	3898363	0.48	7070	6	2041285	None
ERR7625420_fairy_single_metabat2_long_bin.149	28.16	7.1	Neural Network (Specific Model)	11	0.422	78306	75.677892325315	2307684	0.29	4365	46	276489	None
ERR7625420_fairy_single_metabat2_long_bin.15	47.56	3.52	Gradient Boost (General Model)	11	0.82	1397373	153.97522299306243	1681044	0.4	3027	2	1397373	None
ERR7625420_fairy_single_metabat2_long_bin.150	3.74	0.0	Neural Network (Specific Model)	11	0.453	24362	107.10736196319019	227754	0.48	326	11	37678	None
ERR7625420_fairy_single_metabat2_long_bin.151	45.59	2.29	Neural Network (Specific Model)	4	0.766	199556	164.92205607476635	3400418	0.45	5350	29	406243	None
ERR7625420_fairy_single_metabat2_long_bin.152	10.48	0.22	Neural Network (Specific Model)	11	0.83	174486	198.30087209302326	488753	0.54	688	4	242514	None
ERR7625420_fairy_single_metabat2_long_bin.155	67.32	3.86	Gradient Boost (General Model)	11	0.776	238276	164.10985340508444	3375361	0.43	5389	25	862545	None
ERR7625420_fairy_single_metabat2_long_bin.156	12.4	0.72	Neural Network (Specific Model)	11	0.783	23811	170.59908536585365	422827	0.6	656	21	47022	None
ERR7625420_fairy_single_metabat2_long_bin.158	6.41	0.03	Neural Network (Specific Model)	4	0.789	498371	195.6656848306333	498371	0.51	679	1	498371	None
ERR7625420_fairy_single_metabat2_long_bin.16	34.84	4.22	Neural Network (Specific Model)	4	0.83	158100	312.6649649010849	1759028	0.59	1567	14	418955	None
ERR7625420_fairy_single_metabat2_long_bin.161	11.64	1.22	Neural Network (Specific Model)	11	0.364	37955	66.79661016949153	667843	0.25	1239	28	129520	None
ERR7625420_fairy_single_metabat2_long_bin.162	4.26	0.0	Neural Network (Specific Model)	4	0.794	34929	296.05029585798815	373596	0.62	338	14	59596	None
ERR7625420_fairy_single_metabat2_long_bin.163	4.96	0.01	Neural Network (Specific Model)	11	0.715	92391	127.9925512104283	283393	0.48	537	4	132126	None
ERR7625420_fairy_single_metabat2_long_bin.165	5.11	0.0	Neural Network (Specific Model)	11	0.503	38351	102.54757281553398	309663	0.44	515	9	82908	None
ERR7625420_fairy_single_metabat2_long_bin.166	70.14	6.07	Gradient Boost (General Model)	11	0.833	1597671	184.74705535924616	2235554	0.42	3396	4	1597671	None
ERR7625420_fairy_single_metabat2_long_bin.168	61.08	3.93	Gradient Boost (General Model)	11	0.757	2119817	140.23802432365352	2201652	0.44	4029	2	2119817	None
ERR7625420_fairy_single_metabat2_long_bin.169	59.41	4.48	Neural Network (Specific Model)	11	0.832	260379	239.5370187561698	1736876	0.56	2026	14	816429	None
ERR7625420_fairy_single_metabat2_long_bin.17	4.34	0.01	Neural Network (Specific Model)	11	0.544	168301	102.56022944550669	291185	0.54	523	5	168301	None
ERR7625420_fairy_single_metabat2_long_bin.170	30.54	1.32	Neural Network (Specific Model)	11	0.766	130184	185.02342225113858	1103727	0.39	1537	9	375669	None
ERR7625420_fairy_single_metabat2_long_bin.171	15.41	0.32	Neural Network (Specific Model)	4	0.841	394485	232.12916666666666	394485	0.4	480	1	394485	None
ERR7625420_fairy_single_metabat2_long_bin.172	19.03	0.54	Neural Network (Specific Model)	11	0.836	401387	178.8423645320197	644762	0.34	1015	9	401387	None
ERR7625420_fairy_single_metabat2_long_bin.173	47.26	6.55	Neural Network (Specific Model)	4	0.754	55350	124.81861319455074	3162174	0.43	6533	72	169641	None
ERR7625420_fairy_single_metabat2_long_bin.175	3.66	0.0	Neural Network (Specific Model)	4	0.725	16213	188.61269841269842	243086	0.51	315	17	42654	None
ERR7625420_fairy_single_metabat2_long_bin.177	3.99	0.01	Neural Network (Specific Model)	11	0.434	23394	75.15700483091787	211232	0.36	414	10	57456	None
