Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
ERR7014876_fairy_all_metabat2_long_bin.1	17.0	0.11	Neural Network (Specific Model)	11	0.878	374119	300.25475841874083	697417	0.6	683	2	374119	None
ERR7014876_fairy_all_metabat2_long_bin.10	87.69	4.12	Gradient Boost (General Model)	11	0.873	798372	302.7627750839239	2780469	0.38	2681	9	1126363	None
ERR7014876_fairy_all_metabat2_long_bin.100	85.62	2.03	Gradient Boost (General Model)	11	0.872	714803	275.1781857451404	3486714	0.42	3704	5	1420327	None
ERR7014876_fairy_all_metabat2_long_bin.101	94.51	9.75	Gradient Boost (General Model)	11	0.838	313425	264.0243902439024	2775765	0.49	2952	30	936285	None
ERR7014876_fairy_all_metabat2_long_bin.102	56.72	2.85	Gradient Boost (General Model)	11	0.84	998216	205.23300257258362	1979197	0.34	2721	6	998216	None
ERR7014876_fairy_all_metabat2_long_bin.103	7.97	0.19	Neural Network (Specific Model)	11	0.842	341598	253.25757575757575	355423	0.42	396	3	341598	None
ERR7014876_fairy_all_metabat2_long_bin.104	76.73	1.03	Gradient Boost (General Model)	11	0.868	4212271	228.62460626273855	4212271	0.65	5397	1	4212271	None
ERR7014876_fairy_all_metabat2_long_bin.105	4.93	0.0	Neural Network (Specific Model)	11	0.792	148225	189.84675324675325	273976	0.42	385	3	148225	None
ERR7014876_fairy_all_metabat2_long_bin.106	83.05	0.59	Gradient Boost (General Model)	11	0.9	378423	301.5264976958525	869089	0.31	868	3	413981	None
ERR7014876_fairy_all_metabat2_long_bin.107	89.5	2.57	Gradient Boost (General Model)	11	0.882	462577	297.45164039198977	2362343	0.6	2347	10	956759	None
ERR7014876_fairy_all_metabat2_long_bin.108	8.59	0.0	Neural Network (Specific Model)	11	0.818	131545	252.7459677419355	228839	0.49	248	2	131545	None
ERR7014876_fairy_all_metabat2_long_bin.109	4.52	0.0	Neural Network (Specific Model)	11	0.791	64643	231.2375478927203	227079	0.54	261	6	78812	None
ERR7014876_fairy_all_metabat2_long_bin.11	72.66	1.95	Neural Network (Specific Model)	11	0.857	1077990	246.2463447053611	1931022	0.5	2257	2	1077990	None
ERR7014876_fairy_all_metabat2_long_bin.110	5.16	0.01	Neural Network (Specific Model)	11	0.826	34965	244.88655462184875	210184	0.53	238	6	80021	None
ERR7014876_fairy_all_metabat2_long_bin.111	62.5	0.68	Neural Network (Specific Model)	11	0.857	1296752	257.7938461538462	1460947	0.31	1625	3	1296752	None
ERR7014876_fairy_all_metabat2_long_bin.112	73.87	2.18	Gradient Boost (General Model)	11	0.871	268686	270.84986945169715	1422016	0.43	1532	5	409500	None
ERR7014876_fairy_all_metabat2_long_bin.113	12.08	0.03	Neural Network (Specific Model)	11	0.899	119308	294.03118503118503	469637	0.36	481	5	215231	None
ERR7014876_fairy_all_metabat2_long_bin.114	30.92	0.04	Neural Network (Specific Model)	11	0.851	203804	252.0688836104513	372309	0.38	421	2	203804	None
ERR7014876_fairy_all_metabat2_long_bin.115	86.27	1.68	Gradient Boost (General Model)	11	0.824	558512	222.40057636887607	558512	0.32	694	1	558512	None
ERR7014876_fairy_all_metabat2_long_bin.116	92.88	2.49	Gradient Boost (General Model)	11	0.903	1866640	329.87669683257917	1931705	0.47	1768	2	1866640	None
ERR7014876_fairy_all_metabat2_long_bin.117	29.24	0.66	Neural Network (Specific Model)	11	0.873	335062	259.7016274864376	491272	0.52	553	2	335062	None
ERR7014876_fairy_all_metabat2_long_bin.118	89.27	17.94	Gradient Boost (General Model)	11	0.837	59532	250.96449546182595	3348858	0.5	3746	91	186470	None
ERR7014876_fairy_all_metabat2_long_bin.119	94.85	5.45	Gradient Boost (General Model)	11	0.876	103938	237.02504409171075	2290591	0.39	2835	32	399952	None
ERR7014876_fairy_all_metabat2_long_bin.12	88.89	2.41	Gradient Boost (General Model)	11	0.887	571400	224.344327176781	571400	0.33	758	1	571400	None
ERR7014876_fairy_all_metabat2_long_bin.120	96.58	1.93	Gradient Boost (General Model)	11	0.904	748226	304.7482993197279	2963058	0.4	2940	11	1036661	None
ERR7014876_fairy_all_metabat2_long_bin.121	97.89	8.21	Gradient Boost (General Model)	11	0.861	555220	281.0589116325512	3905878	0.58	4006	16	1565854	None
ERR7014876_fairy_all_metabat2_long_bin.122	86.78	6.34	Gradient Boost (General Model)	11	0.88	123522	298.59965733866363	1776391	0.51	1751	35	215639	None
ERR7014876_fairy_all_metabat2_long_bin.123	7.64	0.07	Neural Network (Specific Model)	11	0.806	75709	236.09701492537314	350107	0.48	402	12	100600	None
ERR7014876_fairy_all_metabat2_long_bin.124	9.65	0.18	Neural Network (Specific Model)	11	0.784	71884	209.25977653631284	285377	0.34	358	8	89529	None
