Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
SemiBin_0.fa	99.65	2.62	Neural Network (Specific Model)	11	0.91	1022310	307.382058287796	2219812	0.37	2196	13	1064943	None
SemiBin_1.fa	99.09	0.96	Neural Network (Specific Model)	11	0.885	205840	309.6182692307692	2180237	0.52	2080	21	601808	None
SemiBin_10.fa	94.58	0.0	Gradient Boost (General Model)	11	0.836	128622	329.5979557069847	2081006	0.5	1761	39	349138	None
SemiBin_100.fa	96.11	0.0	Neural Network (Specific Model)	11	0.888	25928	322.0298165137615	2839230	0.47	2616	160	65906	None
SemiBin_101.fa	82.72	2.77	Neural Network (Specific Model)	11	0.895	20324	298.3481012658228	2365920	0.46	2370	196	65811	None
SemiBin_102.fa	8.54	0.08	Neural Network (Specific Model)	11	0.87	14857	272.78508771929825	427771	0.5	456	37	65637	None
SemiBin_103.fa	80.17	1.17	Neural Network (Specific Model)	11	0.867	16961	310.5650267900633	2203067	0.51	2053	190	64031	None
SemiBin_104.fa	88.94	0.18	Gradient Boost (General Model)	11	0.806	14207	291.2379702537183	1237421	0.29	1143	117	63317	None
SemiBin_105.fa	8.96	0.01	Neural Network (Specific Model)	11	0.858	49924	295.9757785467128	298815	0.46	289	8	63289	None
SemiBin_106.fa	10.15	0.12	Neural Network (Specific Model)	11	0.882	6510	237.95142378559464	480546	0.46	597	78	62536	None
SemiBin_11.fa	94.98	0.17	Gradient Boost (General Model)	11	0.891	74423	306.0270363951473	2966328	0.61	2885	66	319554	None
SemiBin_110.fa	7.21	0.1	Neural Network (Specific Model)	11	0.913	16666	383.2869565217391	289111	0.46	230	27	59995	None
SemiBin_111.fa	5.24	0.01	Neural Network (Specific Model)	11	0.88	9550	272.0230263157895	280557	0.53	304	36	59616	None
SemiBin_113.fa	100.0	0.93	Gradient Boost (General Model)	11	0.754	22444	268.77933305887194	2593908	0.35	2429	166	58280	None
SemiBin_115.fa	89.01	2.39	Gradient Boost (General Model)	11	0.88	15138	309.6195804195804	2260180	0.58	2145	209	56422	None
SemiBin_116.fa	18.56	0.18	Neural Network (Specific Model)	11	0.896	11881	293.4245398773006	798488	0.42	815	85	55823	None
SemiBin_117.fa	6.92	0.14	Neural Network (Specific Model)	11	0.886	13497	312.69454545454545	290304	0.52	275	28	55764	None
SemiBin_118.fa	6.48	0.06	Neural Network (Specific Model)	11	0.884	19954	278.0253164556962	222948	0.48	237	24	54903	None
SemiBin_119.fa	10.52	0.16	Neural Network (Specific Model)	11	0.874	10535	278.3910891089109	385063	0.53	404	47	53613	None
SemiBin_12.fa	99.59	0.27	Neural Network (Specific Model)	11	0.882	123379	350.87152966793684	2189658	0.64	1837	41	274041	None
SemiBin_120.fa	11.9	0.45	Neural Network (Specific Model)	11	0.899	14530	318.64516129032256	690344	0.43	651	73	53310	None
SemiBin_121.fa	73.43	0.0	Neural Network (Specific Model)	11	0.906	7454	283.99439775910366	2342080	0.51	2499	363	53180	None
SemiBin_123.fa	94.71	3.44	Gradient Boost (General Model)	11	0.857	17498	285.9782164737917	1467404	0.27	1469	122	52546	None
SemiBin_124.fa	10.54	0.27	Neural Network (Specific Model)	11	0.903	19177	303.140243902439	493663	0.51	492	42	51299	None
SemiBin_125.fa	6.54	0.05	Neural Network (Specific Model)	11	0.899	20285	278.6635220125786	294657	0.53	318	29	51266	None
SemiBin_127.fa	10.59	0.11	Neural Network (Specific Model)	11	0.893	12979	287.7226753670473	591141	0.47	613	62	50953	None
SemiBin_129.fa	13.33	0.26	Neural Network (Specific Model)	11	0.888	8996	288.14551804423746	833802	0.56	859	115	50119	None
SemiBin_13.fa	98.35	1.28	Neural Network (Specific Model)	11	0.883	88682	322.74900398406373	2747672	0.61	2510	65	272496	None
SemiBin_130.fa	8.71	0.0	Neural Network (Specific Model)	11	0.867	36797	274.87974683544303	299692	0.52	316	26	49578	None
SemiBin_131.fa	83.26	0.32	Gradient Boost (General Model)	11	0.854	13380	314.4355179704017	2086436	0.65	1892	199	49253	None
SemiBin_132.fa	10.86	0.29	Neural Network (Specific Model)	11	0.876	12410	284.6788617886179	478520	0.53	492	58	49059	None
SemiBin_133.fa	54.88	0.71	Gradient Boost (General Model)	11	0.866	10487	273.4782116581777	1671081	0.64	1767	203	49035	None
SemiBin_135.fa	8.19	0.07	Neural Network (Specific Model)	11	0.88	12539	248.87709497206703	302591	0.28	358	32	48124	None
SemiBin_136.fa	5.25	0.06	Neural Network (Specific Model)	11	0.879	9050	284.18811881188117	292621	0.53	303	39	46882	None
SemiBin_138.fa	9.81	0.0	Neural Network (Specific Model)	11	0.897	5178	271.9108635097493	325556	0.48	359	61	46489	None
SemiBin_139.fa	78.8	1.19	Gradient Boost (General Model)	11	0.888	9115	296.2693486590038	2604003	0.5	2610	331	46327	None
SemiBin_14.fa	10.88	0.11	Neural Network (Specific Model)	11	0.9	38247	285.25996533795495	546520	0.43	577	44	267820	None
SemiBin_140.fa	83.96	1.63	Gradient Boost (General Model)	11	0.876	11646	280.3502722323049	2638839	0.57	2755	281	45904	None
SemiBin_141.fa	8.28	0.1	Neural Network (Specific Model)	11	0.886	12118	281.4227941176471	258352	0.46	272	32	44213	None
SemiBin_142.fa	14.01	0.27	Neural Network (Specific Model)	11	0.859	11949	302.30285714285714	922002	0.59	875	107	44005	None
SemiBin_143.fa	86.19	0.15	Gradient Boost (General Model)	11	0.896	13227	304.4710272168569	2318278	0.46	2278	247	43888	None
SemiBin_145.fa	8.68	0.01	Neural Network (Specific Model)	11	0.898	11432	289.15090543259555	478350	0.45	497	64	43141	None
SemiBin_146.fa	7.2	0.02	Neural Network (Specific Model)	11	0.928	14569	316.7090909090909	224635	0.47	220	19	42831	None
SemiBin_147.fa	80.29	1.12	Gradient Boost (General Model)	11	0.901	7146	262.0928689883914	1049243	0.29	1206	168	42665	None
SemiBin_148.fa	70.52	0.14	Gradient Boost (General Model)	11	0.883	8815	299.7661406025825	2832511	0.52	2788	380	42504	None
SemiBin_15.fa	99.99	0.16	Neural Network (Specific Model)	11	0.866	68121	335.3217905405405	2746884	0.54	2368	58	260071	None
SemiBin_150.fa	63.71	0.82	Neural Network (Specific Model)	11	0.897	12608	301.5081730769231	2092310	0.44	2080	213	41985	None
SemiBin_151.fa	5.34	0.02	Neural Network (Specific Model)	11	0.939	6483	297.6475095785441	247102	0.48	261	42	41858	None
SemiBin_152.fa	4.71	0.02	Neural Network (Specific Model)	11	0.903	10956	318.87719298245617	240869	0.44	228	29	41756	None
SemiBin_153.fa	4.75	0.1	Neural Network (Specific Model)	11	0.899	5410	290.41503267973854	295480	0.51	306	56	41540	None
SemiBin_155.fa	5.68	0.0	Neural Network (Specific Model)	11	0.891	23743	399.6024844720497	216072	0.49	161	15	41275	None
SemiBin_156.fa	11.81	0.09	Neural Network (Specific Model)	11	0.877	11399	266.47849462365593	676087	0.41	744	83	41185	None
SemiBin_158.fa	8.02	0.0	Neural Network (Specific Model)	11	0.919	17051	324.06397306397304	313004	0.43	297	29	40509	None
SemiBin_159.fa	9.1	0.05	Neural Network (Specific Model)	11	0.907	20930	294.8171745152355	350784	0.45	361	28	40398	None
SemiBin_16.fa	95.93	1.32	Neural Network (Specific Model)	11	0.899	57729	326.50105073551487	3621475	0.47	3331	114	243099	None
SemiBin_160.fa	8.22	0.11	Neural Network (Specific Model)	11	0.836	7270	229.0563583815029	566671	0.46	692	91	40194	None
SemiBin_161.fa	46.65	2.25	Neural Network (Specific Model)	11	0.895	8923	315.1444759206799	1860960	0.46	1765	255	40006	None
SemiBin_163.fa	25.21	1.5	Neural Network (Specific Model)	11	0.905	10163	293.8021978021978	1324745	0.45	1365	173	39392	None
SemiBin_164.fa	6.34	0.01	Neural Network (Specific Model)	11	0.875	10243	324.54945054945057	505486	0.59	455	68	39164	None
SemiBin_165.fa	5.19	0.01	Neural Network (Specific Model)	11	0.866	7627	321.581589958159	265648	0.6	239	42	39047	None
SemiBin_167.fa	85.16	2.38	Gradient Boost (General Model)	11	0.878	9239	272.3722135821669	1788250	0.51	1929	245	38765	None
SemiBin_169.fa	92.45	0.62	Gradient Boost (General Model)	11	0.828	8362	298.97974308300394	2188367	0.6	2024	304	38282	None
SemiBin_17.fa	99.95	0.31	Neural Network (Specific Model)	11	0.867	60339	308.45299872394725	2503338	0.48	2351	76	240087	None
SemiBin_170.fa	79.96	0.16	Gradient Boost (General Model)	11	0.879	9839	283.56635421805623	1956459	0.59	2027	252	38119	None
SemiBin_173.fa	8.27	0.01	Neural Network (Specific Model)	11	0.897	8806	301.7201646090535	244527	0.44	243	38	37285	None
SemiBin_174.fa	15.03	0.0	Neural Network (Specific Model)	11	0.887	15425	296.21162790697673	430304	0.45	430	35	37255	None
SemiBin_175.fa	7.56	0.11	Neural Network (Specific Model)	11	0.892	14473	279.6161290322581	290438	0.48	310	26	37173	None
SemiBin_176.fa	6.42	0.01	Neural Network (Specific Model)	11	0.904	6724	264.1198347107438	210865	0.48	242	35	36657	None
SemiBin_177.fa	4.28	0.0	Neural Network (Specific Model)	11	0.865	6731	295.49056603773585	216727	0.5	212	36	36107	None
SemiBin_178.fa	10.56	0.01	Neural Network (Specific Model)	11	0.903	9065	325.6666666666667	528183	0.47	489	68	35740	None
SemiBin_179.fa	6.66	0.17	Neural Network (Specific Model)	11	0.854	13016	257.10227272727275	316835	0.5	352	40	35633	None
SemiBin_18.fa	100.0	3.49	Neural Network (Specific Model)	11	0.903	49132	302.5036447978794	3027567	0.43	3018	101	239286	None
SemiBin_180.fa	75.08	3.64	Neural Network (Specific Model)	11	0.871	7449	264.1592384249243	2095827	0.45	2311	326	35478	None
SemiBin_181.fa	9.14	0.22	Neural Network (Specific Model)	11	0.88	7819	225.4373576309795	335549	0.42	439	47	34763	None
SemiBin_182.fa	89.99	4.26	Gradient Boost (General Model)	11	0.896	12046	279.90799031476996	1158312	0.28	1239	132	34666	None
