Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
10256	47.56	0.62	Gradient Boost (General Model)	11	0.917	12410	291.0320035072337	2164103	0.72	2281	219	38941	None
10270	17.17	0.07	Neural Network (Specific Model)	11	0.892	9664	274.55887521968367	524090	0.64	569	65	28642	None
10276	38.96	0.11	Neural Network (Specific Model)	11	0.912	7112	259.2983713355049	1304737	0.71	1535	225	28777	None
10286	32.35	0.39	Neural Network (Specific Model)	11	0.948	12499	299.61681487469684	1170126	0.72	1237	116	34406	None
10308	84.91	0.11	Gradient Boost (General Model)	11	0.852	18197	314.34475374732335	2579553	0.62	2335	194	58792	None
10322	71.72	0.36	Gradient Boost (General Model)	11	0.919	24880	284.06448979591835	2264020	0.66	2450	113	66289	None
10358	79.46	0.55	Gradient Boost (General Model)	11	0.87	18274	240.59405405405406	1529658	0.52	1850	107	57242	None
10364	36.07	0.01	Neural Network (Specific Model)	11	0.926	14107	299.6256830601093	1061740	0.71	1098	90	32564	None
10374	43.38	0.07	Gradient Boost (General Model)	11	0.881	9746	291.23750855578373	1445068	0.61	1461	177	43094	None
10377	86.78	0.31	Gradient Boost (General Model)	11	0.913	12862	275.5783825220391	2349916	0.67	2609	222	75527	None
10398	23.66	0.14	Neural Network (Specific Model)	11	0.855	9897	269.04951856946354	684371	0.52	727	91	38072	None
10408	18.56	0.06	Neural Network (Specific Model)	11	0.869	5615	218.45550847457628	354680	0.52	472	83	14742	None
10443	92.17	1.3	Gradient Boost (General Model)	11	0.905	32344	317.63498425422273	3665777	0.55	3493	147	91340	None
10467	5.58	0.05	Neural Network (Specific Model)	11	0.805	4132	192.28571428571428	219897	0.38	308	77	11293	None
10525	33.2	0.14	Neural Network (Specific Model)	11	0.874	5917	230.57156488549617	826448	0.52	1048	169	18436	None
10532	17.93	0.01	Neural Network (Specific Model)	11	0.892	4956	261.24320241691845	580151	0.66	662	134	10798	None
10560	43.47	0.08	Gradient Boost (General Model)	11	0.837	10116	269.9742489270386	1574575	0.56	1631	181	22547	None
10561	54.78	0.45	Gradient Boost (General Model)	11	0.878	15978	255.82635983263597	416295	0.51	478	31	41103	None
10604	68.13	3.26	Gradient Boost (General Model)	11	0.867	11458	240.6920712968654	1350242	0.52	1627	160	46861	None
10680	82.47	0.65	Gradient Boost (General Model)	11	0.931	59840	297.62605504587157	2602800	0.66	2725	68	187382	None
10682	55.89	0.0	Neural Network (Specific Model)	11	0.852	10537	217.6300469483568	812528	0.49	1065	99	37168	None
10707	5.2	0.0	Neural Network (Specific Model)	11	0.837	6845	256.40625	205415	0.55	224	31	12350	None
10752	92.36	1.13	Gradient Boost (General Model)	11	0.919	30138	298.63351851851854	5252866	0.68	5400	276	77847	None
10859	19.33	0.13	Neural Network (Specific Model)	11	0.917	10005	257.38045738045736	404031	0.64	481	45	25240	None
10922	69.12	0.92	Gradient Boost (General Model)	11	0.881	8653	252.23655913978496	1433461	0.64	1674	206	33032	None
10960	42.08	0.06	Gradient Boost (General Model)	11	0.931	26293	314.2257281553398	1246370	0.7	1236	56	59061	None
10999	12.63	0.0	Neural Network (Specific Model)	11	0.926	17560	313.29337539432174	320510	0.69	317	22	25525	None
11022	15.15	0.03	Neural Network (Specific Model)	11	0.836	5584	243.21234119782216	958426	0.58	1102	193	18088	None
11116	22.2	0.02	Neural Network (Specific Model)	11	0.861	4738	261.0904872389791	390718	0.6	431	92	14651	None
11146	19.06	0.24	Neural Network (Specific Model)	11	0.914	12846	269.2637711864407	830770	0.67	944	73	27357	None
