Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
SRR6869035_fairy_all_metabat2_short_bin.1	97.7	2.58	Gradient Boost (General Model)	11	0.868	55652	329.8439672801636	5566459	0.5	4890	161	131278	None
SRR6869035_fairy_all_metabat2_short_bin.10	92.88	0.0	Gradient Boost (General Model)	11	0.878	38092	355.8721901091843	3781918	0.57	3114	154	105059	None
SRR6869035_fairy_all_metabat2_short_bin.100	85.75	0.1	Gradient Boost (General Model)	11	0.852	7979	338.1802215617401	4403360	0.63	3701	727	39896	None
SRR6869035_fairy_all_metabat2_short_bin.101	47.36	6.62	Gradient Boost (General Model)	11	0.867	2435	234.7595168374817	2214019	0.57	2732	889	11316	None
SRR6869035_fairy_all_metabat2_short_bin.102	54.92	0.05	Neural Network (Specific Model)	11	0.85	2732	293.285290628707	1743186	0.73	1686	657	9913	None
SRR6869035_fairy_all_metabat2_short_bin.103	30.76	0.01	Neural Network (Specific Model)	11	0.849	2801	250.7495195387572	1381029	0.49	1561	505	10577	None
SRR6869035_fairy_all_metabat2_short_bin.104	8.01	0.0	Neural Network (Specific Model)	11	0.83	10035	308.5272727272727	306414	0.41	275	32	35407	None
SRR6869035_fairy_all_metabat2_short_bin.105	9.94	0.02	Neural Network (Specific Model)	11	0.893	3522	228.9397810218978	420716	0.66	548	130	8121	None
SRR6869035_fairy_all_metabat2_short_bin.106	13.0	0.11	Neural Network (Specific Model)	11	0.925	2435	251.41315789473686	618497	0.68	760	249	9346	None
SRR6869035_fairy_all_metabat2_short_bin.107	95.82	0.02	Gradient Boost (General Model)	11	0.824	19145	326.25060240963853	2955803	0.47	2490	231	81689	None
SRR6869035_fairy_all_metabat2_short_bin.108	27.58	0.0	Neural Network (Specific Model)	11	0.817	33556	294.27089783281735	1394328	0.41	1292	51	85924	None
SRR6869035_fairy_all_metabat2_short_bin.109	94.0	0.0	Gradient Boost (General Model)	11	0.843	44780	344.14186248912097	2811683	0.48	2298	110	207280	None
SRR6869035_fairy_all_metabat2_short_bin.11	99.0	0.94	Gradient Boost (General Model)	11	0.928	56841	339.7197278911565	3224057	0.73	2940	89	178146	None
SRR6869035_fairy_all_metabat2_short_bin.110	57.27	0.82	Neural Network (Specific Model)	11	0.847	3820	256.0675019176681	3541210	0.4	3911	1034	18613	None
SRR6869035_fairy_all_metabat2_short_bin.111	86.38	1.33	Neural Network (Specific Model)	11	0.823	27421	296.74858650584247	5733181	0.42	5306	380	84317	None
SRR6869035_fairy_all_metabat2_short_bin.112	80.94	0.91	Gradient Boost (General Model)	11	0.847	20593	330.512586909614	4869975	0.66	4171	396	97461	None
SRR6869035_fairy_all_metabat2_short_bin.113	77.85	1.25	Neural Network (Specific Model)	11	0.809	15379	299.6230941248221	5461297	0.41	4919	571	111679	None
SRR6869035_fairy_all_metabat2_short_bin.114	87.27	3.39	Neural Network (Specific Model)	11	0.807	23020	297.4987452948557	5287256	0.4	4782	333	128067	None
