Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
maxbin_2546428.001	68.83	15.67	Gradient Boost (General Model)	11	0.85	3928	223.86856368563684	2323827	0.52	2952	653	28487	None
maxbin_2546428.002	62.92	15.89	Gradient Boost (General Model)	11	0.943	3478	268.8964849155826	3079590	0.69	3613	955	29325	None
maxbin_2546428.003	70.99	7.98	Gradient Boost (General Model)	11	0.83	5227	240.1006629448709	4958894	0.56	5732	1239	37577	None
maxbin_2546428.004	59.39	20.32	Gradient Boost (General Model)	11	0.897	3335	236.77858176555716	1636985	0.64	2073	511	20001	None
maxbin_2546428.005	74.0	16.99	Gradient Boost (General Model)	11	0.909	5391	258.15928677563153	2856655	0.66	3365	646	64589	None
maxbin_2546428.006	74.0	19.16	Gradient Boost (General Model)	11	0.907	8421	272.76526315789476	3418642	0.66	3800	621	73659	None
maxbin_2546428.007	92.21	13.14	Gradient Boost (General Model)	11	0.92	8186	261.78601595495076	3623122	0.67	4262	701	40456	None
maxbin_2546428.008	84.17	10.25	Gradient Boost (General Model)	11	0.922	36764	307.6376116801046	4580278	0.69	4589	431	137845	None
maxbin_2546428.009	81.88	23.02	Gradient Boost (General Model)	11	0.939	8089	288.7924281984334	3524389	0.71	3830	580	53867	None
maxbin_2546428.010	50.18	14.12	Gradient Boost (General Model)	11	0.931	4695	267.66831530139103	2781999	0.71	3235	699	27099	None
maxbin_2546428.011	78.93	20.28	Gradient Boost (General Model)	11	0.92	9457	277.1907894736842	8084737	0.69	8968	1386	58027	None
maxbin_2546428.012	33.65	27.61	Neural Network (Specific Model)	11	0.917	3237	256.5411210057622	1597618	0.66	1909	518	15828	None
maxbin_2546428.013	61.03	17.68	Gradient Boost (General Model)	11	0.901	3639	248.51265229615746	1763090	0.64	2134	547	15506	None
maxbin_2546428.014	81.14	37.24	Gradient Boost (General Model)	11	0.903	4295	253.8733075435203	5206912	0.65	6204	1410	34131	None
maxbin_2546428.015	60.53	23.66	Gradient Boost (General Model)	11	0.923	3912	250.73198847262248	1973400	0.65	2429	561	22196	None
maxbin_2546428.016	63.72	11.47	Gradient Boost (General Model)	11	0.865	4232	237.6199641897941	1837505	0.62	2234	502	18314	None
maxbin_2546428.017	68.13	3.56	Gradient Boost (General Model)	11	0.841	5066	255.77266028002947	2471108	0.62	2714	614	22667	None
maxbin_2546428.018	50.99	8.37	Gradient Boost (General Model)	11	0.875	2488	218.79765708200213	1403920	0.55	1878	573	9895	None
maxbin_2546428.019	37.48	8.1	Neural Network (Specific Model)	11	0.841	3074	237.64898763662427	4715826	0.59	5581	1585	28745	None
maxbin_2546428.020	48.06	14.96	Gradient Boost (General Model)	11	0.928	5238	261.92959109605613	3488268	0.72	4133	865	31985	None
maxbin_2546428.021	59.61	15.74	Gradient Boost (General Model)	11	0.92	3906	270.6112676056338	2807391	0.74	3195	816	18069	None
maxbin_2546428.022	56.9	25.32	Gradient Boost (General Model)	11	0.938	3690	263.4349869451697	3213822	0.71	3830	953	20560	None
maxbin_2546428.023	41.77	5.83	Neural Network (Specific Model)	11	0.852	3156	236.52669514148425	3110888	0.63	3746	1039	27311	None
maxbin_2546428.024	58.48	32.76	Gradient Boost (General Model)	11	0.93	6285	287.32667047401486	4847481	0.71	5253	1018	47599	None
maxbin_2546428.025	51.68	9.79	Gradient Boost (General Model)	11	0.864	3259	236.4859186410371	1832484	0.62	2237	616	11454	None
maxbin_2546428.026	64.08	30.46	Gradient Boost (General Model)	11	0.879	5193	262.4901994497937	5196499	0.62	5816	1257	38017	None
maxbin_2546428.027	42.5	12.36	Neural Network (Specific Model)	11	0.911	4445	275.516186591894	3551993	0.69	3923	948	21707	None
maxbin_2546428.028	54.17	15.63	Gradient Boost (General Model)	11	0.892	3177	257.6015811730097	4699150	0.66	5439	1554	32526	None
maxbin_2546428.029	38.79	9.36	Neural Network (Specific Model)	11	0.918	5118	268.4725464764375	2023296	0.69	2313	473	31266	None
maxbin_2546428.030	42.4	11.02	Gradient Boost (General Model)	11	0.904	8409	277.63605442176873	2699720	0.69	2940	480	51706	None
maxbin_2546428.031	38.75	13.09	Neural Network (Specific Model)	11	0.834	3773	256.81605269577943	3772097	0.52	4099	1099	32022	None
maxbin_2546428.032	60.78	17.32	Gradient Boost (General Model)	11	0.909	4221	246.59465165376494	2305055	0.67	2842	642	28158	None
maxbin_2546428.033	62.24	19.51	Gradient Boost (General Model)	11	0.91	9080	251.09402146142054	3226867	0.68	3914	588	74606	None
maxbin_2546428.034	78.21	14.79	Gradient Boost (General Model)	11	0.854	5017	224.8150724637681	2714706	0.58	3450	663	25992	None
maxbin_2546428.035	91.51	6.42	Gradient Boost (General Model)	11	0.839	8198	214.07216808769792	2504042	0.49	3284	529	83778	None
maxbin_2546428.036	59.04	19.61	Gradient Boost (General Model)	11	0.895	4063	246.7384309472162	4559587	0.67	5532	1269	29980	None
maxbin_2546428.037	85.61	15.87	Neural Network (Specific Model)	11	0.842	10100	237.5730421686747	2242969	0.4	2656	369	54891	None
maxbin_2546428.038	17.95	1.17	Neural Network (Specific Model)	11	0.82	3866	198.75425790754258	1785462	0.64	2466	515	28222	None
maxbin_2546428.039	83.41	29.41	Gradient Boost (General Model)	11	0.919	13523	269.40470501746	4769710	0.7	5441	773	83405	None
maxbin_2546428.040	25.79	6.58	Neural Network (Specific Model)	11	0.879	5479	238.9576314446146	1591475	0.64	1959	351	58095	None
maxbin_2546428.041	22.5	1.22	Neural Network (Specific Model)	11	0.826	3675	231.3953488372093	2409154	0.55	2881	706	22917	None
maxbin_2546428.042	35.06	0.53	Neural Network (Specific Model)	11	0.885	10311	292.1697361871578	1983057	0.56	2009	301	46448	None
maxbin_2546428.043	20.18	0.93	Neural Network (Specific Model)	11	0.846	3921	242.0363023952096	2283965	0.63	2672	655	31473	None
maxbin_2546428.044	41.42	6.08	Neural Network (Specific Model)	11	0.88	3110	222.10739030023095	1308394	0.67	1732	445	13147	None
maxbin_2546428.045	70.7	28.62	Gradient Boost (General Model)	11	0.908	4185	247.6869679894497	6800874	0.69	8341	1878	22989	None
maxbin_2546428.046	81.1	19.47	Neural Network (Specific Model)	11	0.849	9527	215.75046279155868	2052831	0.37	2701	363	44079	None
maxbin_2546428.047	77.09	16.11	Gradient Boost (General Model)	11	0.858	3660	243.05800756620428	4031011	0.58	4758	1216	20489	None
maxbin_2546428.048	75.39	8.4	Gradient Boost (General Model)	11	0.879	7348	293.8680169879124	6120642	0.65	6122	1122	38526	None
maxbin_2546428.049	54.81	21.17	Gradient Boost (General Model)	11	0.856	5583	226.24755381604697	1615526	0.53	2044	367	24719	None
maxbin_2546428.050	48.92	17.29	Gradient Boost (General Model)	11	0.892	4861	238.19054801407742	1587370	0.52	1989	380	37691	None
maxbin_2546428.051	51.5	31.9	Gradient Boost (General Model)	11	0.844	4995	204.28009379885356	2776708	0.51	3838	690	36911	None
maxbin_2546428.052	80.56	4.73	Gradient Boost (General Model)	11	0.829	7243	263.3816254416961	3496299	0.61	3679	699	45422	None
