Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
ERR3414576_bwa_all_metabat2_short_bin.1	9.91	0.0	Neural Network (Specific Model)	11	0.878	28408	289.07575757575756	325443	0.59	330	21	71651	None
ERR3414576_bwa_all_metabat2_short_bin.10	96.49	0.24	Gradient Boost (General Model)	11	0.887	73563	319.6231932773109	3211682	0.51	2975	71	215220	None
ERR3414576_bwa_all_metabat2_short_bin.100	13.69	0.01	Neural Network (Specific Model)	11	0.877	66845	278.2852852852853	316764	0.51	333	4	150322	None
ERR3414576_bwa_all_metabat2_short_bin.101	59.46	1.72	Neural Network (Specific Model)	11	0.865	8558	252.2986748216106	1712916	0.64	1962	279	56660	None
ERR3414576_bwa_all_metabat2_short_bin.102	19.43	0.18	Neural Network (Specific Model)	11	0.91	2541	228.79135802469136	608774	0.49	810	245	6966	None
ERR3414576_bwa_all_metabat2_short_bin.103	99.89	0.3	Neural Network (Specific Model)	11	0.861	61394	329.5607646791079	2519359	0.54	2197	88	139969	None
ERR3414576_bwa_all_metabat2_short_bin.104	87.63	0.75	Gradient Boost (General Model)	11	0.902	32395	319.48906174039865	2180215	0.53	2057	119	93683	None
ERR3414576_bwa_all_metabat2_short_bin.105	5.35	0.0	Neural Network (Specific Model)	11	0.839	64557	280.65909090909093	264087	0.35	264	13	70939	None
ERR3414576_bwa_all_metabat2_short_bin.106	6.85	0.0	Neural Network (Specific Model)	11	0.859	39447	298.7142857142857	233203	0.58	224	9	98592	None
ERR3414576_bwa_all_metabat2_short_bin.107	96.05	5.9	Gradient Boost (General Model)	11	0.885	27170	293.43245033112584	1499412	0.28	1510	103	70011	None
ERR3414576_bwa_all_metabat2_short_bin.108	97.08	0.93	Gradient Boost (General Model)	11	0.809	25122	309.15451767786993	2622064	0.47	2291	158	186346	None
ERR3414576_bwa_all_metabat2_short_bin.109	49.34	1.37	Gradient Boost (General Model)	11	0.883	4787	274.212017167382	2163987	0.55	2330	538	30500	None
ERR3414576_bwa_all_metabat2_short_bin.11	14.53	0.0	Neural Network (Specific Model)	11	0.885	101086	281.4	294823	0.35	310	5	102024	None
ERR3414576_bwa_all_metabat2_short_bin.110	17.42	0.05	Neural Network (Specific Model)	11	0.861	43790	300.97463768115944	577472	0.51	552	30	129440	None
ERR3414576_bwa_all_metabat2_short_bin.111	96.53	0.1	Gradient Boost (General Model)	11	0.881	62992	311.4897570271558	2223805	0.59	2099	66	186404	None
ERR3414576_bwa_all_metabat2_short_bin.112	5.53	0.0	Neural Network (Specific Model)	11	0.866	126974	310.175	214188	0.54	200	2	126974	None
ERR3414576_bwa_all_metabat2_short_bin.113	72.66	0.01	Gradient Boost (General Model)	11	0.88	61655	339.0661252900232	1988964	0.61	1724	59	210275	None
ERR3414576_bwa_all_metabat2_short_bin.114	92.67	0.05	Gradient Boost (General Model)	11	0.853	44996	308.30212355212353	2240415	0.56	2072	77	179254	None
ERR3414576_bwa_all_metabat2_short_bin.115	8.09	0.13	Neural Network (Specific Model)	11	0.866	50226	274.55120481927713	315033	0.5	332	24	119937	None
ERR3414576_bwa_all_metabat2_short_bin.116	66.15	0.47	Neural Network (Specific Model)	11	0.874	37935	306.940906106369	1603059	0.64	1523	78	113332	None
