Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
ERR9769298_fairy_all_metabat2_long_bin.1	8.07	0.04	Neural Network (Specific Model)	11	0.93	297204	260.79088471849866	312275	0.33	373	2	297204	None
ERR9769298_fairy_all_metabat2_long_bin.100	10.32	2.89	Neural Network (Specific Model)	11	0.876	7083	231.66851595006935	568697	0.41	721	93	31819	None
ERR9769298_fairy_all_metabat2_long_bin.101	9.51	0.0	Neural Network (Specific Model)	11	0.871	7242	258.07241379310346	256758	0.36	290	39	32567	None
ERR9769298_fairy_all_metabat2_long_bin.102	19.27	0.66	Neural Network (Specific Model)	11	0.937	18231	316.16262975778545	583406	0.46	578	35	62157	None
ERR9769298_fairy_all_metabat2_long_bin.106	95.03	0.07	Gradient Boost (General Model)	11	0.9	212055	336.5260461144321	2623139	0.53	2342	23	600436	None
ERR9769298_fairy_all_metabat2_long_bin.107	19.81	0.24	Neural Network (Specific Model)	11	0.92	51394	331.22998296422486	633254	0.32	587	19	101289	None
ERR9769298_fairy_all_metabat2_long_bin.109	97.04	90.21	Gradient Boost (General Model)	11	0.956	2314862	311.68832462036346	3919003	0.34	4017	23	2314862	None
ERR9769298_fairy_all_metabat2_long_bin.11	5.05	0.04	Neural Network (Specific Model)	11	0.876	5889	247.97492163009403	269777	0.55	319	50	27229	None
ERR9769298_fairy_all_metabat2_long_bin.110	5.38	0.02	Neural Network (Specific Model)	11	0.936	36172	297.71830985915494	269941	0.45	284	9	88783	None
ERR9769298_fairy_all_metabat2_long_bin.112	14.09	0.07	Neural Network (Specific Model)	11	0.914	15352	294.16955684007706	499493	0.37	519	44	35533	None
ERR9769298_fairy_all_metabat2_long_bin.116	6.37	0.0	Neural Network (Specific Model)	11	0.813	28168	237.0950819672131	266063	0.47	305	17	77004	None
ERR9769298_fairy_all_metabat2_long_bin.119	5.62	0.02	Neural Network (Specific Model)	11	0.846	12133	282.50996015936255	250635	0.38	251	28	29195	None
ERR9769298_fairy_all_metabat2_long_bin.120	11.81	0.21	Neural Network (Specific Model)	11	0.914	8233	253.86363636363637	492932	0.63	594	82	22276	None
ERR9769298_fairy_all_metabat2_long_bin.121	18.96	0.01	Neural Network (Specific Model)	11	0.873	13361	283.3000773395205	1252948	0.5	1293	139	40943	None
ERR9769298_fairy_all_metabat2_long_bin.123	8.38	0.02	Neural Network (Specific Model)	11	0.915	34444	301.15611814345993	233591	0.31	237	9	52148	None
ERR9769298_fairy_all_metabat2_long_bin.124	2.86	0.0	Neural Network (Specific Model)	11	0.769	6507	269.92753623188406	216612	0.58	207	40	17284	None
