Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
maxbin_19064417.001	6.05	0.01	Neural Network (Specific Model)	11	0.868	9942	255.4512987012987	270921	0.45	308	40	44327	None
maxbin_19064417.002	11.92	0.28	Neural Network (Specific Model)	11	0.861	31297	256.03286384976525	568033	0.49	639	68	101080	None
maxbin_19064417.003	98.81	2.19	Neural Network (Specific Model)	11	0.908	58163	360.6996336996337	4221593	0.47	3549	184	155255	None
maxbin_19064417.004	89.45	0.46	Neural Network (Specific Model)	11	0.88	27218	339.0824120603015	2298776	0.6	1990	165	119165	None
maxbin_19064417.005	95.75	11.57	Neural Network (Specific Model)	11	0.897	27949	339.34594594594597	4819957	0.43	4255	375	153535	None
maxbin_19064417.006	65.34	4.15	Gradient Boost (General Model)	11	0.889	3423	273.3057025279247	1564467	0.56	1701	493	29167	None
maxbin_19064417.007	81.72	28.87	Gradient Boost (General Model)	11	0.89	4302	267.977311401021	4761276	0.45	5289	1271	37325	None
maxbin_19064417.008	90.73	11.97	Neural Network (Specific Model)	11	0.898	31193	313.5477876106195	5902361	0.47	5650	762	494569	None
maxbin_19064417.009	46.21	8.69	Gradient Boost (General Model)	11	0.92	2482	252.33813640730068	1705764	0.61	2082	681	18990	None
maxbin_19064417.010	65.47	18.34	Gradient Boost (General Model)	11	0.888	4928	254.1608417888012	4549106	0.41	5322	1108	116661	None
maxbin_19064417.011	68.07	3.77	Neural Network (Specific Model)	11	0.897	3685	254.7200305421227	3335969	0.59	3929	1015	24450	None
maxbin_19064417.012	84.36	14.37	Gradient Boost (General Model)	11	0.89	8049	279.6107746920025	4502032	0.53	4789	871	69941	None
maxbin_19064417.013	52.52	17.73	Neural Network (Specific Model)	11	0.892	9692	329.75033377837116	1659570	0.41	1498	276	54864	None
maxbin_19064417.014	93.54	0.42	Gradient Boost (General Model)	11	0.889	199245	313.58535300316123	2004109	0.45	1898	32	249252	None
maxbin_19064417.015	95.48	5.72	Neural Network (Specific Model)	11	0.908	17554	346.3247553461399	3151895	0.59	2759	350	74988	None
maxbin_19064417.016	79.65	5.04	Neural Network (Specific Model)	11	0.872	26956	317.6004566210046	1912432	0.59	1752	139	64366	None
maxbin_19064417.017	98.55	1.43	Neural Network (Specific Model)	11	0.873	62438	337.14592511013217	2100858	0.6	1816	69	164525	None
maxbin_19064417.018	60.02	17.09	Gradient Boost (General Model)	11	0.878	18022	279.7497700091996	1037540	0.38	1087	110	71234	None
maxbin_19064417.019	37.82	10.37	Neural Network (Specific Model)	11	0.851	10662	249.59637188208617	1160946	0.39	1323	182	62996	None
maxbin_19064417.020	96.36	4.0	Gradient Boost (General Model)	11	0.894	111944	319.69642857142856	2099631	0.61	1960	46	312935	None
maxbin_19064417.021	73.07	8.04	Neural Network (Specific Model)	11	0.875	8406	286.4188292094146	1624220	0.43	1657	269	34408	None
maxbin_19064417.022	72.88	17.29	Gradient Boost (General Model)	11	0.876	17032	273.0206995003569	2613300	0.35	2802	330	212969	None
maxbin_19064417.023	100.0	8.82	Neural Network (Specific Model)	11	0.878	150489	333.035175879397	2712238	0.56	2388	131	341486	None
maxbin_19064417.024	81.72	0.62	Gradient Boost (General Model)	11	0.891	7191	286.8021240916713	1723075	0.53	1789	326	23632	None
maxbin_19064417.025	93.31	26.61	Neural Network (Specific Model)	11	0.897	15761	282.8648275862069	2736430	0.33	2900	350	231500	None
maxbin_19064417.026	99.99	15.08	Neural Network (Specific Model)	11	0.864	86729	322.2691004892736	2966504	0.63	2657	124	499572	None
maxbin_19064417.027	80.78	0.54	Neural Network (Specific Model)	11	0.883	23163	327.13427345187	1809678	0.66	1631	162	100717	None
maxbin_19064417.028	99.61	5.55	Neural Network (Specific Model)	11	0.882	26721	295.04729458917836	2499017	0.5	2495	212	63720	None
maxbin_19064417.029	84.54	4.31	Neural Network (Specific Model)	11	0.899	7163	277.3383761976803	1829840	0.4	1983	355	35657	None
maxbin_19064417.030	65.92	2.82	Neural Network (Specific Model)	11	0.89	5321	261.53486750348674	1260941	0.44	1434	291	35434	None
maxbin_19064417.031	99.96	0.73	Neural Network (Specific Model)	11	0.871	31254	294.73633802816903	1799530	0.53	1775	87	112682	None
