Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
maxbin_2546427.001	66.79	3.25	Gradient Boost (General Model)	11	0.94	4010	283.5845982969271	2435880	0.69	2701	676	37845	None
maxbin_2546427.002	28.3	3.83	Neural Network (Specific Model)	11	0.878	2532	213.1371951219512	713844	0.52	984	283	9406	None
maxbin_2546427.003	74.15	10.3	Gradient Boost (General Model)	11	0.885	7117	249.96155471060413	1999453	0.63	2367	412	33032	None
maxbin_2546427.004	90.6	2.29	Gradient Boost (General Model)	11	0.918	10769	273.08958333333334	2984896	0.67	3360	431	75527	None
maxbin_2546427.005	61.5	13.2	Gradient Boost (General Model)	11	0.93	4229	269.6429900744417	2794370	0.7	3224	756	17857	None
maxbin_2546427.006	82.36	41.58	Gradient Boost (General Model)	11	0.942	6785	282.62436006825936	4210399	0.71	4688	807	34406	None
maxbin_2546427.007	76.18	6.05	Gradient Boost (General Model)	11	0.845	4718	250.16244214238483	4018164	0.56	4537	1036	22547	None
maxbin_2546427.008	90.55	37.41	Gradient Boost (General Model)	11	0.909	4973	252.35928143712576	3468722	0.64	4175	852	58207	None
maxbin_2546427.009	21.96	0.79	Neural Network (Specific Model)	11	0.893	5060	265.66027397260274	974282	0.65	1095	242	31102	None
maxbin_2546427.010	51.84	12.66	Gradient Boost (General Model)	11	0.922	7721	278.2361359570662	3029668	0.68	3354	540	71056	None
maxbin_2546427.011	41.58	4.35	Gradient Boost (General Model)	11	0.92	17285	295.7651162790698	4135589	0.69	4300	453	68358	None
maxbin_2546427.012	76.58	16.22	Gradient Boost (General Model)	11	0.915	11335	273.19848440687844	3060789	0.66	3431	494	74245	None
maxbin_2546427.013	11.44	1.06	Neural Network (Specific Model)	11	0.901	4684	234.2283950617284	126063	0.65	162	31	20828	None
maxbin_2546427.014	7.46	4.33	Neural Network (Specific Model)	11	0.917	5607	276.0806451612903	111939	0.66	124	27	15532	None
maxbin_2546427.015	66.94	5.75	Gradient Boost (General Model)	11	0.928	8367	281.3968253968254	3486121	0.72	3843	618	38941	None
maxbin_2546427.016	5.9	0.01	Neural Network (Specific Model)	11	0.85	4566	213.48129675810475	301003	0.65	401	76	18039	None
maxbin_2546427.017	9.18	0.02	Neural Network (Specific Model)	11	0.847	4601	237.69701492537314	562600	0.65	670	146	17783	None
maxbin_2546427.018	91.07	22.76	Gradient Boost (General Model)	11	0.875	11878	274.8188775510204	3317262	0.62	3528	513	68712	None
maxbin_2546427.019	78.53	24.47	Gradient Boost (General Model)	11	0.875	3850	215.66361464968153	1850902	0.53	2512	549	14742	None
maxbin_2546427.020	62.96	19.46	Gradient Boost (General Model)	11	0.926	12233	295.8955312222551	3231010	0.69	3379	485	49445	None
maxbin_2546427.021	73.19	22.66	Gradient Boost (General Model)	11	0.941	8514	291.9713055954089	3232665	0.71	3485	590	65727	None
maxbin_2546427.022	77.25	7.92	Gradient Boost (General Model)	11	0.931	12518	295.4892412231031	3350510	0.65	3532	428	74492	None
maxbin_2546427.023	61.9	15.59	Gradient Boost (General Model)	11	0.844	5640	227.15209580838322	2015800	0.51	2505	454	41103	None
