Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
SemiBin_0.fa	93.95	1.9	Gradient Boost (General Model)	11	0.91	42149	317.0233009708738	4832038	0.68	4635	180	157084	None
SemiBin_1.fa	95.76	0.16	Gradient Boost (General Model)	11	0.891	23953	307.50021505376344	4796685	0.56	4650	272	136831	None
SemiBin_10.fa	65.9	0.18	Gradient Boost (General Model)	11	0.867	13179	244.69924812030075	1795065	0.52	2128	192	66130	None
SemiBin_101.fa	54.97	0.08	Gradient Boost (General Model)	11	0.863	6379	275.9219583131362	1971205	0.61	2063	351	19208	None
SemiBin_102.fa	8.49	0.0	Neural Network (Specific Model)	11	0.884	4445	264.29046563192907	403723	0.64	451	87	19089	None
SemiBin_103.fa	7.64	0.0	Neural Network (Specific Model)	11	0.923	7097	283.1663113006397	430813	0.68	469	71	19030	None
SemiBin_104.fa	3.75	0.0	Neural Network (Specific Model)	11	0.873	5266	291.3507109004739	210574	0.65	211	41	19015	None
SemiBin_106.fa	29.23	0.0	Neural Network (Specific Model)	11	0.905	4462	264.37338262476896	943954	0.7	1082	219	18808	None
SemiBin_109.fa	3.86	0.0	Neural Network (Specific Model)	11	0.848	8586	262.18502202643174	209917	0.65	227	35	18549	None
SemiBin_11.fa	86.68	0.75	Gradient Boost (General Model)	11	0.926	10451	292.86752253482655	3465761	0.7	3661	423	65768	None
SemiBin_110.fa	4.48	0.0	Neural Network (Specific Model)	11	0.806	7275	223.14093959731542	246422	0.55	298	37	18474	None
SemiBin_111.fa	17.73	0.05	Neural Network (Specific Model)	11	0.87	5104	276.7046925566343	1175427	0.65	1236	245	18180	None
SemiBin_112.fa	8.87	0.08	Neural Network (Specific Model)	11	0.874	5513	267.03439153439155	345483	0.62	378	68	18104	None
SemiBin_114.fa	55.66	0.08	Gradient Boost (General Model)	11	0.896	5032	267.6423135464231	1760398	0.72	1971	373	17864	None
SemiBin_116.fa	8.08	0.31	Neural Network (Specific Model)	11	0.898	4775	249.96363636363637	412693	0.67	495	90	17673	None
SemiBin_12.fa	75.62	3.98	Gradient Boost (General Model)	11	0.865	12314	238.90385448245993	1905280	0.52	2309	198	64295	None
SemiBin_120.fa	28.15	0.02	Neural Network (Specific Model)	11	0.891	4597	267.4144230769231	933766	0.66	1040	210	17124	None
SemiBin_121.fa	45.5	0.17	Gradient Boost (General Model)	11	0.926	6083	280.86706948640483	1498915	0.66	1655	276	16996	None
SemiBin_122.fa	55.72	1.1	Gradient Boost (General Model)	11	0.926	4887	270.8767772511848	1108410	0.63	1266	234	16904	None
SemiBin_123.fa	25.25	0.02	Neural Network (Specific Model)	11	0.87	5157	275.57682926829267	777259	0.65	820	162	16765	None
SemiBin_124.fa	8.47	0.8	Neural Network (Specific Model)	11	0.856	5271	245.37234042553192	321985	0.51	376	64	16592	None
SemiBin_126.fa	7.01	0.09	Neural Network (Specific Model)	11	0.924	6645	299.95652173913044	201128	0.59	207	35	16425	None
SemiBin_127.fa	6.8	0.0	Neural Network (Specific Model)	11	0.865	4389	242.8923076923077	218206	0.51	260	49	16363	None
SemiBin_13.fa	62.94	0.65	Gradient Boost (General Model)	11	0.86	8713	246.1139747995418	1494225	0.52	1746	208	61821	None
SemiBin_130.fa	9.01	0.01	Neural Network (Specific Model)	11	0.911	3412	279.1018276762402	350455	0.69	383	97	15766	None
SemiBin_131.fa	7.1	0.01	Neural Network (Specific Model)	11	0.89	5679	264.5531496062992	451079	0.65	508	87	15603	None
SemiBin_132.fa	12.36	1.04	Neural Network (Specific Model)	11	0.86	4497	268.07768924302786	1403691	0.64	1506	317	15542	None
SemiBin_133.fa	15.85	0.57	Neural Network (Specific Model)	11	0.862	4812	226.90048154093097	490372	0.52	623	104	15327	None
