11068ΩNODE_11232_length_2766_cov_15.902988_3	UniRef100_U6EYZ1~K06147	58.1	332	138	1	50	381	1	331	3.4e-101	373.6
11068ΩNODE_1164_length_16870_cov_12.309010_1	UniRef100_F4GIX7~K02529	56.3	320	139	1	5	323	31	350	7.7e-99	365.5
11068ΩNODE_1164_length_16870_cov_12.309010_2	UniRef100_F4A234~K05364	36.6	445	268	6	25	467	25	457	1.4e-72	278.9
11068ΩNODE_1164_length_16870_cov_12.309010_3	UniRef100_C4Z034~K03588	33.5	388	238	7	41	419	56	432	3.2e-47	194.5
11068ΩNODE_1164_length_16870_cov_12.309010_5	UniRef100_D7CJP0~K03091	71.3	202	58	0	39	240	10	211	5.3e-76	289.3
11068ΩNODE_1164_length_16870_cov_12.309010_6	UniRef100_A0A031WF53~K06962	39.1	169	97	3	5	169	9	175	1.5e-24	117.9
11068ΩNODE_1164_length_16870_cov_12.309010_8	UniRef100_F6B574~K03465	58.9	241	92	2	1	235	1	240	5.0e-74	282.7
11068ΩNODE_1164_length_16870_cov_12.309010_9	UniRef100_E6U8V4~K11145	50.4	127	61	2	5	130	5	130	3.8e-23	112.8
11068ΩNODE_1164_length_16870_cov_12.309010_10	UniRef100_L7VV82~K01448	36.2	243	139	5	8	244	3	235	2.1e-27	127.9
11068ΩNODE_1164_length_16870_cov_12.309010_14	UniRef100_A1R0Y6~K01195	33.7	606	299	20	18	552	9	582	1.1e-68	266.2
11068ΩNODE_614_length_25757_cov_14.954595_2	UniRef100_C6PTL8~K07706	42.7	295	145	7	5	284	1	286	1.8e-49	201.4
11068ΩNODE_614_length_25757_cov_14.954595_3	UniRef100_E6SLB8~K07478	56.9	418	171	3	42	455	32	444	2.7e-121	440.7
11068ΩNODE_614_length_25757_cov_14.954595_5	UniRef100_A0Q3U6~K02313	48.5	443	220	2	14	449	6	447	7.3e-124	449.1
11068ΩNODE_614_length_25757_cov_14.954595_7	UniRef100_D4J7V3~K12137	40.3	729	388	10	1	708	1	703	2.1e-133	481.5
11068ΩNODE_614_length_25757_cov_14.954595_8	UniRef100_D4J7V2~K05568	45.6	485	260	2	3	484	7	490	7.9e-108	396.0
11068ΩNODE_614_length_25757_cov_14.954595_9	UniRef100_A0A0X1U7H0~K05568	50.6	480	227	4	5	482	6	477	1.0e-123	448.7
11068ΩNODE_614_length_25757_cov_14.954595_10	UniRef100_D4J7V0~K05568	54.3	497	225	2	1	496	1	496	4.4e-138	496.5
11068ΩNODE_614_length_25757_cov_14.954595_11	UniRef100_D4J7U9~K05567	65.2	115	40	0	10	124	9	123	4.8e-33	145.6
11068ΩNODE_614_length_25757_cov_14.954595_12	UniRef100_D4J7U8~K05566	50.6	330	149	5	7	336	9	324	2.8e-80	303.9
11068ΩNODE_614_length_25757_cov_14.954595_14	UniRef100_D4J7U6~K05571	40.4	99	59	0	6	104	7	105	6.7e-15	85.1
11068ΩNODE_614_length_25757_cov_14.954595_15	UniRef100_D4J7U5~K05570	46.9	98	49	1	6	103	4	98	7.8e-16	88.2
11068ΩNODE_614_length_25757_cov_14.954595_16	UniRef100_D4J7U4~K05569	41.4	152	88	1	1	151	1	152	2.0e-23	114.0
11068ΩNODE_614_length_25757_cov_14.954595_20	UniRef100_Q8RBI6~K00215	48.6	249	125	2	1	248	3	249	7.1e-60	235.7
11068ΩNODE_614_length_25757_cov_14.954595_21	UniRef100_B9E5W5~K01714	45.2	290	159	0	6	295	3	292	3.6e-71	273.5
11068ΩNODE_614_length_25757_cov_14.954595_22	UniRef100_A0A096CMI7~K00133	67.1	362	117	2	1	361	1	361	4.7e-137	492.7
11068ΩNODE_614_length_25757_cov_14.954595_26	UniRef100_D1YVX1~K03593	41.3	269	153	4	4	267	13	281	3.0e-51	207.2
11068ΩNODE_614_length_25757_cov_14.954595_28	UniRef100_F0SXR5~K02431	49.0	143	73	0	1	143	1	143	2.3e-34	150.2
11068ΩNODE_614_length_25757_cov_14.954595_29	UniRef100_A0A174AS60~K08321	82.8	268	46	0	1	268	25	292	2.6e-129	466.5
11068ΩNODE_278_length_39500_cov_12.715959_2	UniRef100_F2JMN7~K01867	67.5	329	106	1	5	332	2	330	8.2e-128	461.8
11068ΩNODE_278_length_39500_cov_12.715959_3	UniRef100_U6EU02~K07137	68.3	470	148	1	1	470	1	469	4.3e-183	646.0
11068ΩNODE_278_length_39500_cov_12.715959_7	UniRef100_L0FCC6~K00059	48.2	247	126	2	1	246	1	246	1.9e-57	227.6
11068ΩNODE_278_length_39500_cov_12.715959_8	UniRef100_Q2FUH9~K02078	43.7	71	39	1	5	74	4	74	6.8e-09	64.7
11068ΩNODE_278_length_39500_cov_12.715959_12	UniRef100_C7N6B9~K10012	50.0	330	162	1	6	335	7	333	9.8e-89	332.0
11068ΩNODE_278_length_39500_cov_12.715959_17	UniRef100_G4Q487~K07560	63.8	149	54	0	1	149	1	149	4.5e-46	189.1
11068ΩNODE_278_length_39500_cov_12.715959_18	UniRef100_A4FI83~K01069	33.2	187	111	4	13	198	22	195	6.5e-19	99.4
11068ΩNODE_278_length_39500_cov_12.715959_20	UniRef100_Q9X1E4~K00864	59.1	494	200	2	1	493	1	493	2.8e-169	600.1
11068ΩNODE_278_length_39500_cov_12.715959_29	UniRef100_J7IV24~K09765	65.0	177	62	0	1	177	1	177	8.6e-71	271.6
11068ΩNODE_278_length_39500_cov_12.715959_31	UniRef100_D4K029~K00997	45.4	130	61	4	3	123	4	132	1.0e-14	84.7
11068ΩNODE_278_length_39500_cov_12.715959_32	UniRef100_A0A0K2GIS6~K17759&K17758	41.6	526	269	14	1	508	1	506	3.5e-71	274.6
11068ΩNODE_2480_length_10024_cov_11.400441_1	UniRef100_D5TZT3~K22205	35.7	266	159	6	4	267	3	258	2.1e-36	157.9
11068ΩNODE_2480_length_10024_cov_11.400441_2	UniRef100_A8SEW7~K00874	84.5	362	54	1	1	360	16	377	1.3e-184	650.6
11068ΩNODE_2480_length_10024_cov_11.400441_5	UniRef100_X8K5G3~K11753	34.5	267	167	4	5	263	7	273	1.7e-27	128.3
11068ΩNODE_2480_length_10024_cov_11.400441_6	UniRef100_A0A1Y0IQ01~K03177	50.4	254	122	2	9	258	3	256	2.2e-60	237.7
11068ΩNODE_2480_length_10024_cov_11.400441_7	UniRef100_A0A1D8GBH7~K06881	40.0	305	182	1	12	316	3	306	1.4e-50	205.3
11068ΩNODE_2480_length_10024_cov_11.400441_8	UniRef100_D3T918~K02834	47.4	116	59	2	1	115	1	115	1.4e-24	117.5
11068ΩNODE_2480_length_10024_cov_11.400441_9	UniRef100_A0A1U9K9Z1~K02519	59.0	642	251	3	91	732	113	742	7.1e-209	732.3
11068ΩNODE_714_length_23166_cov_13.328199_2	UniRef100_A0A1C7FHY7~K03088	54.8	157	68	2	12	168	11	164	3.0e-38	163.3
11068ΩNODE_714_length_23166_cov_13.328199_5	UniRef100_A0A174HS01~K02012	73.8	321	80	1	1	317	80	400	1.5e-136	490.7
11068ΩNODE_714_length_23166_cov_13.328199_6	UniRef100_D9R4T8~K02011	77.4	566	128	0	1	566	1	566	4.5e-243	845.5
11068ΩNODE_714_length_23166_cov_13.328199_7	UniRef100_A0A0K1F363~K02010	70.2	359	106	1	1	359	1	358	5.3e-141	505.8
11068ΩNODE_714_length_23166_cov_13.328199_9	UniRef100_F3ZY34~K02315	33.4	320	198	7	12	323	12	324	2.9e-37	161.0
11068ΩNODE_714_length_23166_cov_13.328199_10	UniRef100_G2T0N5~K15581	67.4	301	98	0	3	303	3	303	5.9e-109	399.1
11068ΩNODE_714_length_23166_cov_13.328199_11	UniRef100_G2T0N6~K15582	66.6	356	113	2	8	357	2	357	1.8e-128	464.2
11068ΩNODE_714_length_23166_cov_13.328199_12	UniRef100_A0A174HSG3~K15583	73.7	327	85	1	5	331	8	333	2.1e-136	490.3
11068ΩNODE_714_length_23166_cov_13.328199_13	UniRef100_G2T0N8~K10823	65.6	340	90	3	5	318	7	345	1.6e-125	454.1
11068ΩNODE_714_length_23166_cov_13.328199_14	UniRef100_A0A173VD26~K15580	52.7	543	219	9	30	560	44	560	2.1e-152	544.3
11068ΩNODE_714_length_23166_cov_13.328199_17	UniRef100_D4MP72~K07079	55.5	321	141	1	1	319	1	321	8.0e-100	369.0
11068ΩNODE_714_length_23166_cov_13.328199_18	UniRef100_W9D5E1~K01854	39.0	536	250	15	3	515	6	487	5.7e-88	330.1
11068ΩNODE_714_length_23166_cov_13.328199_19	UniRef100_F4A279~K07462	35.6	770	442	14	28	755	30	787	2.3e-104	385.2
11068ΩNODE_448_length_30612_cov_10.682986_1	UniRef100_G8M0F5~K02477	53.4	208	88	3	3	207	44	245	2.7e-57	226.9
11068ΩNODE_448_length_30612_cov_10.682986_2	UniRef100_C4Z7A9~K07240	59.7	186	73	1	1	184	1	186	3.2e-57	226.5
11068ΩNODE_448_length_30612_cov_10.682986_3	UniRef100_G8LYN8~K07240	60.0	185	74	0	1	185	1	185	3.4e-54	216.5
11068ΩNODE_448_length_30612_cov_10.682986_9	UniRef100_D4KU55~K02040	65.3	268	92	1	17	283	65	332	5.9e-95	352.4
11068ΩNODE_448_length_30612_cov_10.682986_10	UniRef100_G8LT72~K02037	65.7	280	94	1	4	281	3	282	2.3e-99	367.1
11068ΩNODE_448_length_30612_cov_10.682986_11	UniRef100_D4KU57~K02038	63.6	272	98	1	8	279	21	291	2.4e-88	330.5
11068ΩNODE_448_length_30612_cov_10.682986_12	UniRef100_D4MW61~K02036	77.4	248	55	1	3	250	4	250	7.0e-108	395.2
11068ΩNODE_448_length_30612_cov_10.682986_13	UniRef100_G2SZ48~K02039	52.8	216	99	1	1	213	1	216	1.3e-54	218.0
11068ΩNODE_448_length_30612_cov_10.682986_14	UniRef100_A3DFU7~K07658	57.7	220	93	0	1	220	1	220	9.4e-67	258.5
11068ΩNODE_448_length_30612_cov_10.682986_15	UniRef100_L7VRA1~K07636	40.5	556	325	4	1	552	1	554	3.7e-101	374.0
11068ΩNODE_448_length_30612_cov_10.682986_17	UniRef100_A0A1P8TUA8~K07029	33.6	274	176	2	4	272	5	277	3.3e-32	144.1
11068ΩNODE_448_length_30612_cov_10.682986_18	UniRef100_D4K2Z4~K03547	49.1	375	180	5	1	367	1	372	2.9e-89	334.0
11068ΩNODE_448_length_30612_cov_10.682986_19	UniRef100_D4M4A0~K03546	31.6	892	562	14	1	863	1	873	3.6e-95	354.8
11068ΩNODE_448_length_30612_cov_10.682986_21	UniRef100_D4LA03~K00826	56.3	352	153	1	1	352	1	351	4.3e-111	406.4
11068ΩNODE_448_length_30612_cov_10.682986_23	UniRef100_G8LTU8~K06179	36.8	296	153	7	6	269	20	313	3.8e-43	180.3
11068ΩNODE_448_length_30612_cov_10.682986_24	UniRef100_A0A268DUP7~K21064	33.5	281	166	5	8	271	3	279	9.6e-29	132.5
11068ΩNODE_448_length_30612_cov_10.682986_26	UniRef100_A0A172ZB76~K00691	58.8	763	294	7	3	752	5	760	6.7e-263	911.8
11068ΩNODE_2709_length_9381_cov_13.232254_5	UniRef100_A0A0X8GYB6~K19422	45.5	374	200	3	3	372	2	375	4.0e-91	340.1
11068ΩNODE_2709_length_9381_cov_13.232254_6	UniRef100_A0A1L4C179~K01784	49.3	282	140	2	1	281	1	280	8.6e-70	268.9
11068ΩNODE_2709_length_9381_cov_13.232254_7	UniRef100_D4JZ85~K13012	60.1	198	77	1	1	198	1	196	3.4e-63	246.5
11068ΩNODE_2709_length_9381_cov_13.232254_8	UniRef100_F3ZZQ9~K01649	56.1	499	218	1	1	498	1	499	1.1e-152	545.0
11068ΩNODE_2709_length_9381_cov_13.232254_9	UniRef100_K0EB27~K02237	34.3	105	57	1	13	117	11	103	3.7e-06	56.2
11068ΩNODE_2709_length_9381_cov_13.232254_10	UniRef100_R4YBX6~K01883	48.0	304	130	5	3	295	42	328	4.0e-73	280.0
11068ΩNODE_3533_length_7644_cov_12.626038_3	UniRef100_G4KUG5~K19350	50.7	487	237	3	2	487	3	487	8.6e-134	482.3
11068ΩNODE_3533_length_7644_cov_12.626038_4	UniRef100_A0A089IFY9~K00661	61.8	212	81	0	1	212	1	212	4.4e-71	272.7
11068ΩNODE_3533_length_7644_cov_12.626038_6	UniRef100_A0A0S4KX60~K04485	52.2	460	206	3	3	458	2	451	5.5e-127	459.5
11068ΩNODE_3027_length_8582_cov_10.987803_4	UniRef100_B7GN78~K13059	44.6	359	185	3	19	377	10	354	6.7e-78	296.2
11068ΩNODE_273_length_39881_cov_13.588510_5	UniRef100_G8QRE7~K02529	53.8	338	155	1	2	338	4	341	2.3e-101	374.0
11068ΩNODE_273_length_39881_cov_13.588510_6	UniRef100_A0A1V0A0P2~K22307	33.4	778	420	17	1	734	1	724	4.1e-95	354.4
11068ΩNODE_273_length_39881_cov_13.588510_7	UniRef100_A0A1W6WCU6~K10231	37.2	712	387	12	4	656	5	715	1.5e-122	445.3
11068ΩNODE_273_length_39881_cov_13.588510_8	UniRef100_A0A1W6WBX9~K02025	49.3	296	140	2	11	296	10	305	6.4e-76	289.3
11068ΩNODE_273_length_39881_cov_13.588510_9	UniRef100_D3R1S0~K02026	41.2	272	158	1	8	279	16	285	1.9e-58	231.1
11068ΩNODE_273_length_39881_cov_13.588510_10	UniRef100_A0A1C7FNU2~K02027	52.0	383	182	2	23	405	45	425	3.4e-112	410.2
11068ΩNODE_273_length_39881_cov_13.588510_11	UniRef100_A0A0S7AML4~K09704	36.8	590	313	19	2	575	18	563	1.5e-76	292.4
11068ΩNODE_273_length_39881_cov_13.588510_12	UniRef100_A0A172RWB7~K00012	67.1	401	127	2	1	396	1	401	4.3e-144	516.2
11068ΩNODE_273_length_39881_cov_13.588510_14	UniRef100_A0A0E3PB29~K09726	39.2	344	202	5	1	342	1	339	1.6e-65	255.0
11068ΩNODE_273_length_39881_cov_13.588510_18	UniRef100_Q8REK6~K00721	38.5	369	205	5	11	371	6	360	5.5e-64	250.0
11068ΩNODE_273_length_39881_cov_13.588510_22	UniRef100_G4KW02~K16329	74.5	302	77	0	4	305	3	304	8.5e-124	448.4
11068ΩNODE_273_length_39881_cov_13.588510_23	UniRef100_A0A0S2W6U6~K16328	57.0	356	148	2	1	353	1	354	1.6e-100	371.3
11068ΩNODE_273_length_39881_cov_13.588510_25	UniRef100_Q3J0M6~K21395	32.0	303	195	6	15	311	9	306	9.4e-28	129.4
11068ΩNODE_273_length_39881_cov_13.588510_27	UniRef100_A0A1D9FSI6~K21393	42.3	409	235	1	19	427	13	420	7.3e-89	332.8
11068ΩNODE_273_length_39881_cov_13.588510_28	UniRef100_A9KMJ6~K01686	71.3	355	101	1	1	354	1	355	9.2e-154	548.1
11068ΩNODE_273_length_39881_cov_13.588510_29	UniRef100_D9RAE1~K00040	65.7	534	183	0	1	534	1	534	5.7e-208	728.8
11068ΩNODE_273_length_39881_cov_13.588510_30	UniRef100_A0A1B2EME1~K22293	37.4	222	136	2	9	228	14	234	1.9e-27	127.9
11068ΩNODE_1167_length_16855_cov_8.713631_4	UniRef100_F6DV41~K00266	61.2	487	186	2	1	484	1	487	1.1e-165	588.2
11068ΩNODE_1167_length_16855_cov_8.713631_5	UniRef100_F6B7P0~K00284	59.3	1500	601	6	3	1495	7	1504	0.0e+00	1761.9
11068ΩNODE_1167_length_16855_cov_8.713631_7	UniRef100_A0A0S2W2E5~K00384	45.0	278	151	1	3	280	4	279	3.9e-54	216.9
11068ΩNODE_2158_length_11065_cov_13.050500_1	UniRef100_D4LMS6~K01915	70.1	184	50	2	3	181	6	189	4.6e-70	269.2
11068ΩNODE_2158_length_11065_cov_13.050500_4	UniRef100_A6TWN1~K05540	45.9	305	160	3	11	314	14	314	1.4e-68	265.0
11068ΩNODE_2158_length_11065_cov_13.050500_8	UniRef100_A0A1C7IDI9~K05342	53.5	722	330	3	4	721	5	724	9.6e-217	758.4
11068ΩNODE_2252_length_10754_cov_12.296850_3	UniRef100_A0A1X1FF23~K06607	36.5	274	169	4	31	302	33	303	2.1e-37	161.4
11068ΩNODE_2252_length_10754_cov_12.296850_4	UniRef100_I2B8I0~K11392	33.3	481	267	14	5	447	9	473	1.2e-49	202.6
11068ΩNODE_2252_length_10754_cov_12.296850_8	UniRef100_L0IHE2~K18672	49.0	257	128	1	14	267	7	263	7.8e-63	245.7
11068ΩNODE_2252_length_10754_cov_12.296850_9	UniRef100_G8LU28~K03630	43.0	228	130	0	5	232	2	229	2.0e-49	201.1
