Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
SRR2546428_fairy_single_metabat2_short_bin.1	9.47	0.0	Neural Network (Specific Model)	11	0.859	4724	224.18732782369145	283082	0.62	363	66	9720	None
SRR2546428_fairy_single_metabat2_short_bin.10	99.38	95.87	Gradient Boost (General Model)	11	0.911	19398	280.6822634248732	10523160	0.66	11434	903	153965	None
SRR2546428_fairy_single_metabat2_short_bin.11	77.39	8.7	Gradient Boost (General Model)	11	0.897	4593	261.63462163039947	2684478	0.73	3079	674	18069	None
SRR2546428_fairy_single_metabat2_short_bin.12	80.58	40.36	Gradient Boost (General Model)	11	0.907	3300	231.0514010020412	4101136	0.68	5389	1350	27771	None
SRR2546428_fairy_single_metabat2_short_bin.13	90.0	46.73	Gradient Boost (General Model)	11	0.902	3982	248.10410167533217	7112445	0.66	8655	1985	34131	None
SRR2546428_fairy_single_metabat2_short_bin.14	21.95	0.25	Neural Network (Specific Model)	11	0.879	4084	234.94994559303592	734238	0.63	919	196	15628	None
SRR2546428_fairy_single_metabat2_short_bin.15	97.45	2.69	Gradient Boost (General Model)	11	0.882	22048	301.6719960441734	6205515	0.56	6067	431	115203	None
SRR2546428_fairy_single_metabat2_short_bin.16	95.1	59.34	Gradient Boost (General Model)	11	0.905	5921	255.71120970899125	6475378	0.64	7663	1375	38017	None
SRR2546428_fairy_single_metabat2_short_bin.17	75.44	0.15	Neural Network (Specific Model)	11	0.86	21530	220.74711946634324	1265326	0.49	1649	86	83778	None
SRR2546428_fairy_single_metabat2_short_bin.18	68.47	0.14	Gradient Boost (General Model)	11	0.937	40738	298.10564102564103	1853555	0.66	1950	72	105532	None
SRR2546428_fairy_single_metabat2_short_bin.19	30.39	0.74	Neural Network (Specific Model)	11	0.882	3099	226.25318559556786	1383100	0.7	1805	484	11106	None
SRR2546428_fairy_single_metabat2_short_bin.2	6.93	0.05	Neural Network (Specific Model)	11	0.826	6524	232.45923913043478	309526	0.54	368	46	23678	None
SRR2546428_fairy_single_metabat2_short_bin.20	18.45	0.17	Neural Network (Specific Model)	11	0.892	6418	238.10256410256412	279566	0.59	351	50	25992	None
SRR2546428_fairy_single_metabat2_short_bin.21	45.18	31.56	Gradient Boost (General Model)	11	0.851	6261	225.96757184286844	3009784	0.51	3793	525	30008	None
SRR2546428_fairy_single_metabat2_short_bin.22	5.89	0.0	Neural Network (Specific Model)	11	0.755	14469	188.86834733893556	266885	0.44	357	24	54891	None
SRR2546428_fairy_single_metabat2_short_bin.23	49.09	0.46	Gradient Boost (General Model)	11	0.848	5543	251.0161792159303	1423976	0.62	1607	281	21232	None
SRR2546428_fairy_single_metabat2_short_bin.24	11.15	0.14	Neural Network (Specific Model)	11	0.824	8024	227.6615087040619	427388	0.56	517	60	25345	None
SRR2546428_fairy_single_metabat2_short_bin.25	100.0	80.37	Gradient Boost (General Model)	11	0.894	6077	258.5907257129608	18650866	0.68	21565	3786	58027	None
SRR2546428_fairy_single_metabat2_short_bin.26	41.94	0.76	Gradient Boost (General Model)	11	0.924	4581	263.3242677824268	816007	0.63	956	183	15506	None
SRR2546428_fairy_single_metabat2_short_bin.27	63.18	27.9	Gradient Boost (General Model)	11	0.906	2808	236.49692234848484	6597729	0.69	8448	2355	22989	None
SRR2546428_fairy_single_metabat2_short_bin.28	72.6	2.4	Gradient Boost (General Model)	11	0.846	6069	278.5226966292135	2191565	0.62	2225	402	28745	None
SRR2546428_fairy_single_metabat2_short_bin.29	35.57	0.42	Neural Network (Specific Model)	11	0.885	4110	274.4080996884735	893028	0.66	963	246	19265	None
SRR2546428_fairy_single_metabat2_short_bin.3	37.13	3.61	Neural Network (Specific Model)	11	0.875	3406	212.2469402447804	1007692	0.67	1389	317	13147	None
SRR2546428_fairy_single_metabat2_short_bin.30	77.08	0.99	Gradient Boost (General Model)	11	0.839	8765	286.6341542449773	3155627	0.61	3086	452	45422	None
SRR2546428_fairy_single_metabat2_short_bin.31	90.09	0.53	Gradient Boost (General Model)	11	0.93	11367	294.195705354716	3482954	0.7	3679	420	53867	None
SRR2546428_fairy_single_metabat2_short_bin.32	100.0	3.97	Gradient Boost (General Model)	11	0.921	10147	273.75889328063244	2919112	0.67	3289	380	40456	None
SRR2546428_fairy_single_metabat2_short_bin.33	82.94	0.26	Neural Network (Specific Model)	11	0.856	13663	236.2778771615981	1385076	0.39	1677	140	40623	None
SRR2546428_fairy_single_metabat2_short_bin.34	52.09	1.42	Gradient Boost (General Model)	11	0.825	8793	256.5057581573896	2905489	0.56	3126	378	37577	None
SRR2546428_fairy_single_metabat2_short_bin.35	56.66	5.42	Gradient Boost (General Model)	11	0.895	3868	240.48674242424244	2543207	0.66	3168	726	17211	None
SRR2546428_fairy_single_metabat2_short_bin.36	13.18	1.36	Neural Network (Specific Model)	11	0.863	5698	228.06439393939394	416955	0.58	528	77	15919	None
SRR2546428_fairy_single_metabat2_short_bin.37	3.59	0.0	Neural Network (Specific Model)	11	0.793	6244	231.21967213114755	265262	0.55	305	46	14812	None
SRR2546428_fairy_single_metabat2_short_bin.38	24.5	0.86	Neural Network (Specific Model)	11	0.857	3975	254.53007945516458	782393	0.61	881	220	11507	None
SRR2546428_fairy_single_metabat2_short_bin.39	82.07	3.46	Gradient Boost (General Model)	11	0.918	27648	289.5456279809221	2969182	0.71	3145	175	83405	None
SRR2546428_fairy_single_metabat2_short_bin.4	81.23	6.4	Gradient Boost (General Model)	11	0.873	7607	295.4256364448415	6800316	0.65	6717	1134	38526	None
SRR2546428_fairy_single_metabat2_short_bin.40	96.47	2.57	Gradient Boost (General Model)	11	0.912	36764	316.8268168295793	4891056	0.68	4706	247	137845	None
SRR2546428_fairy_single_metabat2_short_bin.41	81.26	1.77	Neural Network (Specific Model)	11	0.859	17073	228.4908896034298	1485229	0.38	1866	146	44079	None
SRR2546428_fairy_single_metabat2_short_bin.42	65.35	6.31	Gradient Boost (General Model)	11	0.927	7714	276.9210734017364	3396681	0.72	3801	606	31985	None
SRR2546428_fairy_single_metabat2_short_bin.43	71.28	30.18	Gradient Boost (General Model)	11	0.949	3867	271.907218479307	4451758	0.7	5195	1267	51706	None
SRR2546428_fairy_single_metabat2_short_bin.44	96.05	90.52	Gradient Boost (General Model)	11	0.91	5496	275.23419329619855	18503474	0.69	20466	4145	70866	None
SRR2546428_fairy_single_metabat2_short_bin.45	49.88	13.34	Gradient Boost (General Model)	11	0.851	4968	253.8976572133169	2893887	0.58	3244	621	20489	None
SRR2546428_fairy_single_metabat2_short_bin.46	35.8	3.55	Neural Network (Specific Model)	11	0.904	4406	246.07220573689418	823867	0.64	1011	198	18760	None
