Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
maxbin_6869034.001	19.62	4.88	Neural Network (Specific Model)	11	0.885	3133	420.5966686496133	2394007	0.43	1681	792	36264	None
maxbin_6869034.002	60.6	1.32	Gradient Boost (General Model)	11	0.848	2452	242.74003795066415	1807273	0.54	2108	735	32760	None
maxbin_6869034.003	92.18	10.09	Gradient Boost (General Model)	11	0.827	5744	268.12200543344034	7857742	0.43	8098	1860	52476	None
maxbin_6869034.004	0.0	12.75	Neural Network (Specific Model)	11	0.752	3196	183.30244252873564	2026974	0.31	2784	633	88933	None
maxbin_6869034.005	77.36	34.77	Gradient Boost (General Model)	11	0.89	9390	300.7952945217242	5896504	0.52	5823	940	55867	None
maxbin_6869034.006	94.45	70.77	Neural Network (Specific Model)	11	0.872	5368	284.5603609739486	11484736	0.45	11746	2632	100228	None
maxbin_6869034.007	73.1	15.81	Gradient Boost (General Model)	11	0.866	2964	240.73389279913374	3072309	0.34	3694	1063	18800	None
maxbin_6869034.008	5.65	0.0	Neural Network (Specific Model)	11	0.879	2486	325.5813953488372	286543	0.42	258	111	7176	None
maxbin_6869034.009	46.6	10.7	Neural Network (Specific Model)	11	0.859	8973	267.8215700396111	5180743	0.5	5554	878	63339	None
maxbin_6869034.010	0.0	6.87	Neural Network (Specific Model)	4	0.819	10912	211.4015836595132	16982361	0.49	22227	2809	79509	None
maxbin_6869034.011	0.31	11.99	Neural Network (Specific Model)	11	0.839	2551	265.14370740964375	10946120	0.54	11593	4352	23532	None
maxbin_6869034.012	47.33	6.74	Neural Network (Specific Model)	11	0.84	3336	247.8135845314824	5339900	0.38	6051	1657	69092	None
maxbin_6869034.013	89.21	8.4	Gradient Boost (General Model)	11	0.829	7861	249.5254960529123	4222969	0.54	4687	836	73158	None
maxbin_6869034.014	0.51	6.15	Neural Network (Specific Model)	4	0.885	2722	271.21836069762986	14299465	0.5	15653	5276	22884	None
maxbin_6869034.015	100.0	0.48	Gradient Boost (General Model)	11	0.902	109977	331.4855072463768	2583494	0.47	2346	59	383192	None
maxbin_6869034.016	50.64	18.97	Gradient Boost (General Model)	11	0.775	3515	223.01336515513125	7218432	0.36	8380	2181	36657	None
maxbin_6869034.017	35.94	3.66	Neural Network (Specific Model)	11	0.91	3720	412.76747645017355	2743235	0.5	2017	805	20825	None
maxbin_6869034.018	47.11	3.54	Gradient Boost (General Model)	11	0.867	2343	265.685746352413	2452319	0.68	2673	1045	8686	None
maxbin_6869034.019	71.52	24.03	Gradient Boost (General Model)	11	0.867	2864	238.81460059402846	5274859	0.59	6397	1911	25821	None
maxbin_6869034.020	51.75	6.81	Gradient Boost (General Model)	11	0.886	3123	281.2615576842982	4560587	0.6	4802	1388	218264	None
maxbin_6869034.021	82.69	7.64	Gradient Boost (General Model)	11	0.924	3652	301.56233803627987	3395329	0.66	3473	1026	23644	None
maxbin_6869034.022	45.25	27.78	Gradient Boost (General Model)	11	0.784	2421	127.36300093196645	13299312	0.58	27898	5427	18825	Low confidence prediction - substantial (53%) disagreement between completeness prediction models
maxbin_6869034.023	74.75	9.5	Gradient Boost (General Model)	11	0.895	25758	271.0793220338983	4011806	0.7	4425	661	124577	None
maxbin_6869034.024	66.95	8.88	Gradient Boost (General Model)	11	0.912	4316	263.4733822123047	2713688	0.7	3137	754	20598	None
maxbin_6869034.025	61.36	19.13	Gradient Boost (General Model)	11	0.897	2997	290.7431023911711	3165243	0.37	3262	1091	13658	None
maxbin_6869034.026	90.71	9.11	Gradient Boost (General Model)	11	0.814	12369	341.9688080975005	6094644	0.54	4841	864	48789	None
maxbin_6869034.027	71.72	2.42	Gradient Boost (General Model)	11	0.855	4006	266.4155844155844	3163501	0.57	3388	890	19389	None
maxbin_6869034.028	92.49	25.17	Gradient Boost (General Model)	11	0.924	9646	287.2017398508699	4493603	0.71	4828	972	107936	None
maxbin_6869034.029	78.29	3.27	Gradient Boost (General Model)	11	0.888	3280	265.3438673341677	2860653	0.7	3196	938	31006	None
maxbin_6869034.030	70.28	9.66	Gradient Boost (General Model)	11	0.899	5663	266.296024056131	2654736	0.66	2993	665	38274	None
maxbin_6869034.031	32.17	7.02	Neural Network (Specific Model)	11	0.888	2391	240.9311175337187	1685487	0.67	2076	689	16409	None
maxbin_6869034.032	56.19	6.79	Gradient Boost (General Model)	11	0.854	4289	289.56674757281553	2509608	0.47	2472	683	35102	None
maxbin_6869034.033	28.1	1.16	Neural Network (Specific Model)	11	0.797	2841	248.46523754345307	1611479	0.44	1726	590	14467	None
maxbin_6869034.034	25.45	9.76	Neural Network (Specific Model)	11	0.89	2742	316.38752515090545	2645950	0.44	2485	985	11985	None
maxbin_6869034.035	37.08	15.86	Neural Network (Specific Model)	11	0.884	2731	310.902537697683	2864342	0.44	2719	1066	18052	None
maxbin_6869034.036	33.99	7.64	Neural Network (Specific Model)	11	0.892	4245	272.1216305062459	1387603	0.66	1521	359	234566	None
maxbin_6869034.037	24.75	3.89	Neural Network (Specific Model)	11	0.909	3980	249.15748031496062	833548	0.67	1016	218	126490	None
maxbin_6869034.038	27.88	3.33	Neural Network (Specific Model)	11	0.916	3125	238.78621291448516	894387	0.67	1146	303	16397	None
