Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
ERR3414572_fairy_all_metabat2_short_bin.1	93.54	0.55	Neural Network (Specific Model)	11	0.83	12514	312.73435054773086	2881056	0.66	2556	333	64549	None
ERR3414572_fairy_all_metabat2_short_bin.10	5.63	0.0	Neural Network (Specific Model)	11	0.898	10550	334.97132616487454	311461	0.44	279	39	29933	None
ERR3414572_fairy_all_metabat2_short_bin.100	83.67	0.64	Gradient Boost (General Model)	11	0.912	8904	280.8848641655886	2135755	0.53	2319	330	34327	None
ERR3414572_fairy_all_metabat2_short_bin.101	73.73	1.67	Neural Network (Specific Model)	11	0.869	5047	269.01353092783506	1438156	0.27	1552	339	43081	None
ERR3414572_fairy_all_metabat2_short_bin.102	34.03	0.96	Neural Network (Specific Model)	11	0.918	2428	222.31962025316454	456612	0.29	632	191	8655	None
ERR3414572_fairy_all_metabat2_short_bin.103	20.43	0.14	Neural Network (Specific Model)	11	0.888	7185	288.1596351197263	852394	0.45	877	171	23145	None
ERR3414572_fairy_all_metabat2_short_bin.104	13.4	0.02	Neural Network (Specific Model)	11	0.863	4971	260.5067024128686	336860	0.55	373	79	13689	None
ERR3414572_fairy_all_metabat2_short_bin.105	86.91	2.06	Gradient Boost (General Model)	11	0.902	42939	331.06659939455096	3266100	0.52	2973	125	123792	None
ERR3414572_fairy_all_metabat2_short_bin.106	92.06	0.02	Gradient Boost (General Model)	11	0.883	41884	314.2876427829699	2053692	0.6	1926	77	91749	None
ERR3414572_fairy_all_metabat2_short_bin.107	91.46	1.18	Gradient Boost (General Model)	11	0.882	63434	341.01362126245846	3486616	0.55	3010	92	182552	None
ERR3414572_fairy_all_metabat2_short_bin.108	90.66	1.44	Neural Network (Specific Model)	11	0.898	33558	321.92027334851934	2827543	0.49	2634	140	89712	None
ERR3414572_fairy_all_metabat2_short_bin.109	5.49	0.0	Neural Network (Specific Model)	11	0.871	126973	301.66183574879227	214207	0.54	207	2	126973	None
ERR3414572_fairy_all_metabat2_short_bin.11	94.66	0.37	Gradient Boost (General Model)	11	0.878	46076	317.5898389095415	1747214	0.56	1614	57	104816	None
ERR3414572_fairy_all_metabat2_short_bin.110	99.55	0.68	Gradient Boost (General Model)	11	0.908	179141	343.96909871244634	2643066	0.53	2330	30	717556	None
ERR3414572_fairy_all_metabat2_short_bin.111	32.47	0.11	Neural Network (Specific Model)	11	0.901	2921	243.3493883792049	1055090	0.49	1308	375	11638	None
ERR3414572_fairy_all_metabat2_short_bin.112	99.92	1.63	Neural Network (Specific Model)	11	0.899	65475	313.20305980528514	3001477	0.46	2876	73	242911	None
ERR3414572_fairy_all_metabat2_short_bin.113	90.76	2.38	Neural Network (Specific Model)	11	0.873	67310	328.6877152698048	2949132	0.48	2613	58	252013	None
ERR3414572_fairy_all_metabat2_short_bin.114	38.41	0.15	Neural Network (Specific Model)	11	0.868	85039	309.1607142857143	1135079	0.56	1064	32	158438	None
