Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
SemiBin_0.fa	94.92	1.15	Gradient Boost (General Model)	11	0.916	27727	318.4711473183978	3066937	0.68	2946	176	252363	None
SemiBin_1.fa	93.72	0.0	Gradient Boost (General Model)	11	0.844	44780	344.09778357235984	2813479	0.48	2301	105	207280	None
SemiBin_10.fa	89.22	0.0	Gradient Boost (General Model)	11	0.921	22295	312.4353765323993	2897981	0.68	2855	194	124041	None
SemiBin_100.fa	11.49	0.11	Neural Network (Specific Model)	11	0.81	7427	280.0952380952381	1131070	0.39	1092	175	28206	None
SemiBin_101.fa	58.87	0.82	Neural Network (Specific Model)	11	0.912	8075	285.6105313092979	1974734	0.69	2108	302	28191	None
SemiBin_103.fa	4.69	0.0	Neural Network (Specific Model)	11	0.856	5557	276.8119658119658	226414	0.39	234	44	26675	None
SemiBin_104.fa	83.8	1.18	Gradient Boost (General Model)	11	0.884	7884	264.7941628264209	583218	0.47	651	84	26496	None
SemiBin_106.fa	10.14	0.14	Neural Network (Specific Model)	11	0.802	6407	266.59277108433736	826537	0.38	830	144	25599	None
SemiBin_107.fa	6.18	0.01	Neural Network (Specific Model)	11	0.817	4343	332.6141304347826	223975	0.47	184	48	24651	None
SemiBin_108.fa	50.1	1.32	Neural Network (Specific Model)	11	0.852	4906	284.83085861846354	3104802	0.39	3098	666	23899	None
SemiBin_109.fa	6.87	0.0	Neural Network (Specific Model)	11	0.769	4981	244.58588957055215	310582	0.4	326	64	23881	None
SemiBin_11.fa	78.58	0.85	Neural Network (Specific Model)	11	0.811	14289	305.0196759259259	5845659	0.41	5184	608	111679	None
SemiBin_112.fa	9.01	0.08	Neural Network (Specific Model)	11	0.842	5057	291.6398852223816	722614	0.39	697	140	23757	None
SemiBin_113.fa	60.33	1.07	Neural Network (Specific Model)	11	0.817	5084	261.0328024720704	4026187	0.38	4207	841	23396	None
SemiBin_115.fa	6.19	0.0	Neural Network (Specific Model)	11	0.925	5328	436.3112244897959	276754	0.58	196	52	22742	None
SemiBin_117.fa	4.09	0.04	Neural Network (Specific Model)	11	0.814	6300	222.24035608308606	275409	0.38	337	49	22575	None
SemiBin_12.fa	83.02	2.22	Neural Network (Specific Model)	11	0.817	22907	289.7809619238477	5302997	0.41	4990	356	110086	None
SemiBin_120.fa	7.27	0.13	Neural Network (Specific Model)	11	0.834	7785	277.5	462006	0.41	464	78	22164	None
SemiBin_121.fa	25.02	0.04	Neural Network (Specific Model)	11	0.847	3597	266.9545758183033	1412264	0.48	1497	384	22064	None
SemiBin_123.fa	82.6	0.02	Gradient Boost (General Model)	11	0.861	9868	262.3168789808917	573535	0.43	628	71	21541	None
