Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
maxbin_6869035.001	44.32	3.32	Gradient Boost (General Model)	11	0.809	2377	233.18456140350878	2458721	0.33	2850	1006	14141	None
maxbin_6869035.002	94.79	7.64	Gradient Boost (General Model)	11	0.856	12245	315.9592505854801	4718723	0.4	4270	748	74148	None
maxbin_6869035.003	1.4	0.01	Neural Network (Specific Model)	4	0.767	2777	217.35294117647058	360481	0.29	425	129	28945	None
maxbin_6869035.004	68.81	17.12	Gradient Boost (General Model)	11	0.879	4073	260.82485875706215	1886979	0.54	2124	524	93517	None
maxbin_6869035.005	76.53	16.43	Gradient Boost (General Model)	11	0.915	5330	258.51491101491104	3515590	0.75	4158	856	35208	None
maxbin_6869035.006	0.0	11.08	Neural Network (Specific Model)	4	0.846	3663	208.101585806249	9305579	0.52	12738	2822	24362	None
maxbin_6869035.007	46.06	9.02	Gradient Boost (General Model)	11	0.811	6269	204.88888888888889	163520	0.3	216	34	20610	None
maxbin_6869035.008	76.36	17.28	Gradient Boost (General Model)	4	0.784	3683	156.978817133752	6311593	0.45	10669	1925	34189	None
maxbin_6869035.009	58.39	20.7	Gradient Boost (General Model)	11	0.907	3697	269.6030509036644	5365867	0.75	6031	1586	46479	None
maxbin_6869035.010	49.79	13.45	Gradient Boost (General Model)	11	0.9	3388	275.28377125193197	2961977	0.71	3235	901	42446	None
maxbin_6869035.011	62.32	0.93	Neural Network (Specific Model)	11	0.922	4669	271.5688030160226	1871088	0.67	2122	476	41453	None
maxbin_6869035.012	8.05	2.89	Neural Network (Specific Model)	11	0.913	2820	246.77033492822966	169104	0.66	209	65	8344	None
maxbin_6869035.013	46.92	7.62	Gradient Boost (General Model)	11	0.869	2320	264.5444059976932	1581008	0.69	1734	667	11698	None
maxbin_6869035.014	72.44	39.94	Gradient Boost (General Model)	11	0.91	5060	263.1244545627016	4562818	0.71	5271	1092	70190	None
maxbin_6869035.015	36.45	1.09	Gradient Boost (General Model)	11	0.715	4819	165.54444444444445	124334	0.29	180	37	11840	None
