Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
SemiBin_0.fa	100.0	0.02	Neural Network (Specific Model)	11	0.882	166635	321.0200897627698	5100376	0.51	4679	71	595326	None
SemiBin_1.fa	98.39	2.26	Gradient Boost (General Model)	11	0.863	179871	348.9969040247678	1956540	0.51	1615	24	436694	None
SemiBin_10.fa	99.74	0.42	Neural Network (Specific Model)	11	0.878	85959	349.7018970189702	2200715	0.64	1845	63	283480	None
SemiBin_100.fa	79.49	3.42	Gradient Boost (General Model)	11	0.883	18807	295.5510119785213	2428443	0.64	2421	193	71205	None
SemiBin_103.fa	73.01	1.83	Gradient Boost (General Model)	11	0.9	10818	300.73865030674847	3257709	0.49	3260	367	66474	None
SemiBin_104.fa	8.78	0.16	Neural Network (Specific Model)	11	0.861	11343	264.4015009380863	489419	0.5	533	59	65637	None
SemiBin_105.fa	11.71	0.26	Neural Network (Specific Model)	11	0.856	11787	275.3311582381729	589597	0.52	613	71	63887	None
SemiBin_106.fa	14.75	0.11	Neural Network (Specific Model)	11	0.889	7170	267.4742765273312	560051	0.44	622	91	63408	None
SemiBin_107.fa	4.0	0.0	Neural Network (Specific Model)	11	0.886	19308	259.2663934426229	213468	0.46	244	14	61862	None
SemiBin_108.fa	76.83	0.79	Gradient Boost (General Model)	11	0.897	13846	310.033426183844	2229001	0.46	2154	228	61572	None
SemiBin_11.fa	94.34	1.28	Gradient Boost (General Model)	11	0.854	80364	315.2973509933775	3337526	0.62	3020	90	279203	None
SemiBin_110.fa	10.84	0.29	Neural Network (Specific Model)	11	0.876	11141	239.96059113300493	665283	0.43	812	83	61096	None
SemiBin_111.fa	6.26	0.01	Neural Network (Specific Model)	11	0.907	10051	268.05867346938777	346287	0.46	392	42	60658	None
SemiBin_112.fa	11.45	0.05	Neural Network (Specific Model)	11	0.901	19521	248.05274261603375	390126	0.46	474	38	60423	None
SemiBin_113.fa	84.15	0.38	Gradient Boost (General Model)	11	0.854	10477	285.82853668423184	2471188	0.52	2467	291	60204	None
SemiBin_114.fa	10.16	0.02	Neural Network (Specific Model)	11	0.867	43471	316.6327077747989	407965	0.45	373	17	59819	None
SemiBin_116.fa	84.93	13.55	Gradient Boost (General Model)	11	0.875	11931	320.57287644787647	2273994	0.55	2072	241	59678	None
SemiBin_117.fa	75.27	0.5	Neural Network (Specific Model)	11	0.899	18369	310.5715470759021	2493639	0.44	2411	184	58859	None
SemiBin_118.fa	5.07	0.02	Neural Network (Specific Model)	11	0.911	14974	327.1436170212766	201919	0.41	188	20	57994	None
SemiBin_119.fa	81.52	1.93	Neural Network (Specific Model)	11	0.847	11421	307.42561983471074	2367407	0.48	2178	269	57822	None
SemiBin_12.fa	96.97	0.07	Gradient Boost (General Model)	11	0.915	108149	312.19475779694756	3077656	0.5	3014	63	274545	None
SemiBin_121.fa	68.88	0.66	Neural Network (Specific Model)	11	0.89	11716	292.58869018849686	2034976	0.48	2069	221	56800	None
SemiBin_122.fa	8.85	0.74	Neural Network (Specific Model)	11	0.897	10200	295.0971563981043	414603	0.38	422	53	56225	None
SemiBin_123.fa	97.49	3.98	Gradient Boost (General Model)	11	0.883	20891	294.58548895899054	1582362	0.29	1585	112	54854	None
SemiBin_125.fa	7.12	0.05	Neural Network (Specific Model)	11	0.886	27444	311.98039215686276	376580	0.43	357	27	54442	None
SemiBin_126.fa	11.49	0.1	Neural Network (Specific Model)	11	0.884	11844	287.7090643274854	665027	0.4	684	77	54202	None
SemiBin_127.fa	9.15	0.14	Neural Network (Specific Model)	11	0.876	13015	261.56512141280353	404084	0.52	453	49	54021	None
SemiBin_129.fa	92.23	0.06	Gradient Boost (General Model)	11	0.855	26385	334.91299790356396	2238265	0.57	1908	133	52337	None
SemiBin_13.fa	96.4	1.3	Neural Network (Specific Model)	11	0.884	90755	303.3719047619048	2156661	0.53	2100	50	268755	None
SemiBin_130.fa	12.4	0.27	Neural Network (Specific Model)	11	0.872	11035	300.30357142857144	519245	0.52	504	61	51573	None
SemiBin_132.fa	8.69	0.02	Neural Network (Specific Model)	11	0.89	7821	300.05555555555554	308669	0.39	306	45	50076	None
SemiBin_133.fa	81.04	14.04	Gradient Boost (General Model)	11	0.855	7379	291.0189090909091	1402241	0.28	1375	221	49546	None
SemiBin_135.fa	85.85	0.97	Neural Network (Specific Model)	11	0.824	13724	317.31125049000394	2938264	0.66	2551	298	46896	None
SemiBin_136.fa	79.29	2.37	Gradient Boost (General Model)	11	0.887	10399	309.98130544993666	3303592	0.53	3156	395	46862	None
SemiBin_138.fa	65.25	0.44	Gradient Boost (General Model)	11	0.877	6294	264.5659340659341	986375	0.41	1092	167	46262	None
SemiBin_139.fa	74.8	2.24	Neural Network (Specific Model)	11	0.903	11584	284.38030095759234	2068103	0.61	2193	224	46039	None
SemiBin_14.fa	90.27	3.46	Gradient Boost (General Model)	11	0.872	40877	298.8806954436451	3422977	0.56	3336	129	267857	None
SemiBin_142.fa	70.18	1.2	Neural Network (Specific Model)	11	0.884	10400	281.5032710280374	2040357	0.65	2140	241	45422	None
SemiBin_143.fa	86.22	1.33	Gradient Boost (General Model)	11	0.862	9356	283.4002630425252	2243417	0.53	2281	301	45343	None
SemiBin_144.fa	8.01	0.02	Neural Network (Specific Model)	11	0.863	17498	266.6345177664975	364400	0.44	394	28	44733	None
SemiBin_145.fa	4.93	0.13	Neural Network (Specific Model)	11	0.885	7978	246.4351851851852	269799	0.47	324	41	44715	None
SemiBin_146.fa	16.55	0.08	Neural Network (Specific Model)	11	0.895	13987	307.69823232323233	814319	0.42	792	86	44593	None
SemiBin_147.fa	69.68	0.12	Gradient Boost (General Model)	11	0.87	11995	299.1068117694478	2555964	0.62	2481	286	44256	None
SemiBin_149.fa	81.46	7.0	Gradient Boost (General Model)	11	0.858	11905	277.50451075641917	1394991	0.3	1441	155	43600	None
SemiBin_15.fa	97.99	6.75	Gradient Boost (General Model)	11	0.877	82125	323.08283175695044	3849085	0.61	3489	114	266350	None
SemiBin_151.fa	46.18	0.99	Gradient Boost (General Model)	11	0.877	4727	253.81864754098362	843885	0.28	976	183	43381	None
SemiBin_152.fa	6.34	0.01	Neural Network (Specific Model)	11	0.904	9942	297.86725663716817	222691	0.48	226	24	43237	None
SemiBin_153.fa	66.42	1.44	Neural Network (Specific Model)	11	0.887	9774	292.76518412242945	2067504	0.65	2091	250	42179	None
SemiBin_154.fa	53.64	0.14	Neural Network (Specific Model)	11	0.898	7114	283.6140762463343	1613196	0.64	1705	263	41672	None
SemiBin_155.fa	6.07	0.01	Neural Network (Specific Model)	11	0.883	9248	244.38629283489095	265380	0.5	321	34	41400	None
SemiBin_156.fa	7.82	0.02	Neural Network (Specific Model)	11	0.901	25543	361.6570247933884	290838	0.47	242	27	41299	None
SemiBin_159.fa	69.06	2.62	Neural Network (Specific Model)	11	0.866	9561	279.91283924843424	1855314	0.6	1916	241	38949	None
SemiBin_16.fa	98.78	2.16	Neural Network (Specific Model)	11	0.876	110685	335.98856325947105	3213832	0.51	2798	52	265004	None
SemiBin_160.fa	8.64	0.1	Neural Network (Specific Model)	11	0.846	13257	255.75043029259896	525269	0.51	581	53	38857	None
SemiBin_162.fa	80.89	1.84	Gradient Boost (General Model)	11	0.871	11971	280.42047930283223	2211548	0.56	2295	259	38799	None
SemiBin_165.fa	76.75	4.02	Gradient Boost (General Model)	11	0.875	5807	266.20628415300547	1333977	0.28	1464	245	37444	None
SemiBin_166.fa	5.04	0.01	Neural Network (Specific Model)	11	0.879	8247	325.45497630331755	233792	0.59	211	32	37400	None
SemiBin_168.fa	8.1	0.0	Neural Network (Specific Model)	11	0.923	9406	247.6791208791209	364888	0.49	455	51	36791	None
SemiBin_169.fa	61.53	1.02	Gradient Boost (General Model)	11	0.851	8550	268.6191570881226	1233140	0.3	1305	174	36547	None
SemiBin_17.fa	94.85	2.4	Gradient Boost (General Model)	11	0.877	69361	330.07610684229786	3080576	0.59	2733	91	264821	None
SemiBin_170.fa	6.09	0.01	Neural Network (Specific Model)	11	0.893	19333	321.3134328358209	360628	0.54	335	32	36452	None
SemiBin_171.fa	65.5	1.36	Neural Network (Specific Model)	11	0.912	7411	269.8863636363636	1828784	0.48	2068	289	35895	None
SemiBin_172.fa	5.68	0.01	Neural Network (Specific Model)	11	0.89	9127	307.36653386454185	259502	0.51	251	39	35245	None
SemiBin_174.fa	6.84	0.01	Neural Network (Specific Model)	11	0.884	10815	264.6904761904762	300484	0.48	336	38	34909	None
SemiBin_175.fa	74.41	2.0	Gradient Boost (General Model)	11	0.867	7480	256.38617021276593	1661301	0.47	1880	256	34806	None
SemiBin_177.fa	58.38	5.02	Gradient Boost (General Model)	11	0.867	5136	252.8094135802469	1130572	0.27	1296	235	34210	None
SemiBin_178.fa	7.48	0.0	Neural Network (Specific Model)	11	0.882	18064	286.8102766798419	246318	0.52	253	23	34002	None
SemiBin_18.fa	97.24	0.0	Gradient Boost (General Model)	11	0.898	88829	333.1204081632653	2722619	0.51	2450	66	264315	None
SemiBin_180.fa	5.98	0.06	Neural Network (Specific Model)	11	0.902	16809	279.3225806451613	258490	0.49	279	25	33154	None
SemiBin_181.fa	4.92	0.0	Neural Network (Specific Model)	11	0.885	14164	248.58965517241379	243511	0.44	290	28	32537	None
SemiBin_186.fa	8.66	0.0	Neural Network (Specific Model)	11	0.907	6552	288.7172897196262	407553	0.48	428	67	30803	None
SemiBin_187.fa	9.97	0.03	Neural Network (Specific Model)	11	0.892	9005	284.22993492407807	439659	0.54	461	57	30457	None
SemiBin_188.fa	11.51	0.03	Neural Network (Specific Model)	11	0.889	9485	313.252854812398	646136	0.47	613	81	29669	None
SemiBin_189.fa	44.59	0.0	Neural Network (Specific Model)	11	0.897	4243	262.5709718670077	1369918	0.49	1564	322	29336	None
SemiBin_19.fa	100.0	5.9	Neural Network (Specific Model)	11	0.906	84663	303.0318195860365	3242389	0.43	3237	69	259884	None
SemiBin_191.fa	23.81	0.12	Neural Network (Specific Model)	11	0.904	4287	276.81294326241135	1032491	0.51	1128	233	27970	None
SemiBin_192.fa	49.7	0.33	Neural Network (Specific Model)	11	0.895	8880	302.4514348785872	1832429	0.46	1812	253	27640	None
SemiBin_194.fa	7.79	0.0	Neural Network (Specific Model)	11	0.893	6906	274.10185185185185	297523	0.5	324	47	27512	None
SemiBin_197.fa	6.33	0.02	Neural Network (Specific Model)	11	0.894	8913	256.3243243243243	221567	0.48	259	31	26699	None
SemiBin_199.fa	50.23	0.7	Neural Network (Specific Model)	11	0.884	5101	253.1234084231146	874861	0.39	1021	182	25822	None
SemiBin_2.fa	99.84	2.16	Neural Network (Specific Model)	11	0.84	150073	318.82559938128384	2935555	0.59	2586	44	431818	None
SemiBin_20.fa	94.45	0.01	Gradient Boost (General Model)	11	0.881	113038	325.4674250258532	2138380	0.54	1934	51	257227	None
SemiBin_200.fa	7.75	0.15	Neural Network (Specific Model)	11	0.9	7386	277.0690909090909	253063	0.42	275	37	25812	None
SemiBin_202.fa	5.53	0.07	Neural Network (Specific Model)	11	0.908	5606	267.45238095238096	221405	0.46	252	43	25444	None
SemiBin_204.fa	10.19	0.23	Neural Network (Specific Model)	11	0.875	11280	291.5890652557319	564816	0.46	567	66	24918	None
SemiBin_209.fa	8.93	0.48	Neural Network (Specific Model)	11	0.896	9428	264.9568345323741	368543	0.45	417	52	23620	None
SemiBin_21.fa	98.62	6.69	Neural Network (Specific Model)	11	0.889	83045	329.3703326544467	3269697	0.5	2946	63	256108	None
SemiBin_210.fa	8.57	0.21	Neural Network (Specific Model)	11	0.867	5548	265.3563474387528	411078	0.52	449	81	23577	None
SemiBin_213.fa	7.38	0.0	Neural Network (Specific Model)	11	0.903	6335	338.9647435897436	350681	0.43	312	59	23257	None
SemiBin_214.fa	6.61	0.01	Neural Network (Specific Model)	11	0.854	8006	258.6404761904762	380078	0.49	420	57	23084	None
SemiBin_215.fa	5.95	0.13	Neural Network (Specific Model)	11	0.89	7285	277.7174515235457	337130	0.55	361	54	23079	None
SemiBin_217.fa	8.43	0.0	Neural Network (Specific Model)	11	0.879	6871	257.72786885245904	267186	0.43	305	49	22880	None
SemiBin_22.fa	94.84	0.0	Gradient Boost (General Model)	11	0.836	112437	329.8099032441662	2075590	0.5	1757	51	253615	None
SemiBin_221.fa	19.61	0.12	Neural Network (Specific Model)	11	0.881	3766	246.58928571428572	374875	0.28	448	94	22575	None
SemiBin_224.fa	70.26	0.02	Gradient Boost (General Model)	11	0.861	6109	252.05700712589075	1106324	0.62	1263	203	22399	None
SemiBin_227.fa	5.25	0.0	Neural Network (Specific Model)	11	0.896	9776	248.11020408163265	202881	0.6	245	27	21947	None
SemiBin_23.fa	99.74	0.0	Neural Network (Specific Model)	11	0.869	113424	325.5665650406504	2208579	0.56	1968	40	243391	None
SemiBin_232.fa	4.29	0.0	Neural Network (Specific Model)	11	0.883	12338	305.80365296803654	226947	0.47	219	23	20563	None
SemiBin_236.fa	5.91	0.14	Neural Network (Specific Model)	11	0.881	7184	274.3	232404	0.52	250	40	19542	None
SemiBin_24.fa	98.9	0.34	Neural Network (Specific Model)	11	0.869	52294	312.77246312025034	2410749	0.48	2237	80	240087	None
SemiBin_246.fa	38.67	2.27	Neural Network (Specific Model)	11	0.862	4204	276.93004115226336	700660	0.28	729	162	18534	None
SemiBin_248.fa	60.75	1.12	Gradient Boost (General Model)	11	0.895	5833	271.49560761347	1238968	0.54	1366	234	18173	None
SemiBin_25.fa	94.98	0.94	Neural Network (Specific Model)	11	0.873	68998	305.68968222832484	2672820	0.54	2549	83	233080	None
SemiBin_253.fa	49.69	0.28	Neural Network (Specific Model)	11	0.788	4655	246.18606701940035	1058941	0.42	1134	233	17734	None
SemiBin_254.fa	4.51	0.03	Neural Network (Specific Model)	11	0.897	7493	248.57042253521126	235058	0.42	284	37	17621	None
SemiBin_257.fa	8.22	0.06	Neural Network (Specific Model)	11	0.826	5588	247.73839662447259	212909	0.36	237	41	17459	None
SemiBin_258.fa	45.86	0.42	Gradient Boost (General Model)	11	0.863	4611	271.2856204858831	1431156	0.63	1523	320	17231	None
SemiBin_26.fa	99.12	0.69	Gradient Boost (General Model)	11	0.904	41735	319.7290874524715	3342815	0.46	3156	153	231162	None
SemiBin_27.fa	99.82	0.92	Neural Network (Specific Model)	11	0.903	65840	311.47450185748056	3057057	0.46	2961	75	221853	None
SemiBin_272.fa	42.62	1.13	Neural Network (Specific Model)	11	0.893	4449	242.8202502844141	714801	0.4	879	163	15508	None
SemiBin_273.fa	11.76	0.01	Neural Network (Specific Model)	11	0.842	3795	260.43426294820716	464292	0.65	502	120	15468	None
SemiBin_275.fa	16.86	0.82	Neural Network (Specific Model)	11	0.893	3511	239.1764705882353	245025	0.28	306	63	15079	None
SemiBin_276.fa	34.99	0.0	Neural Network (Specific Model)	11	0.874	4699	271.64569288389515	1240342	0.61	1335	281	14933	None
SemiBin_279.fa	59.12	0.22	Gradient Boost (General Model)	11	0.876	5990	279.7531707317073	980707	0.29	1025	179	14763	None
SemiBin_28.fa	92.77	0.66	Gradient Boost (General Model)	11	0.874	79908	328.86128110975113	2763241	0.51	2451	87	220920	None
SemiBin_280.fa	35.42	0.27	Neural Network (Specific Model)	11	0.888	4610	265.9391304347826	926884	0.58	1035	200	14759	None
SemiBin_29.fa	97.51	1.28	Gradient Boost (General Model)	11	0.906	95047	332.5187620889749	2841668	0.52	2585	61	220785	None
SemiBin_3.fa	95.0	3.41	Gradient Boost (General Model)	11	0.894	101857	306.161872909699	3067063	0.61	2990	48	411396	None
SemiBin_30.fa	92.22	0.87	Gradient Boost (General Model)	11	0.897	42259	332.7383804504073	2319950	0.53	2087	86	205084	None
SemiBin_301.fa	28.32	0.01	Neural Network (Specific Model)	11	0.876	4279	259.580378250591	750594	0.65	846	176	12809	None
SemiBin_305.fa	43.97	0.53	Gradient Boost (General Model)	11	0.888	5016	258.3867623604466	1091578	0.52	1254	231	12710	None
SemiBin_307.fa	15.92	0.0	Neural Network (Specific Model)	11	0.897	3667	253.16744186046512	543686	0.5	645	146	12521	None
SemiBin_31.fa	100.0	0.01	Neural Network (Specific Model)	11	0.894	76108	319.43633860977286	3106780	0.47	2906	71	201580	None
SemiBin_311.fa	21.99	0.23	Neural Network (Specific Model)	11	0.902	3900	262.1147227533461	454698	0.59	523	117	12207	None
SemiBin_316.fa	9.04	0.04	Neural Network (Specific Model)	11	0.907	3587	248.1657894736842	310523	0.58	380	85	11880	None
SemiBin_32.fa	96.3	0.11	Neural Network (Specific Model)	11	0.914	53973	318.9362329524512	2832550	0.49	2713	90	182329	None
SemiBin_321.fa	30.18	0.02	Neural Network (Specific Model)	11	0.844	4181	262.2589194699286	911260	0.57	981	223	11435	None
SemiBin_327.fa	11.93	0.0	Neural Network (Specific Model)	11	0.912	3497	255.37557603686636	362602	0.5	434	102	10977	None
SemiBin_33.fa	99.5	0.86	Gradient Boost (General Model)	11	0.876	27112	325.68119180633147	2988097	0.5	2685	174	181837	None
SemiBin_335.fa	19.27	0.28	Neural Network (Specific Model)	11	0.867	3730	263.20578778135047	564922	0.59	622	145	10057	None
SemiBin_336.fa	20.92	0.0	Neural Network (Specific Model)	11	0.876	3881	245.87906137184115	464250	0.48	554	119	10053	None
SemiBin_34.fa	96.47	0.14	Gradient Boost (General Model)	11	0.845	23053	298.18164526866383	2224312	0.57	2103	140	181745	None
SemiBin_341.fa	21.26	0.0	Neural Network (Specific Model)	11	0.877	3843	268.34719710669077	1012195	0.52	1106	260	9527	None
SemiBin_345.fa	5.84	0.0	Neural Network (Specific Model)	11	0.879	3264	260.87888198757764	285368	0.5	322	85	9190	None
SemiBin_346.fa	20.19	0.15	Neural Network (Specific Model)	11	0.882	3723	248.11602209944752	608980	0.6	724	160	9179	None
SemiBin_35.fa	98.71	0.39	Neural Network (Specific Model)	11	0.872	70957	312.3047112462006	2821783	0.61	2632	80	181274	None
SemiBin_36.fa	8.9	0.06	Neural Network (Specific Model)	11	0.936	18979	371.9066666666667	445847	0.39	375	43	178094	None
SemiBin_37.fa	99.31	0.51	Gradient Boost (General Model)	11	0.885	44190	325.09866666666665	1237903	0.28	1125	37	171942	None
SemiBin_38.fa	78.85	2.26	Gradient Boost (General Model)	11	0.875	34264	318.1342412451362	1679105	0.55	1542	107	165682	None
SemiBin_39.fa	95.84	0.0	Neural Network (Specific Model)	11	0.838	62532	287.6150178784267	2586269	0.44	2517	75	165184	None
SemiBin_4.fa	93.1	0.06	Gradient Boost (General Model)	11	0.89	134814	328.89562581203984	2556652	0.48	2309	45	408372	None
SemiBin_40.fa	99.6	0.24	Gradient Boost (General Model)	11	0.845	103300	335.96723377441714	1890782	0.51	1587	40	164578	None
SemiBin_41.fa	89.0	0.07	Neural Network (Specific Model)	11	0.909	46101	319.1162001696353	2478763	0.53	2358	91	164094	None
SemiBin_42.fa	98.19	2.74	Gradient Boost (General Model)	11	0.86	60732	290.6533624931657	1852157	0.28	1829	52	161160	None
SemiBin_43.fa	87.47	1.63	Neural Network (Specific Model)	11	0.866	30203	288.97821702299314	2476372	0.63	2479	119	160797	None
SemiBin_44.fa	99.76	0.0	Neural Network (Specific Model)	11	0.882	29281	295.6181702668361	1580615	0.34	1574	87	154096	None
SemiBin_45.fa	99.99	0.32	Neural Network (Specific Model)	11	0.861	54670	327.07168299198577	2553881	0.54	2246	94	153334	None
SemiBin_46.fa	98.91	3.55	Neural Network (Specific Model)	11	0.877	45610	300.0378006872852	3578302	0.62	3492	144	152195	None
SemiBin_47.fa	95.45	0.72	Neural Network (Specific Model)	11	0.891	51982	327.9204892966361	3241062	0.5	2943	107	151353	None
SemiBin_48.fa	94.82	0.4	Neural Network (Specific Model)	11	0.88	45115	322.22234978951394	2865081	0.49	2613	92	150982	None
SemiBin_49.fa	99.4	0.83	Gradient Boost (General Model)	11	0.878	91910	316.72270443124717	2367186	0.61	2189	57	149063	None
SemiBin_5.fa	99.99	0.13	Gradient Boost (General Model)	11	0.9	209950	325.7604819277108	2249550	0.45	2075	29	398840	None
