Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
ERR7625426_fairy_single_metabat2_long_bin.1	24.31	1.91	Neural Network (Specific Model)	11	0.797	1060005	148.6058360352015	1185152	0.47	2159	2	1060005	None
ERR7625426_fairy_single_metabat2_long_bin.10	7.02	0.04	Neural Network (Specific Model)	11	0.613	58844	107.00531914893617	482708	0.51	940	10	123180	None
ERR7625426_fairy_single_metabat2_long_bin.11	22.66	1.5	Neural Network (Specific Model)	11	0.737	373403	122.31600512163892	1903060	0.59	3905	8	458863	None
ERR7625426_fairy_single_metabat2_long_bin.12	79.16	3.99	Gradient Boost (General Model)	11	0.86	689479	218.3755300769593	4808951	0.46	6367	14	1393388	None
ERR7625426_fairy_single_metabat2_long_bin.13	12.75	0.59	Neural Network (Specific Model)	11	0.718	201522	122.73312472060796	1124106	0.5	2237	8	307077	None
ERR7625426_fairy_single_metabat2_long_bin.14	8.76	1.33	Neural Network (Specific Model)	11	0.751	500111	124.49970913321698	837433	0.52	1719	7	500111	None
ERR7625426_fairy_single_metabat2_long_bin.15	47.21	5.64	Gradient Boost (General Model)	11	0.783	365006	125.54558270676692	4998981	0.45	10640	23	792076	None
ERR7625426_fairy_single_metabat2_long_bin.16	6.55	0.77	Neural Network (Specific Model)	4	0.778	191478	164.36970684039088	381964	0.42	614	9	191478	None
ERR7625426_fairy_single_metabat2_long_bin.17	25.7	2.27	Neural Network (Specific Model)	4	0.769	419057	200.87603709126404	1579528	0.5	2049	4	431154	None
ERR7625426_fairy_single_metabat2_long_bin.18	21.03	0.88	Neural Network (Specific Model)	4	0.745	729429	173.12135465663218	729429	0.46	1063	1	729429	None
ERR7625426_fairy_single_metabat2_long_bin.19	75.23	3.08	Gradient Boost (General Model)	11	0.826	695696	206.44955489614244	3499136	0.58	4718	8	1117255	None
ERR7625426_fairy_single_metabat2_long_bin.2	76.7	5.64	Gradient Boost (General Model)	11	0.795	872660	148.42596286634955	3597930	0.41	6517	5	1490617	None
ERR7625426_fairy_single_metabat2_long_bin.20	61.24	5.72	Gradient Boost (General Model)	11	0.758	874825	121.53829039812646	4027604	0.41	8540	9	1205245	None
ERR7625426_fairy_single_metabat2_long_bin.21	29.66	1.14	Neural Network (Specific Model)	11	0.796	665327	195.8220536756126	1249749	0.57	1714	4	665327	None
ERR7625426_fairy_single_metabat2_long_bin.22	78.77	4.78	Gradient Boost (General Model)	11	0.803	797037	169.74461538461537	2852728	0.41	4550	8	1075711	None
ERR7625426_fairy_single_metabat2_long_bin.23	77.82	19.77	Gradient Boost (General Model)	11	0.722	126286	120.50822122571002	4932882	0.41	10035	74	246139	None
ERR7625426_fairy_single_metabat2_long_bin.24	6.77	0.03	Neural Network (Specific Model)	4	0.786	196665	230.9412780656304	504857	0.54	579	3	238592	None
ERR7625426_fairy_single_metabat2_long_bin.25	24.88	2.72	Neural Network (Specific Model)	11	0.725	393616	125.20389461626576	1333415	0.45	2619	6	481863	None
ERR7625426_fairy_single_metabat2_long_bin.26	8.4	0.01	Neural Network (Specific Model)	4	0.741	92532	154.8462623413258	434995	0.52	709	11	149472	None
ERR7625426_fairy_single_metabat2_long_bin.27	9.6	0.41	Neural Network (Specific Model)	4	0.748	76454	163.88210961737332	626929	0.49	967	10	157627	None
ERR7625426_fairy_single_metabat2_long_bin.28	4.46	0.02	Neural Network (Specific Model)	11	0.565	14344	87.85692068429238	292462	0.38	643	22	44174	None
