Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
ERR7015089_fairy_all_metabat2_long_bin.1	53.62	0.18	Gradient Boost (General Model)	11	0.919	779738	317.22222222222223	779738	0.41	756	1	779738	None
ERR7015089_fairy_all_metabat2_long_bin.10	4.54	0.01	Neural Network (Specific Model)	11	0.923	127506	328.72	239191	0.44	225	2	127506	None
ERR7015089_fairy_all_metabat2_long_bin.100	8.22	0.08	Neural Network (Specific Model)	11	0.814	126844	245.11475409836066	219045	0.41	244	3	126844	None
ERR7015089_fairy_all_metabat2_long_bin.101	41.1	8.41	Neural Network (Specific Model)	11	0.734	1551836	186.24706628607674	2379892	0.5	3153	2	1551836	None
ERR7015089_fairy_all_metabat2_long_bin.102	91.89	0.42	Neural Network (Specific Model)	11	0.928	713139	335.67981790591807	713139	0.34	659	1	713139	None
ERR7015089_fairy_all_metabat2_long_bin.103	10.06	0.08	Neural Network (Specific Model)	11	0.907	325095	262.45212765957444	325095	0.31	376	1	325095	None
ERR7015089_fairy_all_metabat2_long_bin.104	99.22	1.93	Gradient Boost (General Model)	11	0.877	2208690	291.1934322986955	2208690	0.52	2223	1	2208690	None
ERR7015089_fairy_all_metabat2_long_bin.105	32.71	0.12	Neural Network (Specific Model)	11	0.84	996379	297.4845908607864	996379	0.52	941	1	996379	None
ERR7015089_fairy_all_metabat2_long_bin.106	35.33	0.71	Neural Network (Specific Model)	11	0.854	1035717	293.14573268921094	1274715	0.49	1242	5	1035717	None
ERR7015089_fairy_all_metabat2_long_bin.107	100.0	1.24	Gradient Boost (General Model)	11	0.869	2429721	319.26096801585055	3881855	0.57	3533	2	2429721	None
ERR7015089_fairy_all_metabat2_long_bin.108	8.49	0.06	Neural Network (Specific Model)	11	0.818	263971	235.7941176470588	263971	0.35	306	1	263971	None
ERR7015089_fairy_all_metabat2_long_bin.11	89.76	9.43	Gradient Boost (General Model)	11	0.852	145113	290.91008372770295	2802120	0.5	2747	26	466977	None
ERR7015089_fairy_all_metabat2_long_bin.12	46.72	0.06	Gradient Boost (General Model)	11	0.901	380592	309.139116202946	626468	0.36	611	9	380592	None
ERR7015089_fairy_all_metabat2_long_bin.13	21.68	0.26	Neural Network (Specific Model)	11	0.881	268295	345.6074074074074	475686	0.51	405	3	268295	None
ERR7015089_fairy_all_metabat2_long_bin.14	74.54	0.44	Neural Network (Specific Model)	11	0.894	1596395	337.88235294117646	1596395	0.48	1411	1	1596395	None
ERR7015089_fairy_all_metabat2_long_bin.15	28.19	0.02	Neural Network (Specific Model)	11	0.88	264345	361.86986301369865	719423	0.5	584	4	317206	None
ERR7015089_fairy_all_metabat2_long_bin.16	17.6	0.02	Neural Network (Specific Model)	11	0.908	55825	332.14	328312	0.5	300	5	129570	None
ERR7015089_fairy_all_metabat2_long_bin.17	96.64	1.61	Gradient Boost (General Model)	11	0.868	2202067	276.35798703774304	2495830	0.35	2623	3	2202067	None
ERR7015089_fairy_all_metabat2_long_bin.18	100.0	1.32	Gradient Boost (General Model)	11	0.872	3059051	316.43374777975134	3059051	0.63	2815	1	3059051	None
ERR7015089_fairy_all_metabat2_long_bin.19	24.81	0.02	Neural Network (Specific Model)	11	0.893	1104119	357.94239130434784	1104119	0.41	920	1	1104119	None
ERR7015089_fairy_all_metabat2_long_bin.2	8.88	0.0	Neural Network (Specific Model)	11	0.866	263084	276.786231884058	263084	0.43	276	1	263084	None
ERR7015089_fairy_all_metabat2_long_bin.20	58.49	0.04	Gradient Boost (General Model)	11	0.84	929154	285.94967177242887	929154	0.39	914	1	929154	None
ERR7015089_fairy_all_metabat2_long_bin.21	99.06	0.17	Gradient Boost (General Model)	11	0.883	1380161	319.62602653190146	1714566	0.45	1583	2	1380161	None
ERR7015089_fairy_all_metabat2_long_bin.22	55.42	3.28	Gradient Boost (General Model)	11	0.692	2057566	157.74015748031496	2057566	0.35	3048	1	2057566	None
ERR7015089_fairy_all_metabat2_long_bin.23	96.62	14.68	Gradient Boost (General Model)	11	0.873	58268	265.11118363794606	4169940	0.38	4596	100	1362314	None
ERR7015089_fairy_all_metabat2_long_bin.24	19.28	0.04	Neural Network (Specific Model)	11	0.8	815579	214.4809010773751	815579	0.57	1021	1	815579	None
ERR7015089_fairy_all_metabat2_long_bin.25	99.2	0.07	Neural Network (Specific Model)	11	0.905	243768	358.42479338842975	2869891	0.49	2420	16	613375	None
ERR7015089_fairy_all_metabat2_long_bin.26	7.17	0.0	Neural Network (Specific Model)	11	0.892	83025	343.48659003831415	300391	0.44	261	6	83269	None
ERR7015089_fairy_all_metabat2_long_bin.27	51.37	0.68	Gradient Boost (General Model)	11	0.84	509991	267.62708472314876	1427111	0.5	1499	6	557082	None
ERR7015089_fairy_all_metabat2_long_bin.28	12.47	1.26	Neural Network (Specific Model)	11	0.892	43874	349.80281690140845	416673	0.48	355	9	160695	None
ERR7015089_fairy_all_metabat2_long_bin.29	43.53	0.03	Neural Network (Specific Model)	11	0.862	706772	272.4921465968586	902182	0.34	955	3	706772	None
ERR7015089_fairy_all_metabat2_long_bin.3	93.4	0.15	Gradient Boost (General Model)	11	0.856	556160	276.03986135181975	556160	0.32	577	1	556160	None
ERR7015089_fairy_all_metabat2_long_bin.30	62.12	0.24	Gradient Boost (General Model)	11	0.884	950162	313.4600431965443	1473472	0.58	1389	2	950162	None
ERR7015089_fairy_all_metabat2_long_bin.31	6.51	0.08	Neural Network (Specific Model)	11	0.809	80117	292.5436241610738	321913	0.48	298	7	103324	None
ERR7015089_fairy_all_metabat2_long_bin.32	27.61	0.36	Neural Network (Specific Model)	11	0.873	852753	328.69973544973544	852753	0.51	756	1	852753	None
ERR7015089_fairy_all_metabat2_long_bin.33	23.9	0.46	Neural Network (Specific Model)	11	0.803	195696	312.4136191677175	922863	0.49	793	7	325089	None
ERR7015089_fairy_all_metabat2_long_bin.34	7.78	1.2	Neural Network (Specific Model)	11	0.923	59524	343.12935323383084	223548	0.46	201	5	77461	None
ERR7015089_fairy_all_metabat2_long_bin.35	8.1	0.28	Neural Network (Specific Model)	11	0.854	52753	324.20846905537456	348617	0.42	307	6	130095	None
ERR7015089_fairy_all_metabat2_long_bin.36	9.6	0.0	Neural Network (Specific Model)	11	0.868	41645	295.4840182648402	223035	0.5	219	6	51371	None
ERR7015089_fairy_all_metabat2_long_bin.37	98.01	0.84	Gradient Boost (General Model)	11	0.911	557802	266.73197492163007	557802	0.33	638	1	557802	None
ERR7015089_fairy_all_metabat2_long_bin.38	100.0	0.57	Gradient Boost (General Model)	11	0.91	2665004	344.8582978723404	2665004	0.66	2350	1	2665004	None
ERR7015089_fairy_all_metabat2_long_bin.39	7.34	0.0	Neural Network (Specific Model)	11	0.8	50271	261.353982300885	220674	0.48	226	4	88307	None
ERR7015089_fairy_all_metabat2_long_bin.4	77.5	0.19	Gradient Boost (General Model)	11	0.883	1790890	324.2079754601227	1790890	0.47	1630	1	1790890	None
ERR7015089_fairy_all_metabat2_long_bin.40	4.5	0.02	Neural Network (Specific Model)	11	0.761	43130	239.17073170731706	230252	0.49	246	5	104598	None
ERR7015089_fairy_all_metabat2_long_bin.41	99.72	1.82	Gradient Boost (General Model)	11	0.872	1954996	315.2575075075075	2884242	0.51	2664	3	1954996	None
ERR7015089_fairy_all_metabat2_long_bin.42	96.32	0.0	Neural Network (Specific Model)	11	0.859	2342742	357.4589989350373	2342742	0.33	1878	1	2342742	None
ERR7015089_fairy_all_metabat2_long_bin.43	97.46	0.11	Neural Network (Specific Model)	11	0.88	1067112	294.9037678207739	1967511	0.45	1964	2	1067112	None
ERR7015089_fairy_all_metabat2_long_bin.44	97.51	0.35	Neural Network (Specific Model)	11	0.943	1907288	359.0077519379845	1907288	0.46	1677	1	1907288	None
ERR7015089_fairy_all_metabat2_long_bin.45	9.99	0.0	Neural Network (Specific Model)	11	0.87	51933	316.91705069124424	236434	0.34	217	6	73873	None
ERR7015089_fairy_all_metabat2_long_bin.46	10.05	0.0	Neural Network (Specific Model)	11	0.863	448868	338.26984126984127	591324	0.59	504	2	448868	None
ERR7015089_fairy_all_metabat2_long_bin.47	10.92	0.33	Neural Network (Specific Model)	11	0.867	125224	334.15334773218143	534105	0.39	463	8	164567	None
