Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
SRR19064411_fairy_all_metabat2_short_bin.1	99.99	63.75	Neural Network (Specific Model)	11	0.914	7218	304.2595009596929	5187453	0.48	5210	942	35051	None
SRR19064411_fairy_all_metabat2_short_bin.10	36.9	0.51	Neural Network (Specific Model)	11	0.934	3443	260.06135865595326	1139624	0.64	1369	362	15235	None
SRR19064411_fairy_all_metabat2_short_bin.11	67.38	2.69	Gradient Boost (General Model)	11	0.9	4325	264.63789746917587	1354939	0.56	1541	367	15840	None
SRR19064411_fairy_all_metabat2_short_bin.12	56.93	0.08	Neural Network (Specific Model)	11	0.925	15295	429.0424369747899	3306975	0.44	2380	326	56843	None
SRR19064411_fairy_all_metabat2_short_bin.13	95.23	0.33	Gradient Boost (General Model)	11	0.865	22272	316.38299055030575	1969998	0.5	1799	154	68634	None
SRR19064411_fairy_all_metabat2_short_bin.14	27.8	0.1	Neural Network (Specific Model)	11	0.906	2663	239.89730807577268	793980	0.61	1003	302	9623	None
SRR19064411_fairy_all_metabat2_short_bin.15	97.9	0.8	Gradient Boost (General Model)	11	0.874	27925	317.5	2778501	0.52	2554	160	86164	None
SRR19064411_fairy_all_metabat2_short_bin.16	84.65	0.07	Neural Network (Specific Model)	11	0.922	13428	385.5481687898089	3146363	0.42	2512	337	44537	None
SRR19064411_fairy_all_metabat2_short_bin.17	99.55	0.6	Neural Network (Specific Model)	11	0.874	45564	333.06316976875354	2024783	0.55	1773	72	133785	None
SRR19064411_fairy_all_metabat2_short_bin.18	67.17	0.83	Neural Network (Specific Model)	11	0.903	4952	281.6974333662389	1892812	0.64	2026	449	19704	None
SRR19064411_fairy_all_metabat2_short_bin.19	93.72	1.64	Neural Network (Specific Model)	11	0.915	79478	375.95403726708076	3964698	0.47	3220	86	170452	None
SRR19064411_fairy_all_metabat2_short_bin.2	90.3	0.37	Neural Network (Specific Model)	11	0.898	27083	325.0216165413534	2306199	0.64	2128	153	113741	None
SRR19064411_fairy_all_metabat2_short_bin.20	39.77	2.03	Gradient Boost (General Model)	11	0.904	15158	322.5090293453725	1893428	0.62	1772	179	52061	None
SRR19064411_fairy_all_metabat2_short_bin.21	85.27	0.05	Neural Network (Specific Model)	11	0.935	8730	370.353591160221	3222972	0.47	2715	495	30554	None
SRR19064411_fairy_all_metabat2_short_bin.22	87.33	0.74	Gradient Boost (General Model)	11	0.925	31414	316.0458115183246	2343674	0.61	2292	145	81092	None
SRR19064411_fairy_all_metabat2_short_bin.23	99.93	0.06	Neural Network (Specific Model)	11	0.876	62941	354.58271077908216	2272285	0.6	1874	63	166971	None
SRR19064411_fairy_all_metabat2_short_bin.24	76.35	5.33	Gradient Boost (General Model)	11	0.917	12810	306.9280792420327	2326274	0.61	2322	259	45551	None
SRR19064411_fairy_all_metabat2_short_bin.25	88.22	0.9	Gradient Boost (General Model)	11	0.898	14000	313.6008032128514	2602488	0.59	2490	298	61923	None
SRR19064411_fairy_all_metabat2_short_bin.26	18.06	0.6	Neural Network (Specific Model)	11	0.96	2343	337.3880952380952	882780	0.48	840	374	7704	None
SRR19064411_fairy_all_metabat2_short_bin.27	100.0	0.23	Neural Network (Specific Model)	11	0.88	80555	353.66876475216367	3060547	0.57	2542	65	255661	None
SRR19064411_fairy_all_metabat2_short_bin.28	85.45	2.01	Neural Network (Specific Model)	11	0.91	15512	352.05386416861825	2476239	0.6	2135	238	52392	None
SRR19064411_fairy_all_metabat2_short_bin.29	82.55	0.04	Gradient Boost (General Model)	11	0.879	10596	311.3326304691618	2013565	0.59	1897	249	74837	None
SRR19064411_fairy_all_metabat2_short_bin.3	59.2	1.51	Gradient Boost (General Model)	11	0.922	3044	283.03487672880334	1526670	0.38	1663	515	19827	None
SRR19064411_fairy_all_metabat2_short_bin.30	83.45	6.34	Gradient Boost (General Model)	11	0.9	7997	298.4326359832636	2370030	0.64	2390	406	36083	None
SRR19064411_fairy_all_metabat2_short_bin.31	87.42	6.16	Gradient Boost (General Model)	11	0.889	8781	287.75968063872256	2426333	0.63	2505	376	31366	None
SRR19064411_fairy_all_metabat2_short_bin.32	73.04	2.4	Gradient Boost (General Model)	11	0.871	8088	302.3123225440091	1828362	0.61	1761	292	50307	None
SRR19064411_fairy_all_metabat2_short_bin.33	48.65	0.03	Gradient Boost (General Model)	11	0.888	3535	271.2590252707581	1013098	0.61	1108	312	19801	None
SRR19064411_fairy_all_metabat2_short_bin.34	72.16	2.81	Gradient Boost (General Model)	11	0.867	5391	274.4289071680376	2420020	0.62	2553	531	40323	None
SRR19064411_fairy_all_metabat2_short_bin.35	5.77	0.0	Neural Network (Specific Model)	11	0.859	31829	292.9816513761468	222321	0.54	218	10	52252	None
SRR19064411_fairy_all_metabat2_short_bin.36	22.97	0.0	Neural Network (Specific Model)	11	0.947	2888	254.62735042735042	469694	0.54	585	172	7383	None
SRR19064411_fairy_all_metabat2_short_bin.37	9.15	0.0	Neural Network (Specific Model)	11	0.929	2883	252.4291338582677	206310	0.6	254	75	5591	None
SRR19064411_fairy_all_metabat2_short_bin.38	34.38	0.41	Neural Network (Specific Model)	11	0.91	3265	255.88429752066116	1119620	0.59	1331	363	12344	None
SRR19064411_fairy_all_metabat2_short_bin.39	63.26	3.28	Neural Network (Specific Model)	11	0.93	4041	285.8792372881356	1300719	0.49	1416	359	11818	None
SRR19064411_fairy_all_metabat2_short_bin.4	90.28	1.28	Neural Network (Specific Model)	11	0.912	39306	323.19193548387096	2629593	0.49	2480	103	111504	None
SRR19064411_fairy_all_metabat2_short_bin.40	8.42	0.02	Neural Network (Specific Model)	11	0.862	2284	242.74671052631578	255738	0.63	304	109	11216	None
SRR19064411_fairy_all_metabat2_short_bin.41	7.45	0.02	Neural Network (Specific Model)	11	0.885	12665	275.13100436681225	212763	0.51	229	24	34252	None
SRR19064411_fairy_all_metabat2_short_bin.42	8.93	0.0	Neural Network (Specific Model)	11	0.924	2552	266.4487895716946	463339	0.61	537	186	7975	None
SRR19064411_fairy_all_metabat2_short_bin.43	12.97	0.12	Neural Network (Specific Model)	11	0.885	3018	256.2757111597374	396047	0.6	457	138	8638	None
SRR19064411_fairy_all_metabat2_short_bin.44	31.65	0.78	Neural Network (Specific Model)	11	0.948	2882	332.69985875706215	1485762	0.47	1416	544	9411	None
SRR19064411_fairy_all_metabat2_short_bin.45	7.98	0.0	Neural Network (Specific Model)	11	0.919	8468	429.843853820598	421827	0.42	301	62	21594	None
SRR19064411_fairy_all_metabat2_short_bin.46	99.78	0.86	Gradient Boost (General Model)	11	0.884	10929	309.14606741573033	1771483	0.4	1691	239	34455	None
SRR19064411_fairy_all_metabat2_short_bin.47	20.07	0.12	Neural Network (Specific Model)	11	0.9	2934	278.87577639751555	745068	0.57	805	265	7877	None
SRR19064411_fairy_all_metabat2_short_bin.48	16.78	0.13	Neural Network (Specific Model)	11	0.921	2157	249.72331154684096	371472	0.63	459	164	4795	None
SRR19064411_fairy_all_metabat2_short_bin.49	33.92	0.0	Neural Network (Specific Model)	11	0.941	3751	299.3133802816901	540803	0.51	568	157	13198	None
SRR19064411_fairy_all_metabat2_short_bin.5	48.42	0.14	Neural Network (Specific Model)	11	0.935	6499	302.20728929384967	849406	0.43	878	172	19608	None
SRR19064411_fairy_all_metabat2_short_bin.50	84.2	0.49	Neural Network (Specific Model)	11	0.873	5727	306.8250539956803	1949340	0.57	1852	415	24073	None
SRR19064411_fairy_all_metabat2_short_bin.51	96.15	0.0	Gradient Boost (General Model)	11	0.869	48227	311.5107421875	2197822	0.59	2048	67	122528	None
SRR19064411_fairy_all_metabat2_short_bin.52	34.08	0.01	Neural Network (Specific Model)	11	0.924	13153	398.3956780923994	1733601	0.44	1342	175	68417	None
SRR19064411_fairy_all_metabat2_short_bin.53	100.0	0.36	Gradient Boost (General Model)	11	0.901	9889	326.4308093994778	1661302	0.48	1532	224	26436	None
SRR19064411_fairy_all_metabat2_short_bin.54	13.35	0.05	Neural Network (Specific Model)	11	0.911	5027	269.8555133079848	232987	0.51	263	53	17003	None
SRR19064411_fairy_all_metabat2_short_bin.55	59.22	0.57	Neural Network (Specific Model)	11	0.916	4652	321.77247014456316	1674595	0.61	1591	414	29851	None
SRR19064411_fairy_all_metabat2_short_bin.56	58.67	1.25	Neural Network (Specific Model)	11	0.935	3803	363.50779661016946	1716936	0.45	1475	495	15515	None
SRR19064411_fairy_all_metabat2_short_bin.6	33.69	0.14	Neural Network (Specific Model)	11	0.892	14191	310.0	898939	0.64	864	99	58445	None
SRR19064411_fairy_all_metabat2_short_bin.7	88.15	0.01	Neural Network (Specific Model)	11	0.887	65891	346.15337763012184	2110298	0.61	1806	54	124874	None
SRR19064411_fairy_all_metabat2_short_bin.8	25.6	0.01	Neural Network (Specific Model)	11	0.909	2350	244.65040650406505	593828	0.65	738	247	6572	None
SRR19064411_fairy_all_metabat2_short_bin.9	25.66	0.05	Neural Network (Specific Model)	11	0.935	5915	304.6367851622875	631184	0.43	647	138	16268	None
