Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
maxbin_19064418.001	28.14	0.29	Neural Network (Specific Model)	11	0.87	26762	319.69385474860337	984559	0.43	895	72	72662	None
maxbin_19064418.002	46.05	0.06	Neural Network (Specific Model)	11	0.858	41511	328.46614785992216	1473732	0.42	1285	73	85383	None
maxbin_19064418.003	9.93	0.06	Neural Network (Specific Model)	11	0.888	12087	268.37560975609756	370095	0.51	410	53	47602	None
maxbin_19064418.004	34.74	0.14	Neural Network (Specific Model)	11	0.859	45176	324.26573426573424	1455244	0.4	1287	93	133336	None
maxbin_19064418.005	87.79	5.31	Neural Network (Specific Model)	11	0.91	24586	358.29121920404293	3733568	0.48	3166	245	99126	None
maxbin_19064418.006	96.79	6.15	Neural Network (Specific Model)	11	0.895	25287	346.00995973723246	5464941	0.41	4719	427	130941	None
maxbin_19064418.007	27.89	4.03	Neural Network (Specific Model)	11	0.883	7155	263.28061504667767	1621526	0.49	1821	361	82733	None
maxbin_19064418.008	97.68	12.0	Neural Network (Specific Model)	11	0.893	34200	304.2705263157895	2905823	0.42	2850	168	187019	None
maxbin_19064418.009	61.79	5.82	Neural Network (Specific Model)	11	0.898	3928	260.9503816793893	1823039	0.62	2096	525	78572	None
maxbin_19064418.010	92.4	3.12	Gradient Boost (General Model)	11	0.881	7509	294.5421276595745	2351142	0.55	2350	433	23434	None
maxbin_19064418.011	88.15	6.39	Neural Network (Specific Model)	11	0.875	16864	334.9881073734285	3376086	0.44	2943	332	56750	None
maxbin_19064418.012	100.0	40.83	Neural Network (Specific Model)	11	0.868	9824	273.84659730033746	6715525	0.38	7112	1173	256314	None
maxbin_19064418.013	76.44	3.47	Neural Network (Specific Model)	11	0.88	6181	291.859929769801	2544386	0.64	2563	536	37284	None
maxbin_19064418.014	90.85	21.96	Neural Network (Specific Model)	11	0.871	5420	267.14655784244144	2586589	0.4	2818	613	40888	None
maxbin_19064418.015	100.0	60.66	Neural Network (Specific Model)	11	0.905	13724	303.2312397596942	9173093	0.43	9155	1258	226483	None
maxbin_19064418.016	99.99	2.02	Neural Network (Specific Model)	11	0.871	106039	303.54491017964074	2265216	0.41	2171	62	339902	None
maxbin_19064418.017	92.82	23.07	Gradient Boost (General Model)	11	0.885	21584	288.2524879158374	6854863	0.52	7034	766	173718	None
maxbin_19064418.018	95.55	6.92	Gradient Boost (General Model)	11	0.871	12597	286.2854430379747	3104665	0.53	3160	369	52957	None
maxbin_19064418.019	91.43	14.26	Gradient Boost (General Model)	11	0.895	33077	284.4301038062284	2747750	0.61	2890	395	164579	None
maxbin_19064418.020	84.37	1.78	Neural Network (Specific Model)	11	0.873	35093	312.5690949227373	2426827	0.6	2265	183	126890	None
maxbin_19064418.021	98.75	6.44	Neural Network (Specific Model)	11	0.869	44429	316.10702341137124	2932030	0.57	2691	145	128274	None
maxbin_19064418.022	90.65	11.64	Neural Network (Specific Model)	11	0.909	7565	320.90563019833655	3304636	0.6	3126	657	34239	None
maxbin_19064418.023	82.53	1.82	Neural Network (Specific Model)	11	0.88	55220	331.760581445062	2642640	0.45	2339	123	150752	None
maxbin_19064418.024	98.12	14.64	Gradient Boost (General Model)	11	0.904	32579	303.2816423481507	2958565	0.42	2947	286	83623	None
maxbin_19064418.025	72.71	0.69	Gradient Boost (General Model)	11	0.865	10306	294.081733136386	2066789	0.6	2031	277	52559	None
maxbin_19064418.026	82.34	5.06	Neural Network (Specific Model)	11	0.918	7692	297.8140350877193	2213886	0.38	2280	396	37142	None
maxbin_19064418.027	94.08	16.03	Gradient Boost (General Model)	11	0.893	32308	305.6207270754205	3775662	0.46	3686	280	113905	None
