Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
SemiBin_0.fa	93.29	0.69	Gradient Boost (General Model)	11	0.885	116710	251.4908747640025	1351731	0.5	1589	25	205784	None
SemiBin_1.fa	95.45	0.18	Gradient Boost (General Model)	11	0.866	56568	284.22938443670154	1692361	0.34	1722	55	160037	None
SemiBin_12.fa	9.48	0.02	Neural Network (Specific Model)	11	0.821	6838	207.14031180400892	338746	0.51	449	53	22557	None
SemiBin_13.fa	4.94	0.01	Neural Network (Specific Model)	11	0.791	5943	163.6820987654321	200511	0.35	324	36	22150	None
SemiBin_15.fa	25.58	0.05	Neural Network (Specific Model)	11	0.87	4376	241.80583756345177	655653	0.33	788	153	16614	None
SemiBin_16.fa	61.74	0.0	Gradient Boost (General Model)	11	0.879	5159	264.3686176836862	723028	0.33	803	148	16020	None
SemiBin_19.fa	12.09	0.28	Neural Network (Specific Model)	11	0.863	3812	257.7704194260486	405256	0.48	453	103	12775	None
SemiBin_2.fa	95.78	1.48	Gradient Boost (General Model)	11	0.883	29972	277.81227173119066	1288827	0.49	1369	81	51328	None
SemiBin_22.fa	9.15	0.05	Neural Network (Specific Model)	11	0.84	4386	247.8235294117647	390255	0.37	442	95	11843	None
SemiBin_26.fa	27.86	3.05	Neural Network (Specific Model)	11	0.82	3598	250.1641651031895	974056	0.35	1066	267	10330	None
SemiBin_27.fa	49.59	0.67	Gradient Boost (General Model)	11	0.89	4012	264.6919298245614	1267599	0.37	1425	318	9458	None
SemiBin_28.fa	25.35	0.0	Neural Network (Specific Model)	11	0.9	3399	288.3405875952122	880918	0.64	919	246	8701	None
SemiBin_29.fa	31.66	0.01	Neural Network (Specific Model)	11	0.875	4009	233.2768273716952	512340	0.45	643	128	8653	None
SemiBin_3.fa	12.97	7.33	Neural Network (Specific Model)	11	0.867	7107	170.89557522123894	997561	0.47	1695	166	42448	None
SemiBin_36.fa	14.19	0.04	Neural Network (Specific Model)	11	0.87	3194	258.18859649122805	405343	0.32	456	121	6574	None
SemiBin_4.fa	9.4	0.16	Neural Network (Specific Model)	11	0.844	4474	206.34026927784578	596769	0.43	817	127	41954	None
SemiBin_5.fa	12.03	1.88	Neural Network (Specific Model)	11	0.87	4889	196.70381679389314	884718	0.49	1310	180	36885	None
SemiBin_6.fa	79.67	2.55	Gradient Boost (General Model)	11	0.874	10103	262.7246992215145	1272115	0.49	1413	165	30090	None
SemiBin_7.fa	8.38	0.43	Neural Network (Specific Model)	11	0.817	7598	188.09548793284364	655086	0.36	953	104	28357	None
SemiBin_8.fa	78.12	2.31	Gradient Boost (General Model)	11	0.86	6563	267.203125	1189062	0.43	1280	201	26297	None
SemiBin_9.fa	11.12	0.05	Neural Network (Specific Model)	11	0.841	4318	237.50225563909774	561824	0.47	665	130	25899	None
