Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
cluster_1	99.85	0.04	Neural Network (Specific Model)	11	0.846	16379	323.54331408262993	2579912	0.56	2251	228	105344	None
cluster_10	90.88	1.89	Neural Network (Specific Model)	11	0.881	11391	321.9192037470726	1868028	0.56	1708	239	51755	None
cluster_11	94.28	0.34	Neural Network (Specific Model)	11	0.906	18101	365.85374957583986	3565683	0.42	2947	334	67962	None
cluster_12	83.36	0.08	Neural Network (Specific Model)	11	0.857	15296	326.86892758936756	2494251	0.42	2182	271	48674	None
cluster_13	78.61	0.11	Neural Network (Specific Model)	11	0.932	5961	299.0945244956772	1665129	0.42	1735	350	27319	None
cluster_14	96.88	1.59	Neural Network (Specific Model)	11	0.908	16927	317.82820329277024	2926093	0.45	2794	319	67096	None
cluster_15	78.52	0.11	Gradient Boost (General Model)	11	0.929	3664	282.1045918367347	1424442	0.35	1568	423	22776	None
cluster_16	89.81	2.45	Neural Network (Specific Model)	11	0.882	23681	309.4849765258216	2238403	0.6	2130	162	131878	None
cluster_17	94.4	1.23	Neural Network (Specific Model)	11	0.889	12371	327.0033319450229	2643864	0.46	2401	313	53840	None
cluster_18	67.74	2.3	Neural Network (Specific Model)	11	0.937	4586	301.62974111980736	1599276	0.42	1661	419	20588	None
cluster_19	87.08	3.82	Gradient Boost (General Model)	11	0.881	7439	278.60064935064935	2039496	0.57	2156	355	56123	None
cluster_2	99.32	0.05	Neural Network (Specific Model)	11	0.874	47709	323.6240376390077	2592423	0.45	2338	85	166618	None
cluster_20	73.15	1.06	Neural Network (Specific Model)	11	0.932	4175	311.6793201133145	1767227	0.39	1765	484	29265	None
cluster_21	83.01	0.51	Neural Network (Specific Model)	11	0.923	6650	318.1336847149018	2152661	0.43	2087	416	28371	None
cluster_22	77.47	1.62	Gradient Boost (General Model)	11	0.908	10077	291.64511784511785	1428144	0.62	1485	192	34091	None
cluster_23	81.54	0.04	Neural Network (Specific Model)	11	0.922	10762	360.6434540389972	2523809	0.48	2154	345	35416	None
cluster_24	67.48	0.01	Neural Network (Specific Model)	11	0.905	38521	343.5773074661964	1934285	0.48	1701	70	85455	None
cluster_25	84.49	4.28	Neural Network (Specific Model)	11	0.874	21054	305.16978109983984	1960083	0.59	1873	158	157125	None
cluster_26	80.34	2.1	Neural Network (Specific Model)	11	0.894	7277	332.25931301403	2301307	0.57	2067	414	48678	None
cluster_27	76.12	4.28	Neural Network (Specific Model)	11	0.927	3775	299.3414899401849	1777001	0.4	1839	518	35612	None
cluster_28	67.51	0.5	Gradient Boost (General Model)	11	0.899	4879	268.13235294117646	1880040	0.59	2108	463	34959	None
cluster_29	62.58	4.68	Gradient Boost (General Model)	11	0.907	3534	277.2042895442359	1704456	0.49	1865	524	52809	None
cluster_3	100.0	0.83	Gradient Boost (General Model)	11	0.88	43091	310.33426495248744	1889397	0.41	1789	60	210002	None
cluster_30	57.9	0.5	Gradient Boost (General Model)	11	0.913	4144	266.91238670694867	1446702	0.54	1655	383	92956	None
cluster_31	51.01	1.29	Neural Network (Specific Model)	11	0.916	3789	313.3871733966746	1723443	0.61	1684	502	27411	None
cluster_32	61.14	1.98	Gradient Boost (General Model)	11	0.9	4059	267.6459899749373	1419516	0.55	1596	377	73646	None
cluster_33	65.99	0.4	Neural Network (Specific Model)	11	0.917	4388	269.7841596130593	1455472	0.53	1654	383	34827	None
cluster_34	56.45	0.99	Gradient Boost (General Model)	11	0.9	3470	291.4579002079002	1864649	0.44	1924	575	33493	None
cluster_4	86.42	1.12	Neural Network (Specific Model)	11	0.875	45615	334.28730650154796	1849374	0.6	1615	85	163726	None
cluster_5	97.21	0.4	Gradient Boost (General Model)	11	0.894	45564	320.9115577889447	2140945	0.52	1990	77	128844	None
cluster_6	96.05	3.77	Gradient Boost (General Model)	11	0.895	18882	306.52714812862416	1945677	0.62	1897	169	74469	None
cluster_7	93.61	0.05	Neural Network (Specific Model)	11	0.921	13669	364.9333979954736	3671733	0.46	3093	382	46061	None
cluster_8	83.49	0.8	Neural Network (Specific Model)	11	0.908	7006	332.2546448087432	2003777	0.43	1830	371	26406	None
cluster_9	95.49	1.19	Neural Network (Specific Model)	11	0.915	32250	370.96751968503935	3700095	0.47	3048	192	153540	None
