Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
ERR9769299_fairy_single_metabat2_long_bin.1	99.92	0.0	Neural Network (Specific Model)	11	0.916	2883013	347.82366863905327	2883013	0.42	2535	1	2883013	None
ERR9769299_fairy_single_metabat2_long_bin.10	11.75	0.03	Neural Network (Specific Model)	11	0.845	9509	225.15686274509804	364720	0.47	459	51	47106	None
ERR9769299_fairy_single_metabat2_long_bin.100	96.41	38.83	Gradient Boost (General Model)	11	0.941	25200	315.52069839481834	3554616	0.51	3551	234	167720	None
ERR9769299_fairy_single_metabat2_long_bin.101	9.78	0.25	Neural Network (Specific Model)	11	0.878	13647	226.882618510158	341044	0.5	443	38	61716	None
ERR9769299_fairy_single_metabat2_long_bin.102	8.94	1.17	Neural Network (Specific Model)	11	0.883	9932	249.4794952681388	266573	0.51	317	33	20151	None
ERR9769299_fairy_single_metabat2_long_bin.103	21.82	0.26	Neural Network (Specific Model)	11	0.917	12464	262.58148631029985	655826	0.51	767	70	22598	None
ERR9769299_fairy_single_metabat2_long_bin.104	5.62	0.03	Neural Network (Specific Model)	11	0.843	6878	235.9148264984227	264425	0.7	317	50	19420	None
ERR9769299_fairy_single_metabat2_long_bin.105	7.6	0.12	Neural Network (Specific Model)	11	0.862	74583	284.7922077922078	304496	0.45	308	13	97408	None
ERR9769299_fairy_single_metabat2_long_bin.106	7.58	0.01	Neural Network (Specific Model)	11	0.838	9871	272.0926517571885	301896	0.46	313	41	17024	None
ERR9769299_fairy_single_metabat2_long_bin.107	83.9	71.19	Gradient Boost (General Model)	11	0.88	11697	256.0398836726215	6272208	0.49	7221	653	70874	None
ERR9769299_fairy_single_metabat2_long_bin.108	41.71	10.51	Neural Network (Specific Model)	11	0.85	8503	234.50214067278287	2690086	0.44	3270	385	30576	None
ERR9769299_fairy_single_metabat2_long_bin.109	26.63	9.01	Neural Network (Specific Model)	11	0.853	11246	248.5955334987593	1403321	0.44	1612	142	46154	None
ERR9769299_fairy_single_metabat2_long_bin.11	97.59	0.51	Neural Network (Specific Model)	11	0.911	2317085	338.1166514181153	2431035	0.36	2186	2	2317085	None
ERR9769299_fairy_single_metabat2_long_bin.110	64.96	43.52	Gradient Boost (General Model)	11	0.918	540793	321.6766510285096	2908462	0.5	2771	5	1271398	None
ERR9769299_fairy_single_metabat2_long_bin.111	16.62	0.3	Neural Network (Specific Model)	11	0.864	8181	337.3333333333333	934546	0.56	804	145	43343	None
ERR9769299_fairy_single_metabat2_long_bin.112	29.01	2.62	Neural Network (Specific Model)	11	0.829	12188	220.2833432128038	1337813	0.44	1687	157	42844	None
ERR9769299_fairy_single_metabat2_long_bin.113	14.82	1.12	Neural Network (Specific Model)	11	0.724	10866	186.45287739783151	918707	0.58	1199	101	45241	None
ERR9769299_fairy_single_metabat2_long_bin.114	15.51	5.67	Neural Network (Specific Model)	11	0.814	6252	240.92358529533251	2134333	0.66	2421	422	29713	None
ERR9769299_fairy_single_metabat2_long_bin.115	87.97	8.76	Gradient Boost (General Model)	11	0.896	208397	316.0988074957411	2482277	0.5	2348	36	516131	None
ERR9769299_fairy_single_metabat2_long_bin.116	10.38	1.13	Neural Network (Specific Model)	11	0.896	97644	326.2869565217391	250802	0.32	230	4	100980	None
ERR9769299_fairy_single_metabat2_long_bin.117	6.32	0.0	Neural Network (Specific Model)	11	0.88	8078	257.59656652360513	203068	0.52	233	31	20809	None
ERR9769299_fairy_single_metabat2_long_bin.118	14.87	0.09	Neural Network (Specific Model)	11	0.817	8860	246.66027397260274	658378	0.39	730	98	31293	None
ERR9769299_fairy_single_metabat2_long_bin.119	73.93	0.43	Gradient Boost (General Model)	11	0.905	22801	267.3045414069457	992174	0.46	1123	61	57512	None
ERR9769299_fairy_single_metabat2_long_bin.12	8.82	0.13	Neural Network (Specific Model)	11	0.927	54940	304.11739130434785	225443	0.39	230	10	61817	None
ERR9769299_fairy_single_metabat2_long_bin.120	21.91	0.11	Neural Network (Specific Model)	11	0.927	57385	316.5842490842491	558590	0.45	546	13	79891	None
ERR9769299_fairy_single_metabat2_long_bin.121	94.7	1.06	Gradient Boost (General Model)	11	0.881	51681	293.69792046698285	2733952	0.48	2741	92	160247	None
ERR9769299_fairy_single_metabat2_long_bin.122	72.97	3.69	Gradient Boost (General Model)	11	0.94	42838	348.01859229747674	2499091	0.56	2259	97	207803	None
ERR9769299_fairy_single_metabat2_long_bin.123	56.85	5.8	Neural Network (Specific Model)	11	0.932	385720	342.17105263157896	1671635	0.32	1520	7	799999	None
ERR9769299_fairy_single_metabat2_long_bin.124	18.98	2.1	Neural Network (Specific Model)	11	0.959	146472	287.2295597484277	284664	0.35	318	7	146472	None
ERR9769299_fairy_single_metabat2_long_bin.125	7.97	1.13	Neural Network (Specific Model)	11	0.773	7118	212.48685326547923	965408	0.68	1179	170	28008	None
ERR9769299_fairy_single_metabat2_long_bin.126	7.69	0.0	Neural Network (Specific Model)	11	0.77	8389	190.53869969040247	237179	0.38	323	42	16311	None
ERR9769299_fairy_single_metabat2_long_bin.127	10.18	0.32	Neural Network (Specific Model)	11	0.934	27792	318.4657039711191	282555	0.57	277	12	61996	None
ERR9769299_fairy_single_metabat2_long_bin.128	29.86	0.03	Neural Network (Specific Model)	11	0.92	495392	334.4396887159533	838936	0.5	771	8	495392	None
ERR9769299_fairy_single_metabat2_long_bin.129	21.49	4.9	Neural Network (Specific Model)	4	0.83	7667	257.94284097340125	1633968	0.63	1767	279	26565	None
ERR9769299_fairy_single_metabat2_long_bin.13	10.44	0.01	Neural Network (Specific Model)	11	0.882	8543	253.34271523178808	517282	0.51	604	73	31287	None
ERR9769299_fairy_single_metabat2_long_bin.130	30.97	0.85	Neural Network (Specific Model)	11	0.915	10147	256.85559174809987	772178	0.57	921	114	34025	None
ERR9769299_fairy_single_metabat2_long_bin.131	53.04	11.32	Gradient Boost (General Model)	11	0.934	12142	280.7204641350211	1698707	0.5	1896	198	83875	None
ERR9769299_fairy_single_metabat2_long_bin.132	72.69	2.29	Neural Network (Specific Model)	11	0.902	1981520	308.7152869031975	2337715	0.54	2283	7	1981520	None
ERR9769299_fairy_single_metabat2_long_bin.133	12.23	0.51	Neural Network (Specific Model)	11	0.923	124085	283.56	368066	0.26	400	4	160607	None
ERR9769299_fairy_single_metabat2_long_bin.134	12.66	0.12	Neural Network (Specific Model)	11	0.936	11261	265.91639871382637	263420	0.5	311	30	31651	None
ERR9769299_fairy_single_metabat2_long_bin.135	31.0	1.84	Neural Network (Specific Model)	11	0.92	97524	312.1206030150754	606192	0.44	597	13	195377	None
