Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
ERR3414584_bwa_all_metabat2_short_bin.1	13.8	0.01	Neural Network (Specific Model)	11	0.9	42540	339.60743801652893	273434	0.65	242	14	52109	None
ERR3414584_bwa_all_metabat2_short_bin.10	37.06	0.9	Neural Network (Specific Model)	11	0.876	2820	216.47058823529412	1153176	0.43	1564	423	13288	None
ERR3414584_bwa_all_metabat2_short_bin.100	93.75	2.78	Gradient Boost (General Model)	11	0.86	61576	321.3009823182711	2849154	0.63	2545	83	177031	None
ERR3414584_bwa_all_metabat2_short_bin.101	28.71	0.08	Neural Network (Specific Model)	11	0.848	431818	336.5753623188406	819614	0.61	690	8	431818	None
ERR3414584_bwa_all_metabat2_short_bin.102	7.46	0.07	Neural Network (Specific Model)	11	0.854	36992	263.27377521613835	320194	0.39	347	13	74923	None
ERR3414584_bwa_all_metabat2_short_bin.103	82.43	2.21	Gradient Boost (General Model)	11	0.84	8551	280.6841062227507	2522017	0.61	2523	405	55875	None
ERR3414584_bwa_all_metabat2_short_bin.104	78.6	0.64	Gradient Boost (General Model)	11	0.84	5331	281.83078545071163	1905584	0.6	1897	440	21766	None
ERR3414584_bwa_all_metabat2_short_bin.105	12.23	0.03	Neural Network (Specific Model)	11	0.896	10943	265.3637901861252	522895	0.49	591	63	47352	None
ERR3414584_bwa_all_metabat2_short_bin.106	54.56	0.26	Gradient Boost (General Model)	11	0.853	3655	244.09024517475223	1637997	0.51	1917	492	17129	None
ERR3414584_bwa_all_metabat2_short_bin.107	61.68	0.14	Neural Network (Specific Model)	11	0.84	218588	313.97474747474746	1769863	0.59	1584	26	396950	None
ERR3414584_bwa_all_metabat2_short_bin.108	99.94	0.0	Neural Network (Specific Model)	11	0.893	49916	307.79549496147007	1743417	0.33	1687	49	122248	None
ERR3414584_bwa_all_metabat2_short_bin.109	75.35	0.02	Gradient Boost (General Model)	11	0.879	103631	330.98453927025355	1824976	0.62	1617	33	145908	None
ERR3414584_bwa_all_metabat2_short_bin.11	26.33	0.02	Neural Network (Specific Model)	11	0.919	72168	356.78753993610223	728054	0.48	626	24	166178	None
ERR3414584_bwa_all_metabat2_short_bin.110	76.28	2.04	Gradient Boost (General Model)	11	0.876	45158	328.17752808988763	1997616	0.55	1780	112	259841	None
ERR3414584_bwa_all_metabat2_short_bin.111	98.68	0.12	Neural Network (Specific Model)	11	0.886	29412	298.30036855036855	1642108	0.39	1628	97	137411	None
ERR3414584_bwa_all_metabat2_short_bin.112	77.26	0.0	Neural Network (Specific Model)	11	0.867	118805	322.36772486772486	1685198	0.56	1512	26	196399	None
ERR3414584_bwa_all_metabat2_short_bin.113	89.82	1.08	Gradient Boost (General Model)	11	0.879	36738	319.3817204301075	3033135	0.54	2790	138	85168	None
ERR3414584_bwa_all_metabat2_short_bin.114	56.86	0.01	Gradient Boost (General Model)	11	0.847	75072	329.2824519230769	969203	0.51	832	16	142620	None
ERR3414584_bwa_all_metabat2_short_bin.115	11.45	0.0	Neural Network (Specific Model)	11	0.879	74887	307.4888888888889	282967	0.57	270	6	96779	None
ERR3414584_bwa_all_metabat2_short_bin.116	4.63	0.01	Neural Network (Specific Model)	11	0.836	70534	295.42424242424244	243993	0.36	231	5	94155	None
ERR3414584_bwa_all_metabat2_short_bin.117	89.63	0.01	Neural Network (Specific Model)	11	0.887	23026	303.3454003407155	2405412	0.47	2348	152	140062	None
ERR3414584_bwa_all_metabat2_short_bin.118	6.56	0.05	Neural Network (Specific Model)	11	0.891	361976	339.26498422712933	361976	0.43	317	1	361976	None
ERR3414584_bwa_all_metabat2_short_bin.119	99.37	0.05	Neural Network (Specific Model)	11	0.865	31264	309.2328388232336	4257912	0.51	3977	208	134086	None
ERR3414584_bwa_all_metabat2_short_bin.12	24.52	0.43	Neural Network (Specific Model)	11	0.89	4100	245.19419237749545	454081	0.53	551	131	11698	None
ERR3414584_bwa_all_metabat2_short_bin.120	73.46	0.04	Gradient Boost (General Model)	11	0.899	140240	323.6283551273228	1565537	0.46	1453	13	343297	None
ERR3414584_bwa_all_metabat2_short_bin.121	50.33	0.5	Neural Network (Specific Model)	11	0.882	4314	262.76977904490377	1251099	0.58	1403	311	27360	None
