Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
19019	67.37	0.04	Gradient Boost (General Model)	11	0.853	9170	286.4838076545633	1024025	0.39	1019	127	32929	None
20766	79.57	0.96	Gradient Boost (General Model)	11	0.827	19386	214.73345049794963	1325901	0.42	1707	99	55493	None
21682	100.0	39.92	Gradient Boost (General Model)	11	0.835	35166	281.15237302248124	3632257	0.32	3603	286	426109	None
22628	94.89	23.96	Gradient Boost (General Model)	11	0.875	14300	216.37515136837007	3050918	0.49	4129	429	160361	None
25094	11.9	0.79	Neural Network (Specific Model)	11	0.834	8513	239.43927648578813	332525	0.3	387	63	24209	None
25103	13.34	0.01	Neural Network (Specific Model)	11	0.878	8378	283.61925601750545	441827	0.47	457	72	15589	None
25633	86.87	9.81	Gradient Boost (General Model)	11	0.882	76076	291.84593679458237	1755078	0.47	1772	27	228527	None
25637	65.25	4.02	Gradient Boost (General Model)	11	0.876	51269	292.22731201382885	1154956	0.48	1157	26	139970	None
25712	80.92	24.42	Gradient Boost (General Model)	11	0.9	24986	283.55352697095435	1135784	0.45	1205	54	63141	None
25741	19.22	2.56	Neural Network (Specific Model)	11	0.872	10012	273.36690647482015	391592	0.49	417	46	29273	None
