Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
ERR3414589_strobealign_single_metabat2_short_bin.1	6.78	0.23	Neural Network (Specific Model)	11	0.878	18295	290.86574074074076	213963	0.41	216	14	63316	None
ERR3414589_strobealign_single_metabat2_short_bin.10	6.99	0.02	Neural Network (Specific Model)	11	0.894	3159	226.94306930693068	306092	0.47	404	105	6387	None
ERR3414589_strobealign_single_metabat2_short_bin.100	48.87	1.35	Neural Network (Specific Model)	11	0.907	81725	299.15	1184831	0.43	1200	31	94869	None
ERR3414589_strobealign_single_metabat2_short_bin.101	31.18	0.03	Neural Network (Specific Model)	11	0.891	86434	331.44126984126984	1403239	0.51	1260	28	138087	None
ERR3414589_strobealign_single_metabat2_short_bin.102	32.44	0.16	Neural Network (Specific Model)	11	0.88	93508	339.7669441141498	973024	0.63	841	12	195229	None
ERR3414589_strobealign_single_metabat2_short_bin.103	46.18	0.01	Neural Network (Specific Model)	11	0.884	40302	318.9945305378304	1185969	0.61	1097	45	83815	None
ERR3414589_strobealign_single_metabat2_short_bin.104	76.78	0.57	Neural Network (Specific Model)	11	0.893	60234	321.1972639011474	2439393	0.51	2266	65	179348	None
ERR3414589_strobealign_single_metabat2_short_bin.105	13.59	0.0	Neural Network (Specific Model)	11	0.841	137004	320.2857142857143	399089	0.59	350	3	175723	None
ERR3414589_strobealign_single_metabat2_short_bin.106	49.68	0.02	Neural Network (Specific Model)	11	0.887	60813	319.28704181724316	2087186	0.51	1937	48	240497	None
ERR3414589_strobealign_single_metabat2_short_bin.107	6.22	0.01	Neural Network (Specific Model)	11	0.936	57631	368.8181818181818	207903	0.31	176	4	75234	None
ERR3414589_strobealign_single_metabat2_short_bin.108	43.58	0.06	Neural Network (Specific Model)	11	0.903	112494	342.1647509578544	1184719	0.53	1044	13	212305	None
ERR3414589_strobealign_single_metabat2_short_bin.109	99.39	3.02	Gradient Boost (General Model)	11	0.865	23416	271.4513782542113	2453633	0.46	2612	217	142638	None
ERR3414589_strobealign_single_metabat2_short_bin.11	76.69	1.47	Neural Network (Specific Model)	11	0.879	16826	297.865210442195	1906660	0.62	1877	204	76217	None
ERR3414589_strobealign_single_metabat2_short_bin.110	16.08	0.0	Neural Network (Specific Model)	11	0.897	257026	315.59866220735785	315201	0.54	299	4	257026	None
ERR3414589_strobealign_single_metabat2_short_bin.111	23.18	0.01	Neural Network (Specific Model)	11	0.907	305500	328.92673267326734	548913	0.47	505	5	305500	None
ERR3414589_strobealign_single_metabat2_short_bin.112	5.87	0.01	Neural Network (Specific Model)	11	0.862	12112	274.2572463768116	262603	0.42	276	28	46290	None
ERR3414589_strobealign_single_metabat2_short_bin.113	67.36	10.06	Gradient Boost (General Model)	11	0.887	4103	255.51433058500197	2194188	0.59	2547	587	20216	None
ERR3414589_strobealign_single_metabat2_short_bin.114	53.16	0.08	Neural Network (Specific Model)	11	0.887	162877	378.165548098434	1142951	0.65	894	13	274042	None
ERR3414589_strobealign_single_metabat2_short_bin.115	40.16	0.01	Neural Network (Specific Model)	11	0.88	363402	367.46434782608696	718744	0.5	575	8	363402	None
ERR3414589_strobealign_single_metabat2_short_bin.116	80.09	4.11	Neural Network (Specific Model)	11	0.875	9958	282.3905737704918	2358877	0.65	2440	330	51567	None
ERR3414589_strobealign_single_metabat2_short_bin.117	8.69	0.04	Neural Network (Specific Model)	11	0.869	42184	322.95402298850576	387341	0.45	348	17	59020	None
ERR3414589_strobealign_single_metabat2_short_bin.118	8.07	0.02	Neural Network (Specific Model)	11	0.864	14821	303.8806818181818	370674	0.39	352	45	31957	None
ERR3414589_strobealign_single_metabat2_short_bin.119	24.83	0.01	Neural Network (Specific Model)	11	0.906	235255	296.1231671554252	333728	0.4	341	3	235255	None
ERR3414589_strobealign_single_metabat2_short_bin.12	14.3	0.01	Neural Network (Specific Model)	11	0.895	85345	374.2987012987013	482061	0.52	385	10	97398	None
ERR3414589_strobealign_single_metabat2_short_bin.120	21.62	0.37	Neural Network (Specific Model)	11	0.851	17525	324.4756995581738	775332	0.69	679	72	45017	None
ERR3414589_strobealign_single_metabat2_short_bin.121	37.68	0.02	Neural Network (Specific Model)	11	0.917	194325	325.49321266968326	704548	0.46	663	6	287430	None
ERR3414589_strobealign_single_metabat2_short_bin.122	42.42	0.06	Neural Network (Specific Model)	11	0.884	44473	290.8390243902439	807891	0.34	820	37	147885	None
ERR3414589_strobealign_single_metabat2_short_bin.123	20.34	0.01	Neural Network (Specific Model)	11	0.83	83155	319.4303482587065	463607	0.55	402	7	114406	None
ERR3414589_strobealign_single_metabat2_short_bin.124	6.29	0.01	Neural Network (Specific Model)	11	0.853	3278	217.21561338289962	204426	0.42	269	63	10588	None
