Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
ERR3414579_fairy_single_metabat2_short_bin.1	27.79	0.15	Neural Network (Specific Model)	11	0.831	16644	310.46675900277006	807808	0.6	722	70	54092	None
ERR3414579_fairy_single_metabat2_short_bin.10	7.06	0.0	Neural Network (Specific Model)	11	0.925	67755	310.43724696356276	248130	0.5	247	5	104499	None
ERR3414579_fairy_single_metabat2_short_bin.100	38.03	0.07	Neural Network (Specific Model)	11	0.908	99881	349.60759493670884	1183312	0.54	1027	18	161292	None
ERR3414579_fairy_single_metabat2_short_bin.101	43.49	0.13	Neural Network (Specific Model)	11	0.918	539560	326.8936170212766	852093	0.45	799	4	539560	None
ERR3414579_fairy_single_metabat2_short_bin.102	27.15	0.0	Neural Network (Specific Model)	11	0.888	35410	293.2399049881235	832313	0.31	842	35	80807	None
ERR3414579_fairy_single_metabat2_short_bin.103	93.88	11.76	Neural Network (Specific Model)	11	0.876	55357	299.92889334001	2048069	0.39	1997	77	156420	None
ERR3414579_fairy_single_metabat2_short_bin.104	21.34	0.06	Neural Network (Specific Model)	11	0.853	431820	341.5960396039604	605321	0.61	505	5	431820	None
ERR3414579_fairy_single_metabat2_short_bin.105	8.33	0.01	Neural Network (Specific Model)	11	0.879	44007	344.8211009174312	256135	0.66	218	9	58168	None
ERR3414579_fairy_single_metabat2_short_bin.106	17.43	0.0	Neural Network (Specific Model)	11	0.881	52591	336.91604938271604	464022	0.52	405	13	133834	None
ERR3414579_fairy_single_metabat2_short_bin.107	4.46	0.06	Neural Network (Specific Model)	11	0.858	24045	245.0110701107011	231623	0.39	271	28	59144	None
ERR3414579_fairy_single_metabat2_short_bin.108	9.41	0.02	Neural Network (Specific Model)	11	0.877	70875	353.18359375	308679	0.49	256	7	101447	None
ERR3414579_fairy_single_metabat2_short_bin.109	11.78	0.02	Neural Network (Specific Model)	11	0.891	249431	352.02848101265823	373918	0.51	316	4	249431	None
ERR3414579_fairy_single_metabat2_short_bin.11	5.73	0.01	Neural Network (Specific Model)	11	0.886	55138	318.1128205128205	209419	0.61	195	6	89566	None
ERR3414579_fairy_single_metabat2_short_bin.110	23.01	0.03	Neural Network (Specific Model)	11	0.872	40363	332.8561354019746	810535	0.47	709	27	156677	None
ERR3414579_fairy_single_metabat2_short_bin.111	57.33	2.99	Neural Network (Specific Model)	11	0.817	35722	310.07235494880547	1665574	0.47	1465	72	186196	None
ERR3414579_fairy_single_metabat2_short_bin.112	8.01	0.05	Neural Network (Specific Model)	11	0.881	77200	309.18283582089555	281668	0.49	268	7	77632	None
ERR3414579_fairy_single_metabat2_short_bin.113	5.8	0.32	Neural Network (Specific Model)	11	0.876	53553	295.1506849315069	221016	0.5	219	6	85606	None
ERR3414579_fairy_single_metabat2_short_bin.114	17.47	0.0	Neural Network (Specific Model)	11	0.903	308366	303.9825581395349	346728	0.61	344	6	308366	None
ERR3414579_fairy_single_metabat2_short_bin.115	28.32	0.02	Neural Network (Specific Model)	11	0.878	131122	352.1357552581262	628877	0.64	523	6	173100	None
ERR3414579_fairy_single_metabat2_short_bin.116	82.62	8.26	Gradient Boost (General Model)	11	0.878	33536	305.0096525096525	2155728	0.64	2072	132	97827	None
ERR3414579_fairy_single_metabat2_short_bin.117	9.72	0.0	Neural Network (Specific Model)	11	0.884	124018	322.79787234042556	205682	0.65	188	8	124018	None
ERR3414579_fairy_single_metabat2_short_bin.118	10.27	0.03	Neural Network (Specific Model)	11	0.906	179361	349.2684210526316	219556	0.51	190	2	179361	None
ERR3414579_fairy_single_metabat2_short_bin.119	60.92	5.77	Neural Network (Specific Model)	11	0.868	10492	289.7585106382979	1880435	0.65	1880	281	60966	None
ERR3414579_fairy_single_metabat2_short_bin.12	64.19	0.0	Neural Network (Specific Model)	11	0.85	58414	314.7002253944403	1475822	0.53	1331	50	143562	None
ERR3414579_fairy_single_metabat2_short_bin.120	9.76	0.0	Neural Network (Specific Model)	11	0.882	198116	261.4952978056426	282757	0.47	319	5	198116	None
ERR3414579_fairy_single_metabat2_short_bin.121	7.75	0.02	Neural Network (Specific Model)	11	0.847	37038	280.15759312320915	345219	0.53	349	16	82912	None
ERR3414579_fairy_single_metabat2_short_bin.122	51.57	0.09	Neural Network (Specific Model)	11	0.872	121272	308.0322841000807	1309985	0.55	1239	15	233082	None
ERR3414579_fairy_single_metabat2_short_bin.123	15.2	0.0	Neural Network (Specific Model)	11	0.872	45937	313.6474820143885	448885	0.52	417	13	144511	None
ERR3414579_fairy_single_metabat2_short_bin.124	91.6	0.02	Neural Network (Specific Model)	11	0.891	113729	318.30373605046094	2205104	0.52	2061	52	189650	None
ERR3414579_fairy_single_metabat2_short_bin.125	28.17	0.01	Neural Network (Specific Model)	11	0.856	138819	302.0411214953271	565453	0.51	535	7	195866	None
ERR3414579_fairy_single_metabat2_short_bin.126	17.8	0.0	Neural Network (Specific Model)	11	0.883	85615	314.44533333333334	399939	0.59	375	6	115969	None
ERR3414579_fairy_single_metabat2_short_bin.127	9.87	0.01	Neural Network (Specific Model)	11	0.862	22965	301.3181818181818	414064	0.45	396	29	56890	None
ERR3414579_fairy_single_metabat2_short_bin.128	66.36	0.28	Gradient Boost (General Model)	11	0.897	6307	284.22684458398743	1208053	0.6	1274	233	26509	None
ERR3414579_fairy_single_metabat2_short_bin.129	6.1	0.0	Neural Network (Specific Model)	11	0.906	53668	348.5542857142857	201769	0.53	175	3	95002	None
ERR3414579_fairy_single_metabat2_short_bin.13	4.59	0.0	Neural Network (Specific Model)	11	0.857	51592	308.8606965174129	216760	0.58	201	11	60684	None
ERR3414579_fairy_single_metabat2_short_bin.130	5.53	0.0	Neural Network (Specific Model)	11	0.865	126974	311.33668341708545	214188	0.54	199	2	126974	None
ERR3414579_fairy_single_metabat2_short_bin.131	13.47	0.05	Neural Network (Specific Model)	11	0.896	37760	304.8179012345679	330195	0.57	324	18	70226	None
ERR3414579_fairy_single_metabat2_short_bin.132	91.99	2.09	Gradient Boost (General Model)	11	0.854	18470	294.51687116564415	2690916	0.52	2608	236	104066	None
ERR3414579_fairy_single_metabat2_short_bin.133	12.62	0.01	Neural Network (Specific Model)	11	0.865	55247	291.1098169717138	606179	0.49	601	17	105129	None
ERR3414579_fairy_single_metabat2_short_bin.134	78.95	0.7	Gradient Boost (General Model)	11	0.874	53052	313.0843301435407	1793937	0.62	1672	57	96652	None
ERR3414579_fairy_single_metabat2_short_bin.135	67.33	5.34	Neural Network (Specific Model)	11	0.874	9115	279.99949315762797	1893878	0.64	1973	288	49577	None
ERR3414579_fairy_single_metabat2_short_bin.136	28.18	0.04	Neural Network (Specific Model)	11	0.858	19267	267.6337760910816	492575	0.37	527	45	38790	None
ERR3414579_fairy_single_metabat2_short_bin.137	16.59	0.0	Neural Network (Specific Model)	11	0.864	63280	330.01176470588234	486110	0.52	425	14	91732	None
ERR3414579_fairy_single_metabat2_short_bin.138	14.03	0.3	Neural Network (Specific Model)	11	0.904	3115	234.42640692640694	358029	0.63	462	129	8535	None
ERR3414579_fairy_single_metabat2_short_bin.139	32.65	0.12	Neural Network (Specific Model)	11	0.888	78155	327.7556512378902	1027475	0.47	929	19	196744	None
ERR3414579_fairy_single_metabat2_short_bin.14	7.22	0.02	Neural Network (Specific Model)	11	0.868	4737	217.52347417840375	318722	0.42	426	73	20768	None
ERR3414579_fairy_single_metabat2_short_bin.140	8.6	0.0	Neural Network (Specific Model)	11	0.889	62350	320.82456140350877	246470	0.52	228	6	91174	None
ERR3414579_fairy_single_metabat2_short_bin.141	25.27	0.0	Neural Network (Specific Model)	11	0.912	130469	327.82529335071706	825453	0.52	767	12	178178	None
ERR3414579_fairy_single_metabat2_short_bin.142	9.59	0.02	Neural Network (Specific Model)	11	0.87	72485	330.99118942731275	258651	0.54	227	6	89153	None
ERR3414579_fairy_single_metabat2_short_bin.143	24.68	0.82	Neural Network (Specific Model)	11	0.89	2839	238.0934065934066	290916	0.33	364	106	8396	None
ERR3414579_fairy_single_metabat2_short_bin.144	97.89	0.4	Gradient Boost (General Model)	11	0.876	34782	315.08424022571546	2674100	0.55	2481	122	86888	None
ERR3414579_fairy_single_metabat2_short_bin.145	8.82	0.01	Neural Network (Specific Model)	11	0.914	56970	337.33971291866027	230988	0.47	209	6	85419	None
ERR3414579_fairy_single_metabat2_short_bin.146	7.06	0.0	Neural Network (Specific Model)	11	0.828	21106	252.66086956521738	210109	0.47	230	16	38837	None
ERR3414579_fairy_single_metabat2_short_bin.147	13.16	0.0	Neural Network (Specific Model)	11	0.903	121743	302.05479452054794	365801	0.43	365	4	176390	None
ERR3414579_fairy_single_metabat2_short_bin.148	100.0	77.6	Neural Network (Specific Model)	11	0.884	22792	285.7693539775761	3626552	0.33	3746	279	84701	None
ERR3414579_fairy_single_metabat2_short_bin.149	54.33	4.4	Gradient Boost (General Model)	11	0.887	5106	273.07247557003257	2257716	0.53	2456	511	34666	None
ERR3414579_fairy_single_metabat2_short_bin.15	41.55	0.08	Gradient Boost (General Model)	11	0.898	210586	330.6830835117773	1030570	0.47	934	6	398840	None
ERR3414579_fairy_single_metabat2_short_bin.150	5.78	0.02	Neural Network (Specific Model)	11	0.864	31640	286.26872246696036	224967	0.42	227	16	84403	None
ERR3414579_fairy_single_metabat2_short_bin.151	37.63	13.74	Neural Network (Specific Model)	11	0.874	10203	265.4861982434128	2894652	0.38	3188	416	89107	None
ERR3414579_fairy_single_metabat2_short_bin.152	41.71	1.04	Neural Network (Specific Model)	11	0.909	4699	273.1117936117936	1463251	0.53	1628	343	22677	None
ERR3414579_fairy_single_metabat2_short_bin.153	9.13	0.0	Neural Network (Specific Model)	11	0.848	173214	214.22259136212625	227685	0.32	301	2	173214	None
ERR3414579_fairy_single_metabat2_short_bin.154	7.99	0.0	Neural Network (Specific Model)	11	0.874	14284	276.93167701863354	305427	0.48	322	39	33444	None
ERR3414579_fairy_single_metabat2_short_bin.155	78.82	0.83	Neural Network (Specific Model)	11	0.834	8908	301.749377593361	2610228	0.66	2410	405	55452	None
ERR3414579_fairy_single_metabat2_short_bin.156	4.89	0.01	Neural Network (Specific Model)	11	0.833	70534	282.23741007194246	281687	0.36	278	10	75191	None
ERR3414579_fairy_single_metabat2_short_bin.157	23.85	0.32	Neural Network (Specific Model)	11	0.881	24078	274.0034843205575	801319	0.31	861	50	75048	None
ERR3414579_fairy_single_metabat2_short_bin.158	7.84	0.0	Neural Network (Specific Model)	11	0.869	35240	281.7086956521739	223465	0.27	230	9	38573	None
ERR3414579_fairy_single_metabat2_short_bin.159	19.59	0.04	Neural Network (Specific Model)	11	0.785	27074	325.70935960591135	504915	0.49	406	30	100994	None
ERR3414579_fairy_single_metabat2_short_bin.16	98.59	99.66	Neural Network (Specific Model)	11	0.881	12049	285.0569644208933	10234679	0.62	10568	1249	130395	None
ERR3414579_fairy_single_metabat2_short_bin.160	8.28	0.01	Neural Network (Specific Model)	11	0.853	58883	321.67808219178085	329862	0.65	292	8	65575	None
ERR3414579_fairy_single_metabat2_short_bin.161	42.21	0.43	Neural Network (Specific Model)	11	0.872	3836	230.94940267041463	1126611	0.47	1423	323	13442	None
ERR3414579_fairy_single_metabat2_short_bin.162	5.14	0.1	Neural Network (Specific Model)	11	0.857	10835	274.06666666666666	215194	0.43	225	29	26315	None
ERR3414579_fairy_single_metabat2_short_bin.163	12.25	0.0	Neural Network (Specific Model)	11	0.895	107440	321.6190476190476	406443	0.5	378	11	109261	None
ERR3414579_fairy_single_metabat2_short_bin.164	9.33	0.0	Neural Network (Specific Model)	11	0.867	251024	329.469696969697	300745	0.52	264	2	251024	None
ERR3414579_fairy_single_metabat2_short_bin.165	3.87	0.03	Neural Network (Specific Model)	11	0.86	18143	277.2739726027397	211318	0.37	219	20	55404	None
ERR3414579_fairy_single_metabat2_short_bin.166	46.18	0.49	Gradient Boost (General Model)	11	0.857	4670	254.3416149068323	1569971	0.51	1771	373	19633	None
ERR3414579_fairy_single_metabat2_short_bin.167	17.61	0.19	Neural Network (Specific Model)	11	0.889	3093	240.13987138263664	502956	0.61	622	178	7408	None
ERR3414579_fairy_single_metabat2_short_bin.168	56.45	0.97	Gradient Boost (General Model)	11	0.88	4704	249.5103244837758	1148835	0.54	1356	274	18860	None
ERR3414579_fairy_single_metabat2_short_bin.169	12.06	0.15	Neural Network (Specific Model)	11	0.886	9245	289.37740693196406	760782	0.42	779	114	28962	None
ERR3414579_fairy_single_metabat2_short_bin.17	14.63	0.03	Neural Network (Specific Model)	11	0.861	50585	296.3295774647887	365872	0.58	355	12	79360	None
ERR3414579_fairy_single_metabat2_short_bin.170	44.97	1.81	Neural Network (Specific Model)	11	0.839	4861	272.9961773700306	1273624	0.49	1308	295	18075	None
ERR3414579_fairy_single_metabat2_short_bin.171	22.13	0.04	Neural Network (Specific Model)	11	0.911	131279	366.47222222222223	563847	0.53	468	4	263860	None
ERR3414579_fairy_single_metabat2_short_bin.172	11.51	0.62	Neural Network (Specific Model)	11	0.882	3675	237.31311154598825	410897	0.45	511	120	17277	None
ERR3414579_fairy_single_metabat2_short_bin.173	6.59	0.02	Neural Network (Specific Model)	11	0.899	148180	233.1597444089457	243093	0.52	313	5	148180	None
ERR3414579_fairy_single_metabat2_short_bin.174	5.62	0.0	Neural Network (Specific Model)	11	0.907	133650	338.6054054054054	206782	0.47	185	2	133650	None
ERR3414579_fairy_single_metabat2_short_bin.175	13.78	0.0	Neural Network (Specific Model)	11	0.896	102829	301.8983606557377	307986	0.61	305	4	105905	None
ERR3414579_fairy_single_metabat2_short_bin.176	11.75	0.05	Neural Network (Specific Model)	11	0.852	49244	307.5539033457249	290961	0.53	269	6	87203	None
ERR3414579_fairy_single_metabat2_short_bin.177	80.61	0.09	Neural Network (Specific Model)	11	0.889	110879	327.0931473122692	2685783	0.47	2437	51	263148	None
ERR3414579_fairy_single_metabat2_short_bin.178	9.99	0.11	Neural Network (Specific Model)	11	0.892	23429	354.3533487297922	514773	0.49	433	43	83533	None
ERR3414579_fairy_single_metabat2_short_bin.179	10.42	0.23	Neural Network (Specific Model)	11	0.802	355190	264.95290858725764	356953	0.56	361	2	355190	None
ERR3414579_fairy_single_metabat2_short_bin.18	76.75	0.98	Gradient Boost (General Model)	11	0.863	26437	302.21601804850536	1858517	0.63	1773	128	113668	None
ERR3414579_fairy_single_metabat2_short_bin.180	14.39	0.0	Neural Network (Specific Model)	11	0.855	44832	301.2749244712991	349129	0.6	331	9	106922	None
ERR3414579_fairy_single_metabat2_short_bin.181	89.12	5.23	Gradient Boost (General Model)	11	0.842	44744	328.4214819850442	1719738	0.52	1471	65	108176	None
ERR3414579_fairy_single_metabat2_short_bin.182	89.65	1.33	Neural Network (Specific Model)	11	0.879	40003	319.11908646003263	3329521	0.52	3065	142	154423	None
ERR3414579_fairy_single_metabat2_short_bin.183	39.48	0.03	Neural Network (Specific Model)	11	0.842	3167	242.86548223350255	1019054	0.63	1182	343	10102	None
ERR3414579_fairy_single_metabat2_short_bin.184	84.43	0.08	Gradient Boost (General Model)	11	0.845	14878	313.9855334538879	1846603	0.58	1659	168	46828	None
ERR3414579_fairy_single_metabat2_short_bin.185	7.28	0.08	Neural Network (Specific Model)	11	0.868	9975	255.47321428571428	295834	0.53	336	38	31427	None
ERR3414579_fairy_single_metabat2_short_bin.186	4.97	0.0	Neural Network (Specific Model)	11	0.875	266130	323.725	266130	0.42	240	1	266130	None
ERR3414579_fairy_single_metabat2_short_bin.187	6.58	0.25	Neural Network (Specific Model)	11	0.903	11665	286.8606557377049	231770	0.47	244	28	40027	None
ERR3414579_fairy_single_metabat2_short_bin.188	10.25	0.02	Neural Network (Specific Model)	11	0.871	144035	299.02314814814815	222127	0.47	216	2	144035	None
ERR3414579_fairy_single_metabat2_short_bin.189	61.9	0.02	Neural Network (Specific Model)	11	0.905	63571	339.8538845331433	1577936	0.53	1403	33	136986	None
ERR3414579_fairy_single_metabat2_short_bin.19	49.77	0.06	Neural Network (Specific Model)	11	0.898	126702	321.7097523219814	1386412	0.47	1292	18	301178	None
ERR3414579_fairy_single_metabat2_short_bin.190	64.8	0.11	Neural Network (Specific Model)	11	0.83	20037	308.9838056680162	1653438	0.59	1482	125	62057	None
ERR3414579_fairy_single_metabat2_short_bin.191	4.98	0.02	Neural Network (Specific Model)	11	0.777	6585	218.35102040816327	205861	0.35	245	39	21407	None
ERR3414579_fairy_single_metabat2_short_bin.192	11.47	0.8	Neural Network (Specific Model)	11	0.865	10559	259.58254269449714	472797	0.47	527	66	31251	None
ERR3414579_fairy_single_metabat2_short_bin.193	20.94	0.04	Neural Network (Specific Model)	11	0.922	232211	332.5040322580645	535641	0.44	496	5	246009	None
ERR3414579_fairy_single_metabat2_short_bin.194	11.55	0.0	Neural Network (Specific Model)	11	0.918	220794	331.6415770609319	301964	0.52	279	6	220794	None
ERR3414579_fairy_single_metabat2_short_bin.195	44.28	0.0	Neural Network (Specific Model)	11	0.895	32007	309.0849134377576	1253800	0.47	1213	70	164097	None
ERR3414579_fairy_single_metabat2_short_bin.196	10.25	0.0	Neural Network (Specific Model)	11	0.947	135274	316.9551020408163	245320	0.49	245	3	135274	None
ERR3414579_fairy_single_metabat2_short_bin.197	10.21	0.13	Neural Network (Specific Model)	11	0.878	76924	274.5017667844523	529396	0.42	566	26	133593	None
ERR3414579_fairy_single_metabat2_short_bin.198	31.42	0.0	Neural Network (Specific Model)	11	0.9	54970	328.6333333333333	1147988	0.45	1050	28	123130	None
ERR3414579_fairy_single_metabat2_short_bin.199	89.64	1.54	Gradient Boost (General Model)	11	0.894	37976	324.4597701149425	1891499	0.55	1740	77	127337	None
ERR3414579_fairy_single_metabat2_short_bin.2	11.88	0.0	Neural Network (Specific Model)	11	0.875	110542	320.63461538461536	342423	0.66	312	5	120501	None
ERR3414579_fairy_single_metabat2_short_bin.20	41.03	0.04	Neural Network (Specific Model)	11	0.867	116710	322.24863088718513	1017187	0.57	913	13	154206	None
ERR3414579_fairy_single_metabat2_short_bin.200	19.2	0.0	Neural Network (Specific Model)	11	0.93	105585	340.2448979591837	483114	0.51	441	6	185177	None
ERR3414579_fairy_single_metabat2_short_bin.201	87.63	1.54	Gradient Boost (General Model)	11	0.893	37761	328.2528384279476	2521542	0.55	2290	101	162386	None
ERR3414579_fairy_single_metabat2_short_bin.202	35.46	0.07	Neural Network (Specific Model)	11	0.847	82392	351.64366197183097	882634	0.49	710	13	208180	None
ERR3414579_fairy_single_metabat2_short_bin.203	25.76	0.0	Neural Network (Specific Model)	11	0.884	35571	327.33249370277076	439897	0.57	397	19	78085	None
ERR3414579_fairy_single_metabat2_short_bin.204	22.47	0.07	Neural Network (Specific Model)	11	0.914	75638	294.92024539877303	472038	0.31	489	9	112853	None
ERR3414579_fairy_single_metabat2_short_bin.205	12.59	0.02	Neural Network (Specific Model)	11	0.861	294664	316.14713896457766	403823	0.51	367	3	294664	None
ERR3414579_fairy_single_metabat2_short_bin.206	48.53	0.04	Gradient Boost (General Model)	11	0.881	39672	308.79806138933765	650082	0.6	619	30	82883	None
ERR3414579_fairy_single_metabat2_short_bin.207	9.39	0.0	Neural Network (Specific Model)	11	0.907	65396	327.1521739130435	298134	0.43	276	5	106974	None
ERR3414579_fairy_single_metabat2_short_bin.208	22.07	0.12	Neural Network (Specific Model)	11	0.897	63871	294.0543735224586	415087	0.4	423	9	104900	None
ERR3414579_fairy_single_metabat2_short_bin.209	22.6	0.34	Neural Network (Specific Model)	11	0.914	56928	322.66993006993005	755695	0.49	715	19	139955	None
