Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
maxbin_3414573.001	99.36	0.19	Neural Network (Specific Model)	11	0.885	132563	352.27457627118645	2110416	0.64	1770	41	281302	None
maxbin_3414573.002	5.66	0.01	Neural Network (Specific Model)	11	0.888	5787	270.9019607843137	232442	0.51	255	55	18255	None
maxbin_3414573.003	5.49	0.02	Neural Network (Specific Model)	11	0.824	44643	272.95054945054943	360743	0.37	364	24	95507	None
maxbin_3414573.004	48.8	0.03	Neural Network (Specific Model)	11	0.897	36838	331.89336492890993	1402550	0.53	1266	72	116406	None
maxbin_3414573.005	36.08	0.05	Neural Network (Specific Model)	11	0.899	37497	324.1924198250729	1111205	0.53	1029	56	113046	None
maxbin_3414573.006	7.75	0.28	Neural Network (Specific Model)	11	0.889	9152	283.10752688172045	354558	0.47	372	64	33896	None
maxbin_3414573.007	5.91	0.12	Neural Network (Specific Model)	11	0.866	9693	260.48923076923074	292052	0.53	325	55	26474	None
maxbin_3414573.008	10.13	0.12	Neural Network (Specific Model)	11	0.865	7991	264.13715277777777	526070	0.41	576	103	28765	None
maxbin_3414573.009	51.6	0.48	Neural Network (Specific Model)	11	0.9	10154	303.05711086226205	1800850	0.46	1786	278	28797	None
maxbin_3414573.010	93.33	1.78	Neural Network (Specific Model)	11	0.895	58281	326.67127071823205	3165703	0.49	2896	119	226185	None
maxbin_3414573.011	51.87	2.89	Neural Network (Specific Model)	11	0.891	33984	288.4249605055292	1840487	0.44	1899	128	90651	None
maxbin_3414573.012	14.89	0.31	Neural Network (Specific Model)	11	0.899	12216	270.0168195718654	587314	0.54	654	91	74620	None
maxbin_3414573.013	10.72	0.13	Neural Network (Specific Model)	11	0.843	6665	251.86974789915968	637716	0.37	714	142	41334	None
maxbin_3414573.014	95.02	0.81	Gradient Boost (General Model)	11	0.858	74605	326.4029975020816	2738035	0.64	2402	55	203807	None
maxbin_3414573.015	66.92	3.02	Neural Network (Specific Model)	11	0.894	48086	300.98044444444446	2267084	0.43	2250	156	199115	None
maxbin_3414573.016	84.48	0.0	Neural Network (Specific Model)	11	0.908	43231	327.03181427343077	2509498	0.47	2326	95	237124	None
maxbin_3414573.017	89.04	6.26	Neural Network (Specific Model)	11	0.873	69096	306.24680397727275	2955788	0.55	2816	91	213921	None
maxbin_3414573.018	89.39	0.5	Neural Network (Specific Model)	11	0.866	61360	317.3832335329341	2199022	0.64	2004	53	203290	None
maxbin_3414573.019	78.38	5.67	Neural Network (Specific Model)	11	0.878	7646	279.94206376414127	2782423	0.48	2917	480	126632	None
