Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
ERR9584948_fairy_single_metabat2_long_bin.1	54.82	0.01	Gradient Boost (General Model)	11	0.93	285941	258.7623188405797	285941	0.31	345	1	285941	None
ERR9584948_fairy_single_metabat2_long_bin.10	49.74	0.14	Neural Network (Specific Model)	11	0.933	216152	345.70217391304345	1019506	0.45	920	10	464863	None
ERR9584948_fairy_single_metabat2_long_bin.100	22.73	0.69	Neural Network (Specific Model)	11	0.903	92000	299.4059405940594	400390	0.37	404	8	144712	None
ERR9584948_fairy_single_metabat2_long_bin.101	53.59	2.9	Gradient Boost (General Model)	11	0.763	25061	169.16430817610063	1673673	0.34	2544	94	71021	None
ERR9584948_fairy_single_metabat2_long_bin.102	38.3	0.38	Neural Network (Specific Model)	11	0.838	71398	284.66023166023166	526798	0.31	518	11	116910	None
ERR9584948_fairy_single_metabat2_long_bin.103	25.41	0.0	Neural Network (Specific Model)	11	0.908	45257	328.63899613899616	560639	0.49	518	19	191853	None
ERR9584948_fairy_single_metabat2_long_bin.104	67.14	4.34	Gradient Boost (General Model)	11	0.841	74835	269.2284289276808	3826932	0.59	4010	98	307907	None
ERR9584948_fairy_single_metabat2_long_bin.105	76.63	6.49	Gradient Boost (General Model)	11	0.806	20998	213.75952008346374	3027063	0.36	3834	194	88018	None
ERR9584948_fairy_single_metabat2_long_bin.106	61.01	4.44	Gradient Boost (General Model)	11	0.834	46014	189.2876712328767	1616394	0.54	2409	61	84120	None
ERR9584948_fairy_single_metabat2_long_bin.107	89.16	6.93	Gradient Boost (General Model)	11	0.857	288914	277.9474082482028	2561916	0.51	2643	18	1258128	None
ERR9584948_fairy_single_metabat2_long_bin.108	95.44	13.59	Gradient Boost (General Model)	11	0.835	181545	284.93270601653836	3573147	0.54	3507	53	571262	None
ERR9584948_fairy_single_metabat2_long_bin.109	9.32	0.35	Neural Network (Specific Model)	11	0.801	44541	209.80298507462686	261548	0.36	335	14	48233	None
ERR9584948_fairy_single_metabat2_long_bin.11	33.94	0.16	Neural Network (Specific Model)	11	0.852	55495	282.45511811023624	1257136	0.58	1270	40	109556	None
ERR9584948_fairy_single_metabat2_long_bin.110	6.29	0.16	Neural Network (Specific Model)	11	0.763	32066	198.5149863760218	283674	0.42	367	12	84186	None
ERR9584948_fairy_single_metabat2_long_bin.111	19.21	0.61	Neural Network (Specific Model)	11	0.811	74321	260.94747081712063	494416	0.49	514	12	96368	None
ERR9584948_fairy_single_metabat2_long_bin.112	66.24	0.71	Neural Network (Specific Model)	11	0.831	15984	236.53984575835474	1323093	0.58	1556	99	68741	None
ERR9584948_fairy_single_metabat2_long_bin.113	95.01	2.98	Gradient Boost (General Model)	11	0.863	233305	334.1046572475144	2214533	0.3	1911	15	511503	None
ERR9584948_fairy_single_metabat2_long_bin.114	84.63	4.31	Neural Network (Specific Model)	11	0.868	244644	294.37538619979404	1969072	0.32	1942	27	527463	None
ERR9584948_fairy_single_metabat2_long_bin.115	25.51	0.03	Neural Network (Specific Model)	11	0.861	500349	277.6857923497268	706177	0.42	732	2	500349	None
ERR9584948_fairy_single_metabat2_long_bin.116	68.72	5.42	Gradient Boost (General Model)	11	0.82	49521	191.65778853914446	1716213	0.47	2478	58	290003	None
ERR9584948_fairy_single_metabat2_long_bin.117	4.72	0.0	Neural Network (Specific Model)	11	0.798	22268	206.54019292604502	239370	0.46	311	12	70818	None
ERR9584948_fairy_single_metabat2_long_bin.118	36.79	1.4	Neural Network (Specific Model)	11	0.852	41957	261.98294029101856	1825650	0.5	1993	64	149828	None
ERR9584948_fairy_single_metabat2_long_bin.119	15.28	0.24	Neural Network (Specific Model)	11	0.828	17213	187.07529162248144	630212	0.54	943	44	68070	None
ERR9584948_fairy_single_metabat2_long_bin.12	64.5	5.27	Gradient Boost (General Model)	11	0.848	198731	271.15208333333334	1374929	0.5	1440	14	662683	None
ERR9584948_fairy_single_metabat2_long_bin.120	69.25	23.0	Gradient Boost (General Model)	11	0.805	20001	187.42359413202934	3391370	0.5	4908	228	60187	None
ERR9584948_fairy_single_metabat2_long_bin.121	94.71	10.44	Gradient Boost (General Model)	11	0.851	121962	270.2257187257187	2437665	0.49	2574	28	334680	None
ERR9584948_fairy_single_metabat2_long_bin.122	28.67	2.35	Neural Network (Specific Model)	11	0.815	52085	236.84649910233392	965221	0.48	1114	31	346824	None
ERR9584948_fairy_single_metabat2_long_bin.123	12.28	0.12	Neural Network (Specific Model)	11	0.827	255617	284.38563829787233	386995	0.51	376	3	255617	None
ERR9584948_fairy_single_metabat2_long_bin.124	82.37	11.14	Gradient Boost (General Model)	11	0.813	40273	209.6671469740634	2665878	0.35	3470	112	150428	None
ERR9584948_fairy_single_metabat2_long_bin.125	45.33	0.27	Gradient Boost (General Model)	11	0.862	26842	274.8901623686724	997120	0.43	1047	57	62400	None
ERR9584948_fairy_single_metabat2_long_bin.126	7.22	0.01	Neural Network (Specific Model)	11	0.76	10205	141.11458333333334	211237	0.3	384	26	23397	None
ERR9584948_fairy_single_metabat2_long_bin.127	71.17	0.17	Neural Network (Specific Model)	11	0.865	56584	275.2899082568807	1554965	0.6	1635	38	226911	None
ERR9584948_fairy_single_metabat2_long_bin.128	29.36	0.74	Neural Network (Specific Model)	11	0.848	21820	196.83829787234043	324433	0.33	470	22	41457	None
ERR9584948_fairy_single_metabat2_long_bin.129	8.86	0.9	Neural Network (Specific Model)	11	0.74	42631	218.22083333333333	421602	0.34	480	14	120966	None
ERR9584948_fairy_single_metabat2_long_bin.13	5.53	0.04	Neural Network (Specific Model)	11	0.796	33100	192.30124223602485	230693	0.41	322	9	111712	None
ERR9584948_fairy_single_metabat2_long_bin.130	13.91	0.07	Neural Network (Specific Model)	11	0.825	18343	172.16397849462365	459362	0.55	744	33	37226	None
ERR9584948_fairy_single_metabat2_long_bin.131	9.43	0.14	Neural Network (Specific Model)	11	0.749	15561	178.8056603773585	374672	0.41	530	29	44900	None
ERR9584948_fairy_single_metabat2_long_bin.132	35.12	0.11	Neural Network (Specific Model)	11	0.864	275106	302.0934291581109	1018992	0.52	974	9	403907	None
ERR9584948_fairy_single_metabat2_long_bin.133	9.26	0.49	Neural Network (Specific Model)	11	0.878	48966	321.2730923694779	272954	0.49	249	6	92360	None
ERR9584948_fairy_single_metabat2_long_bin.134	20.63	0.06	Neural Network (Specific Model)	11	0.897	190896	286.0143266475645	332276	0.58	349	2	190896	None
ERR9584948_fairy_single_metabat2_long_bin.135	81.77	0.2	Gradient Boost (General Model)	11	0.855	38771	238.59159663865546	1484687	0.45	1785	67	86521	None
ERR9584948_fairy_single_metabat2_long_bin.136	22.62	0.27	Neural Network (Specific Model)	11	0.84	20214	236.26296743063932	1387558	0.66	1658	96	58661	None
ERR9584948_fairy_single_metabat2_long_bin.137	4.96	0.05	Neural Network (Specific Model)	11	0.777	129166	220.96747967479675	208278	0.53	246	6	129166	None
ERR9584948_fairy_single_metabat2_long_bin.138	6.97	0.06	Neural Network (Specific Model)	11	0.822	33676	204.2078239608802	302208	0.36	409	13	84470	None
ERR9584948_fairy_single_metabat2_long_bin.139	7.43	0.07	Neural Network (Specific Model)	11	0.754	20357	172.39587242026266	360733	0.45	533	22	45860	None
ERR9584948_fairy_single_metabat2_long_bin.14	15.99	0.52	Neural Network (Specific Model)	11	0.823	13458	174.5465425531915	472380	0.52	752	39	45520	None
ERR9584948_fairy_single_metabat2_long_bin.140	96.41	8.8	Gradient Boost (General Model)	11	0.862	79109	271.1641130405175	2762425	0.39	2937	54	221790	None
ERR9584948_fairy_single_metabat2_long_bin.141	90.69	2.67	Neural Network (Specific Model)	11	0.869	193704	309.11825828797623	2149964	0.42	2021	23	297737	None
ERR9584948_fairy_single_metabat2_long_bin.142	8.8	0.01	Neural Network (Specific Model)	11	0.86	37376	229.0632911392405	250281	0.45	316	12	55147	None
ERR9584948_fairy_single_metabat2_long_bin.143	62.45	5.05	Gradient Boost (General Model)	11	0.831	31342	231.31114492202357	2177542	0.42	2629	106	98872	None
ERR9584948_fairy_single_metabat2_long_bin.144	11.64	0.2	Neural Network (Specific Model)	11	0.792	15304	204.5335463258786	240287	0.37	313	19	45825	None
ERR9584948_fairy_single_metabat2_long_bin.145	8.24	0.4	Neural Network (Specific Model)	11	0.801	22283	178.6820276497696	286203	0.53	434	15	64721	None
ERR9584948_fairy_single_metabat2_long_bin.146	7.32	0.0	Neural Network (Specific Model)	11	0.791	45887	226.15745856353593	307224	0.51	362	15	72747	None
ERR9584948_fairy_single_metabat2_long_bin.147	87.84	3.86	Gradient Boost (General Model)	11	0.859	50637	278.10383838383837	2391711	0.5	2475	59	181265	None
ERR9584948_fairy_single_metabat2_long_bin.148	56.84	1.17	Gradient Boost (General Model)	11	0.869	31501	249.31852930469603	2350974	0.41	2747	114	137064	None
ERR9584948_fairy_single_metabat2_long_bin.149	7.69	0.0	Neural Network (Specific Model)	11	0.828	19607	227.32881355932204	241307	0.39	295	15	60075	None
ERR9584948_fairy_single_metabat2_long_bin.15	6.4	0.04	Neural Network (Specific Model)	11	0.778	24158	168.74539877300614	209836	0.56	326	13	40289	None
ERR9584948_fairy_single_metabat2_long_bin.150	12.83	0.04	Neural Network (Specific Model)	11	0.842	372755	254.86729857819904	381653	0.44	422	2	372755	None
ERR9584948_fairy_single_metabat2_long_bin.151	48.34	6.73	Gradient Boost (General Model)	11	0.787	21536	168.43600867678958	2633578	0.34	4149	179	73985	None
ERR9584948_fairy_single_metabat2_long_bin.152	43.17	0.58	Neural Network (Specific Model)	11	0.875	19010	226.39095068632435	1510013	0.46	1967	107	58996	None
ERR9584948_fairy_single_metabat2_long_bin.153	38.12	2.63	Neural Network (Specific Model)	11	0.815	27570	251.8655360387644	1522749	0.57	1651	77	139389	None
ERR9584948_fairy_single_metabat2_long_bin.154	62.34	0.97	Gradient Boost (General Model)	11	0.828	82854	307.4971428571429	1554136	0.52	1400	28	140492	None
ERR9584948_fairy_single_metabat2_long_bin.155	16.3	0.01	Neural Network (Specific Model)	11	0.835	68388	252.75141242937852	478802	0.58	531	12	95761	None
ERR9584948_fairy_single_metabat2_long_bin.156	8.15	0.0	Neural Network (Specific Model)	11	0.779	220974	341.6717948717949	255846	0.6	195	2	220974	None
